,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,-1703660.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,50000.000,
AmortizationOfDebtDiscountPremium,,8548.000,40000.000,59255.000
AmortizationOfIntangibleAssets,,,,47913.000
CapitalizedComputerSoftwareImpairments,,-113068.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-119210.000,211366.000,-56253.000
Communication,,,32100.000,33581.000
CostOfGoodsSold,,68786.000,803909.000,1007076.000
CostOfPropertyRepairsAndMaintenance,,,,60507.000
Depreciation,,4188.000,5818.000,20822.000
DepreciationDepletionAndAmortization,,39726.000,,
DepreciationExpense,,35538.000,,
DepreciationNonproduction,,39726.000,,
DerivativeGainLossOnDerivativeNet,,-28011.000,,
DerivativeLossOnDerivative,,,-3507.000,-3507.000
EarningsPerShareBasicAndDiluted,,-0.030,-0.080,-0.044
EffectOfExchangeRateOnCashAndCashEquivalents,,,-105357.000,154118.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.398
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-948492.000,,
EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,,,0.380,0.398
FairValueAssumptionsExpectedDividendRate,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,1.580
GainLossOnSaleOfPropertyPlantEquipment,,,,-2311.000
GainsLossesOnExtinguishmentOfDebt,,,-539505.000,
GrossProfit,,51351.000,566352.000,263894.000
ImpairmentOfIntangibleAssetsFinitelived,,111593.000,,
IncomeLossFromContinuingOperations,,-2319197.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-2520574.000,-2993004.000,-2538917.000
IncomeTaxExpenseBenefit,,0.000,,
IncomeTaxesPaid,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,76806.000,34024.000,894873.000
IncreaseDecreaseInAccountsReceivable,,-480.000,76243.000,324410.000
IncreaseDecreaseInAccruedSalaries,,115738.000,,
IncreaseDecreaseInCustomerDeposits,,,250829.000,-119097.000
IncreaseDecreaseInDeposits,,211.000,-80158.000,111478.000
IncreaseDecreaseInDerivativeLiabilities,,28011.000,,
IncreaseDecreaseInIncomeTaxesReceivable,,,24303.000,
IncreaseDecreaseInInventories,,-7816.000,13061.000,
IncreaseDecreaseInOtherOperatingLiabilities,,25900.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,135686.000,,
IncreaseDecreaseInPrepaidExpense,,,-53875.000,140412.000
