,2011-07-31,2011-10-31,2012-01-31,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsPayableAndAccruedLiabilitiesCurrent,185402.000,184626.000,216910.000,202110.000,205898.000,206036.000,226287.000,239609.000,230927.000,175645.000,236534.000,218198.000,184568.000,179620.000,185230.000,185488.000,188962.000,188763.000,192752.000,178417.000,202270.000,219445.000
Assets,974.000,930.000,6359.000,76.000,69.000,526.000,16377.000,516.000,62.000,1457.000,1876.000,3085.000,524.000,798.000,491.000,445.000,73.000,88.000,42.000,10.000,24078.000,34898.000
AssetsCurrent,,,,,,,,,,,,,,,,,,,,,7403.000,19422.000
BankOverdrafts,,1138.000,,,,,,,,,,,,,,,,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,,,,,,,,,,,0.103,,,,0.102,,,,0.102,,,
CashAndCashEquivalentsAtCarryingValue,114.000,285.000,345.000,76.000,69.000,526.000,16377.000,516.000,62.000,1457.000,1876.000,3085.000,524.000,798.000,491.000,445.000,73.000,88.000,42.000,10.000,5403.000,17422.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,,0.250,0.250,0.250
CommonStockIncludingAdditionalPaidInCapital,9267651.000,9323971.000,9369271.000,,,,,,,,,,,,,,,,,,,
CommonStockNoParValue,0.000,,0.000,,,,,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,150000000.000
CommonStockSharesIssued,28758824.000,28815291.000,28821291.000,29633318.000,30725965.000,30995965.000,31675965.000,31855965.000,32110298.000,32220298.000,32640298.000,32779298.000,32779298.000,32779298.000,32779298.000,32779298.000,32779298.000,32779298.000,32779298.000,32779298.000,32779298.000,83708686.000
CommonStockSharesOutstanding,28758824.000,28749824.000,28821291.000,29633318.000,30725965.000,30995965.000,31675965.000,31855965.000,32110298.000,32220298.000,32640298.000,32779298.000,32779298.000,32779298.000,32779298.000,32779298.000,32779298.000,32779298.000,32779298.000,32779298.000,32779298.000,83708686.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,1725000.000,,,,1725000.000,,,,,,,
CommonStockValue,,,,9662314.000,9792877.000,9849877.000,10019361.000,10212637.000,10280387.000,10477956.000,10550355.000,10627807.000,10690837.000,10720837.000,10750946.000,10780946.000,10810946.000,10840946.000,10840946.000,10840946.000,11057034.000,11227302.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,,,,,,,,205152.000,351041.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.060,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,3609563.000,,,,3670693.000,,,,3748729.000,,,,3670693.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,10313036.000,,,,10487694.000,,,,10710655.000,,,,10487694.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,3609563.000,,,,3670693.000,,,,3748729.000,,,,3670693.000,,,
DepositsAssetsCurrent,,,,,,,,,,,,,,,,,,,,,2000.000,2000.000
DerivativeLiabilitiesCurrent,12312.000,,,,,,,,,,,,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,10863566.000,10965703.000,11078056.000,11387934.000,11473205.000,11569123.000,11728571.000,11929418.000,12026150.000,12214811.000,,,,,,,,,,,,
DueFromRelatedParties,,,,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,
DueToOtherRelatedPartiesClassifiedCurrent,,,,1523586.000,1474499.000,,1499300.000,,,,,,,,,,,,,,,
