,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,3550.000,3550.000,3550.000,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,-36421.000,-36421.000,-36421.000,,,518427.000,571784.000
AccountsPayableCurrent,44037.000,43303.000,11375.000,46324.000,72212.000,104466.000,135546.000,245816.000,,
AccountsPayableRelatedPartiesCurrent,,,,,4560.000,12000.000,,333007.000,368376.000,345936.000
AccountsReceivableNetCurrent,4813.000,10413.000,4900.000,11546.000,6741.000,8214.000,10660.000,9483.000,241521.000,227988.000
AccruedLiabilitiesCurrent,,,,11659.000,19225.000,18995.000,,8029.000,3867.000,13115.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,31178.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,-10680.000,26994.000,35559.000,44318.000,59074.000,72182.000,96523.000,131263.000
AcquiredFiniteLivedIntangibleAssetResidualValue,,,,564051.000,,564051.000,,,,
AdditionalCollateralAggregateFairValue,,,,,,,,48841.000,,
AdditionalPaidInCapital,42819.000,852439.000,1168416.000,1654597.000,1703083.000,1776139.000,2214049.000,3351452.000,5499334.000,5599928.000
Assets,68206.000,116144.000,144255.000,728723.000,707704.000,720853.000,2171870.000,2185996.000,3878540.000,3995761.000
AssetsCurrent,7678.000,25934.000,9245.000,42512.000,18515.000,41365.000,61284.000,131969.000,405580.000,493851.000
AssetsNoncurrent,,90210.000,,,,,,237020.000,409974.000,469848.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,0.500,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,-64051.000,-64051.000,-64051.000,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,29510.000,33079.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,75610.000,67451.000
CapitalizedComputerSoftwareGross,,,58333.000,,,,,,,
CapitalizedComputerSoftwareNet,58333.000,58333.000,,,,,,,,
Cash,,,,2970.000,2970.000,2970.000,,,,
CashAndCashEquivalentsAtCarryingValue,2866.000,15521.000,4345.000,25966.000,11774.000,31083.000,45768.000,57486.000,151883.000,264590.000
CashEquivalentsAtCarryingValue,,,,,,,,257604.000,120170.000,351107.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,3000000000.000,3000000000.000,3000000000.000
CommonStockSharesIssued,296644845.000,334829845.000,351967345.000,398648595.000,403767345.000,415717063.000,584986814.000,850064268.000,946192800.000,950524050.000
CommonStockSharesOutstanding,296644845.000,334829845.000,351967345.000,398648595.000,403767345.000,415717063.000,584986814.000,850064268.000,946192800.000,950524050.000
CommonStockValue,29664.000,33483.000,35197.000,39865.000,40377.000,41572.000,58499.000,85006.000,94619.000,95052.000
