,2011-01-02,2012-01-01,2012-12-30,2013-12-29,2014-12-28,2016-01-03,2017-01-01
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,18000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,7376000.000,7595000.000,8660000.000,,855000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,674000.000,565000.000,-178000.000,,,
AdvertisingExpense,,34989000.000,35407000.000,41217000.000,,2100000.000,2200000.000
AllocatedShareBasedCompensationExpense,,7185000.000,7468000.000,8481000.000,,,
AmortizationOfDebtDiscountPremium,,2100000.000,,,,,
AmortizationOfFinancingCosts,,361000.000,492000.000,448000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,37500.000,,,,,
AssetImpairmentCharges,,2739000.000,6752000.000,3051000.000,,900000.000,1600000.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentFinancialAssets,,,,,,0.000,
CapitalLeaseObligationsIncurred,,932000.000,12732000.000,740000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-596000.000,963000.000,1050000.000,,,
ComprehensiveIncomeNetOfTax,,55782000.000,44128000.000,46708000.000,,,
ConstructionInProgressExpendituresIncurredButNotYetPaid,,3580000.000,3025000.000,5542000.000,,,
CooperativeAdvertisingAmount,,2100000.000,,,,,
CostOfGoodsAndServicesSold,,128351000.000,124272000.000,120138000.000,,,
CostsAndExpenses,,723199000.000,724409000.000,738250000.000,,,
CurrentFederalTaxExpenseBenefit,,9502000.000,23903000.000,26950000.000,,,
CurrentForeignTaxExpenseBenefit,,-61000.000,77000.000,78000.000,,,
CurrentIncomeTaxExpenseBenefit,,13850000.000,26916000.000,31219000.000,,,
CurrentStateAndLocalTaxExpenseBenefit,,4409000.000,2936000.000,4191000.000,,,
DebtInstrumentInterestRateDuringPeriod,,,0.017,0.017,,,
