,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,567000.000,556000.000,581000.000,673000.000,401000.000,419000.000,,248000.000,96000.000,,,,,,,,,,,,,,
AccountsReceivableNet,,,,,,2276000.000,,,,0.000,,,,0.000,,,,,,,,,
AccruedLiabilitiesCurrent,2499000.000,1769000.000,2139000.000,1855000.000,2044000.000,1771000.000,1905000.000,1590000.000,630000.000,625000.000,743000.000,724000.000,417000.000,486000.000,409000.000,430000.000,405000.000,351000.000,335000.000,322000.000,433000.000,1751000.000,1985000.000
AccruedProfessionalFeesCurrent,,,,,,287000.000,,,,164000.000,,,,122000.000,,,,83000.000,,,,1498000.000,
AccruedRoyaltiesCurrent,,,,,,36000.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,11487000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-246000.000,-267000.000,-245000.000,-263000.000,-238000.000,-234000.000,-283000.000,-282000.000,,,,,,,,,,,,,,,
AdditionalPaidInCapital,41871000.000,42146000.000,42285000.000,42513000.000,42610000.000,42879000.000,43003000.000,43154000.000,44115000.000,44143000.000,44143000.000,44146000.000,44147000.000,44148000.000,44149000.000,44150000.000,44154000.000,44172000.000,44305000.000,44306000.000,44307000.000,44308000.000,44309000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,63000.000,,,,,,,,,,,,,,,,,
Assets,22395000.000,22622000.000,22215000.000,20845000.000,19618000.000,27570000.000,26561000.000,24336000.000,26576000.000,25964000.000,25742000.000,25633000.000,25066000.000,24840000.000,24513000.000,24244000.000,23955000.000,23513000.000,23469000.000,23283000.000,23129000.000,22018000.000,21020000.000
AssetsCurrent,17110000.000,17483000.000,16724000.000,14660000.000,13541000.000,22868000.000,21633000.000,19380000.000,26569000.000,25964000.000,25742000.000,25633000.000,25066000.000,24840000.000,24513000.000,24244000.000,23955000.000,23513000.000,23469000.000,23283000.000,23129000.000,22018000.000,21020000.000
AssetsHeldForSaleAtCarryingValue,,,,,2193000.000,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleCurrent,,,,,948000.000,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleLongLived,,,,,1245000.000,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleOtherNoncurrent,,,,,1121000.000,,,,,,,,,,,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,124000.000,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,5097000.000,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,4893000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,9981000.000,19956000.000,16953000.000
BuildingsAndImprovementsGross,,,,,,4175000.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,7534000.000,10665000.000,9798000.000,7535000.000,6995000.000,18145000.000,16026000.000,13993000.000,25042000.000,24598000.000,24321000.000,25539000.000,25023000.000,24818000.000,24423000.000,24179000.000,23908000.000,23467000.000,23398000.000,23231000.000,13112000.000,1836000.000,3788000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,20995281.000,21000960.000,21073256.000,21667032.000,21389259.000,21467700.000,21521461.000,21496700.000,21434267.000,21434267.000,21434267.000,21434267.000,21434267.000,21434267.000,21434267.000,21434267.000,21434267.000,21436767.000,21441767.000,21441767.000,21444267.000,21444267.000,21444267.000
CommonStockValue,210000.000,210000.000,210000.000,210000.000,210000.000,215000.000,215000.000,215000.000,217000.000,217000.000,217000.000,217000.000,217000.000,217000.000,217000.000,217000.000,217000.000,217000.000,217000.000,217000.000,217000.000,217000.000,217000.000
DeferredRevenueCurrent,103000.000,,334000.000,239000.000,117000.000,32000.000,,49000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,9962000.000,,,,8550000.000,,,,9397000.000,,,,9904000.000,,,,10707000.000,
DeferredTaxAssetsInventory,,,,,,334000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,37000.000,,,,0.000,,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,37000.000,36000.000,37000.000,36000.000,37000.000,37000.000,35000.000,21000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,4930000.000,,,,6513000.000,,,,7513000.000,,,,8281000.000,,,,9247000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,2615000.000,,,,727000.000,,,,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,1299000.000,,,,1310000.000,,,,1310000.000,,,,1297000.000,,,,1297000.000,
