,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableCurrent,177331000.000,186228000.000,186648000.000,175161000.000,170498000.000,179779000.000,185271000.000,177011000.000,187800000.000,227316000.000,244228000.000,241184000.000,232301000.000,246088000.000,232184000.000,219130000.000,206732000.000,210735000.000,200120000.000,165887000.000,156766000.000,172272000.000,175896000.000,150427000.000
AccountsPayableFairValueDisclosure,,,,,170498000.000,179779000.000,185271000.000,177011000.000,187800000.000,227316000.000,,,,,,,,,,,,,,
AccountsReceivableFairValueDisclosure,,,,,263168000.000,278305000.000,261611000.000,254840000.000,244670000.000,266932000.000,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,283658000.000,303096000.000,288483000.000,274637000.000,263168000.000,278305000.000,261611000.000,254840000.000,244670000.000,266932000.000,281586000.000,273783000.000,278583000.000,287450000.000,281898000.000,271409000.000,259861000.000,245203000.000,254042000.000,236038000.000,212594000.000,222668000.000,234187000.000,197778000.000
AccruedLiabilitiesCurrent,33745000.000,41432000.000,39155000.000,35498000.000,28054000.000,28776000.000,25323000.000,30635000.000,25469000.000,31473000.000,32139000.000,37479000.000,35262000.000,33991000.000,37125000.000,36987000.000,31267000.000,33982000.000,31961000.000,31101000.000,24739000.000,23027000.000,24684000.000,23878000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,432970000.000,444145000.000,453363000.000,458513000.000,461503000.000,457710000.000,465789000.000,475766000.000,482519000.000,478018000.000,479840000.000,480076000.000,491526000.000,417351000.000,425613000.000,433722000.000,434381000.000,440877000.000,450161000.000,457497000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,70146000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,2945000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-17090000.000,-22236000.000,-59880000.000,-58436000.000,-60638000.000,-58226000.000,-67201000.000,-67980000.000,-70309000.000,-70340000.000,-40300000.000,-39732000.000,-38607000.000,-39194000.000,-98197000.000,-98185000.000,-96752000.000,-97212000.000,-105930000.000,-101708000.000,-99385000.000,-96321000.000,-103229000.000,-101182000.000
AdditionalPaidInCapital,347447000.000,348803000.000,350390000.000,351648000.000,352948000.000,354096000.000,354983000.000,355716000.000,356595000.000,363447000.000,364177000.000,364760000.000,365284000.000,369759000.000,370228000.000,370218000.000,370454000.000,371491000.000,371646000.000,372237000.000,381104000.000,382038000.000,382271000.000,382510000.000
