,2017-05-26
AccountsPayableCurrent,210633000.000
AccountsReceivableNetCurrent,174453000.000
AccruedIncomeTaxesCurrent,1531000.000
AccruedLiabilitiesCurrent,22130000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,80950000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-146540000.000
AdditionalPaidInCapitalCommonStock,170502000.000
AllowanceForDoubtfulAccountsReceivableCurrent,410000.000
Assets,475285000.000
AssetsCurrent,347982000.000
CashAndCashEquivalentsAtCarryingValue,22341000.000
CommonStockParOrStatedValuePerShare,0.030
CommonStockSharesAuthorized,200000000.000
CommonStockSharesIssued,14013000.000
CommonStockSharesOutstanding,14013000.000
CommonStockValue,420000.000
DebtInstrumentCarryingAmount,234548000.000
DebtInstrumentUnamortizedDiscount,1036000.000
DeferredFinanceCostsNet,22578000.000
DeferredOfferingCosts,2189000.000
DeferredTaxAssetsNetNoncurrent,1234000.000
DeferredTaxLiabilitiesNoncurrent,1769000.000
DueFromAffiliates,6800000.000
EmployeeRelatedLiabilitiesCurrent,13508000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,180511000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,2975000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,269000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,4757000.000
FiniteLivedIntangibleAssetsGross,188512000.000
FiniteLivedIntangibleAssetsNet,8001000.000
Goodwill,45360000.000
IntangibleAssetsNetExcludingGoodwill,8001000.000
InventoryFinishedGoodsNetOfReserves,63407000.000
InventoryNet,135489000.000
InventoryRawMaterialsNetOfReserves,52537000.000
InventoryWorkInProcessNetOfReserves,19545000.000
Liabilities,447903000.000
LiabilitiesAndStockholdersEquity,475285000.000
LiabilitiesCurrent,245787000.000
LongTermDebt,210934000.000
LongTermDebtCurrent,13024000.000
LongTermDebtNoncurrent,197910000.000
LossContingencyEstimateOfPossibleLoss,0.000
OperatingLeasesFutureMinimumPaymentsDue,12123000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,2241000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,2401000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,2479000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,2634000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,1701000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,667000.000
OtherAccruedLiabilitiesCurrent,2846000.000
OtherAssetsMiscellaneousNoncurrent,1818000.000
OtherAssetsNoncurrent,21936000.000
OtherLiabilitiesNoncurrent,2437000.000
OtherPrepaidExpenseCurrent,5449000.000
PayablesToCustomers,2106000.000
PrepaidExpenseAndOtherAssetsCurrent,15699000.000
PrepaidTaxes,3659000.000
ProductWarrantyAccrual,302000.000
PropertyPlantAndEquipmentGross,132956000.000
PropertyPlantAndEquipmentNet,52006000.000
RestrictedCashAndCashEquivalentsNoncurrent,6878000.000
RestructuringReserve,100000.000
RetainedEarningsAccumulatedDeficit,3000000.000
StandardProductWarrantyAccrualCurrent,302000.000
StockholdersEquity,27382000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,27382000.000
UnbilledReceivablesCurrent,1284000.000
