,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,228495000.000,265467000.000,168187000.000,249783000.000,209233000.000,213433000.000,211224000.000,344200000.000,351400000.000,332000000.000,313700000.000,339200000.000,362700000.000,372600000.000,295500000.000,316300000.000,302600000.000,267800000.000,247700000.000,260300000.000,256300000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,52100000.000,49900000.000,56700000.000,64000000.000,63000000.000,62000000.000,61000000.000,54000000.000,52000000.000,48000000.000,42000000.000,41000000.000,40000000.000,39000000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,,3800000.000,1900000.000,1300000.000,12000000.000,11000000.000,10000000.000,10000000.000,12000000.000,10000000.000,6000000.000,2000000.000,1000000.000,2000000.000,1000000.000
AccruedIncomeTaxesCurrent,1269000.000,4296000.000,1202000.000,17909000.000,1877000.000,14832000.000,15120000.000,6400000.000,7900000.000,3800000.000,17100000.000,3900000.000,9200000.000,10500000.000,3100000.000,5400000.000,4600000.000,15400000.000,2200000.000,2300000.000,2400000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,1116357000.000,1129695000.000,1142758000.000,1169482000.000,1182627000.000,1207500000.000,1238600000.000,1270300000.000,1300000000.000,1325600000.000,1358000000.000,1382500000.000,1404700000.000,1430900000.000,1477900000.000,1301800000.000,1338600000.000,1233600000.000,1273800000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5130000.000,-7914000.000,-18151000.000,-15205000.000,-18161000.000,-10183000.000,-21870000.000,-29600000.000,-39700000.000,-32200000.000,66300000.000,53000000.000,62900000.000,47700000.000,-73700000.000,-101500000.000,-93100000.000,-104400000.000,-118000000.000,-96100000.000,-96500000.000
AdditionalPaidInCapitalCommonStock,480359000.000,479767000.000,480530000.000,481713000.000,486340000.000,486384000.000,487060000.000,2262300000.000,2264200000.000,2269500000.000,2272600000.000,2274600000.000,2274600000.000,2279100000.000,2284300000.000,2287500000.000,2284500000.000,2284500000.000,2287500000.000,2288200000.000,2290100000.000
AllowanceForDoubtfulAccountsReceivableCurrent,6578000.000,5425000.000,4225000.000,4613000.000,4428000.000,4066000.000,4533000.000,4400000.000,4600000.000,5600000.000,5500000.000,6200000.000,5700000.000,5400000.000,5600000.000,6100000.000,6700000.000,3700000.000,6900000.000,9400000.000,10500000.000
AssetRetirementObligationCurrent,,,,,,,,,,,,,,,,,,,300000.000,,
AssetRetirementObligationsNoncurrent,,,2600000.000,,,,2800000.000,,,,23300000.000,,,,28300000.000,,,,31600000.000,,
Assets,1893695000.000,1834738000.000,1644211000.000,1787360000.000,1723508000.000,1801031000.000,1801315000.000,5825400000.000,5849800000.000,5793100000.000,5877200000.000,5772900000.000,5827700000.000,5801300000.000,5674300000.000,5642700000.000,5634000000.000,4728400000.000,4539400000.000,4426500000.000,4441600000.000
AssetsCurrent,861890000.000,843525000.000,663617000.000,813432000.000,759855000.000,833490000.000,839379000.000,1181800000.000,1235900000.000,1207800000.000,1168500000.000,1115000000.000,1155700000.000,1162800000.000,1105200000.000,1124900000.000,1128300000.000,1148500000.000,990000000.000,959500000.000,960700000.000
AssetsHeldForSaleLongLived,,,14750000.000,16050000.000,14070000.000,13949000.000,13829000.000,11100000.000,11100000.000,4000000.000,3900000.000,4600000.000,4800000.000,,,,,,,,
AssetsNet,,,488664000.000,,,,603547000.000,,,,2728300000.000,,,,2589000000.000,,,,1653100000.000,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,57400000.000,8000000.000,600000.000,800000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,71600000.000,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,84900000.000,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,,82200000.000,79600000.000,46900000.000,46800000.000
