,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,22118000.000,25855000.000,22170000.000,25698000.000,24298000.000,30192000.000,33488000.000,28811000.000,29978000.000,29129000.000,29687000.000,26702000.000,26455000.000,33998000.000
AccountsPayableTradeCurrent,,,,,7898000.000,8800000.000,14011000.000,6549000.000,8911000.000,9215000.000,11234000.000,6502000.000,7211000.000,11993000.000
AccountsReceivableNetCurrent,13106000.000,16004000.000,15360000.000,15623000.000,16704000.000,17503000.000,23895000.000,23866000.000,24005000.000,26566000.000,32869000.000,30791000.000,24480000.000,25265000.000
AccruedBonusesCurrentAndNoncurrent,,,,,,1500000.000,1900000.000,2400000.000,2800000.000,3300000.000,3700000.000,4200000.000,4000000.000,4400000.000
AccruedIncomeTaxesCurrent,,,,159000.000,418000.000,,849000.000,2167000.000,6096000.000,,,,,
AccruedLiabilitiesCurrent,,,,,6889000.000,7270000.000,7698000.000,8324000.000,8212000.000,6727000.000,6946000.000,7580000.000,7628000.000,9401000.000
AccruedMarketingCostsCurrent,,,,,2399000.000,2185000.000,1809000.000,1909000.000,2123000.000,1589000.000,1371000.000,1421000.000,1640000.000,1485000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,187173000.000,177847000.000,145079000.000,134099000.000,134655000.000,138849000.000,145762000.000,152608000.000,158719000.000,165314000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,46000.000,-452000.000,-603000.000,-272000.000,-461000.000,-329000.000,0.000,0.000,0.000,0.000,,,,
AdditionalPaidInCapital,93810000.000,95063000.000,98709000.000,101547000.000,104546000.000,107751000.000,110905000.000,118368000.000,120764000.000,131232000.000,136241000.000,139152000.000,144485000.000,148828000.000
AllowanceForDoubtfulAccountsReceivable,680000.000,400000.000,0.000,0.000,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,339000.000,226000.000,303000.000,313000.000,340000.000,342000.000,342000.000,342000.000,300000.000,150000.000
Assets,181413000.000,181228000.000,184090000.000,196351000.000,204352000.000,225975000.000,237449000.000,248307000.000,262106000.000,281525000.000,293604000.000,301282000.000,303286000.000,315012000.000
AssetsCurrent,86795000.000,89727000.000,97610000.000,99266000.000,107837000.000,121450000.000,124479000.000,128375000.000,140449000.000,156816000.000,169670000.000,179040000.000,184545000.000,192864000.000
CapitalLeaseObligations,,,,,481000.000,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,93000.000,141000.000,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,340000.000,,,,,,,,,
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,,,,,5900000.000,2000000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,49236000.000,46710000.000,53745000.000,57704000.000,68318000.000,73755000.000,73295000.000,81486000.000,92484000.000,102632000.000,112464000.000,123425000.000,129310000.000,138086000.000
CashCashEquivalentsAndShortTermInvestments,49236000.000,46710000.000,53745000.000,57704000.000,68318000.000,73755000.000,73295000.000,81486000.000,92484000.000,102632000.000,112464000.000,123425000.000,129310000.000,138086000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,75000000.000,75000000.000,7500000.000,7500000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,34287622.000,34559522.000,35210640.000,35496927.000,35889573.000,36297518.000,36595010.000,37245384.000,37364863.000,37802950.000,38090707.000,38228008.000,38535302.000,38628091.000
CommonStockSharesOutstanding,26560165.000,26832065.000,27090362.000,27376649.000,27769295.000,28177240.000,28337541.000,28885304.000,28948783.000,29386870.000,29598548.000,29611928.000,29639222.000,29732011.000
CommonStockValue,343000.000,346000.000,352000.000,355000.000,359000.000,363000.000,366000.000,372000.000,374000.000,378000.000,381000.000,382000.000,385000.000,386000.000
DebtInstrumentInterestRateAtPeriodEnd,,,,,0.032,,,,,,,,,
DeferredFinanceCostsNet,,,,,,475000.000,,,,,,,,
DeferredRevenueCurrent,1539000.000,1131000.000,1518000.000,973000.000,936000.000,483000.000,268000.000,285000.000,236000.000,520000.000,665000.000,666000.000,481000.000,447000.000
DeferredRevenueNoncurrent,973000.000,661000.000,369000.000,130000.000,22000.000,42000.000,,,,,,,,
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,0.000,,,,,,,,
DeferredTaxAssetsDeferredIncome,,,,,,730000.000,,,,338000.000,,,,397000.000
DeferredTaxAssetsGrossCurrent,,,,,,8248000.000,,,,7818000.000,,,,5886000.000
DeferredTaxAssetsGrossNoncurrent,,,,,,2418000.000,,,,2690000.000,,,,1348000.000
DeferredTaxAssetsInventory,,,,,,301000.000,,,,270000.000,,,,135000.000
DeferredTaxAssetsNet,,,,,,10666000.000,,,,10508000.000,,,,7234000.000
DeferredTaxAssetsNetCurrent,,,,,,8248000.000,8248000.000,8248000.000,8248000.000,7818000.000,7818000.000,7818000.000,7818000.000,5886000.000
DeferredTaxAssetsNetNoncurrent,,,,,,2418000.000,2235000.000,2247000.000,1870000.000,2690000.000,2690000.000,2690000.000,2690000.000,1348000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,166000.000,,,,0.000,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,720000.000,,,,167000.000
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,626000.000,,,,1300000.000,,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,1700000.000,,,,1500000.000,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,1281000.000,,,,1460000.000,,,,1348000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,3756000.000,,,,3288000.000,,,,4865000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,372000.000,,,,395000.000,,,,322000.000
DeferredTaxAssetsValuationAllowance,,,,,,0.000,,,,,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,0.000,,,,0.000,,,,0.000
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,0.000,,,,0.000,,,,0.000
DeferredTaxLiabilitiesNoncurrent,,,,,,6320000.000,6320000.000,6320000.000,6320000.000,12824000.000,12824000.000,12824000.000,12824000.000,9838000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,6320000.000,,,,12824000.000,,,,9838000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,5300000.000,6100000.000,7000000.000,7000000.000,6200000.000,9900000.000,11400000.000,11000000.000,9800000.000,8700000.000
FairValueConcentrationOfRiskCashAndCashEquivalents,,,,,,69400000.000,,,,97000000.000,,,,134000000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,68313000.000,50901000.000,48285000.000,50793000.000,53914000.000,57444000.000,61604000.000,65560000.000,67835000.000,70926000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,11556000.000,,,,14575000.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,,14835000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,1451000.000,,,,757000.000,,,,212000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,3909000.000,,,,2150000.000,,,,439000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,6906000.000,,,,5118000.000,,,,2524000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,8767000.000,,,,8660000.000,,,,9203000.000
FiniteLivedIntangibleAssetsGross,,,,,105683000.000,88565000.000,85023000.000,88066000.000,90082000.000,92167000.000,94860000.000,97944000.000,99470000.000,102948000.000
FiniteLivedIntangibleAssetsNet,,,,,,32589000.000,,,,31260000.000,,,,27213000.000
IncomeTaxExaminationLiabilityRecorded,,,,,,,2800000.000,2800000.000,,,,,,
IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority,,,,,,,,2300000.000,,,,,,
IncomeTaxReceivable,1257000.000,142000.000,1204000.000,125000.000,75000.000,244000.000,5032000.000,4101000.000,,2855000.000,,,,4400000.000
IncomeTaxesReceivable,,,,,,,,,,,57000.000,0.000,4624000.000,
IntangibleAssetsNetExcludingGoodwill,27779000.000,28395000.000,27006000.000,38472000.000,37370000.000,37664000.000,36738000.000,37273000.000,36168000.000,34723000.000,33256000.000,32384000.000,31635000.000,32022000.000
InventoryFinishedGoods,,,,,1618000.000,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,2109000.000,2317000.000,1319000.000,436000.000,2488000.000,1976000.000,3241000.000,4094000.000,2721000.000
InventoryNet,6388000.000,7291000.000,8968000.000,9751000.000,8003000.000,7083000.000,8105000.000,8719000.000,9592000.000,12429000.000,10913000.000,10743000.000,12675000.000,12412000.000
InventoryRawMaterials,,,,,3874000.000,,,,,,,,,
InventoryRawMaterialsNetOfReserves,,,,,,3653000.000,4258000.000,4128000.000,4989000.000,6055000.000,8302000.000,6540000.000,6559000.000,8791000.000
InventoryWorkInProcess,,,,,2511000.000,,,,,,,,,
InventoryWorkInProcessNetOfReserves,,,,,,1321000.000,1530000.000,3272000.000,4167000.000,3886000.000,635000.000,962000.000,2022000.000,900000.000
Liabilities,69372000.000,65326000.000,60789000.000,63060000.000,60998000.000,70955000.000,73855000.000,69544000.000,73666000.000,72584000.000,72338000.000,70018000.000,67058000.000,70654000.000
LiabilitiesAndStockholdersEquity,181413000.000,181228000.000,184090000.000,196351000.000,204352000.000,225975000.000,237449000.000,248307000.000,262106000.000,281525000.000,293604000.000,301282000.000,303286000.000,315012000.000
LiabilitiesCurrent,26620000.000,30686000.000,27388000.000,30623000.000,29493000.000,34375000.000,38305000.000,34963000.000,40010000.000,33349000.000,34052000.000,32681000.000,30636000.000,38145000.000
LiabilityForUncertainTaxPositionsCurrent,,,,,,1600000.000,1600000.000,1600000.000,,,,,,
LongLivedAssetsHeldForSaleProceedsFromSale,,,,,,5100000.000,500000.000,,,,,,,
LongTermDebt,,,,,,,,31450000.000,30525000.000,29600000.000,28675000.000,27750000.000,26825000.000,25900000.000
LongTermDebtCurrent,,,,,3700000.000,3700000.000,3700000.000,3700000.000,3700000.000,3700000.000,3700000.000,3700000.000,3700000.000,3700000.000
LongTermDebtNoncurrent,,,,239000.000,30525000.000,29600000.000,28675000.000,27750000.000,26825000.000,25900000.000,24975000.000,24050000.000,23125000.000,22200000.000
NotesAndLoansReceivableGrossCurrent,14415000.000,14280000.000,14397000.000,13315000.000,,,,,,,,,,
NotesAndLoansReceivableGrossNoncurrent,14396000.000,10449000.000,7885000.000,3947000.000,,,,,,,,,,
NotesAndLoansReceivableNetCurrent,,,,,11962000.000,8024000.000,5904000.000,1955000.000,2076000.000,2093000.000,2839000.000,2640000.000,2443000.000,2375000.000
NotesAndLoansReceivableNetNoncurrent,,,,,826000.000,733000.000,5217000.000,5128000.000,4910000.000,4841000.000,4115000.000,3558000.000,2700000.000,5368000.000
NotesReceivableNet,,,,,,8757000.000,11121000.000,7083000.000,6986000.000,6934000.000,6954000.000,6198000.000,5143000.000,7743000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,6424000.000,,,,5635000.000,,,,10660000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,1123000.000,,,,2043000.000,,,,2024000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,221000.000,,,,20000.000,,,,1333000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,1722000.000,,,,222000.000,,,,1355000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,1676000.000,,,,1305000.000,,,,1627000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,1661000.000,,,,2045000.000,,,,1987000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,21000.000,,,,0.000,,,,2334000.000
OtherAssetsNoncurrent,3198000.000,2471000.000,2398000.000,2114000.000,2017000.000,2275000.000,2140000.000,2298000.000,2181000.000,2135000.000,1865000.000,2699000.000,2319000.000,3637000.000
