,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,5990000.000,12650000.000,18886000.000,9589000.000
AccountsReceivableNetCurrent,3815000.000,4544000.000,11590000.000,5532000.000
AccruedLiabilitiesCurrent,3496000.000,6692000.000,9818000.000,5032000.000
Assets,63697000.000,77316000.000,84230000.000,79445000.000
AssetsCurrent,42880000.000,56998000.000,62732000.000,58118000.000
CapitalLeaseObligationsCurrent,,,445000.000,325000.000
CapitalLeaseObligationsNoncurrent,128000.000,119000.000,698000.000,866000.000
CashAndCashEquivalentsAtCarryingValue,314000.000,239000.000,1860000.000,684000.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,44632987.000,44662579.000,44662579.000,44670304.000
CommonStockSharesOutstanding,44632987.000,44662579.000,44662579.000,44670304.000
CommonStockValue,44105000.000,44149000.000,44179000.000,44215000.000
DeferredFinanceCostsNoncurrentNet,186000.000,162000.000,185000.000,194000.000
DeferredRevenueAndCreditsCurrent,383000.000,541000.000,1897000.000,592000.000
DeferredTaxAssetsNetCurrent,1243000.000,1599000.000,1396000.000,1380000.000
DeferredTaxLiabilitiesNoncurrent,886000.000,801000.000,3581000.000,3143000.000
Goodwill,8650000.000,8650000.000,8650000.000,8650000.000
IntangibleAssetsNetExcludingGoodwill,5936000.000,5792000.000,5738000.000,5686000.000
InventoryNet,35146000.000,47320000.000,44695000.000,47104000.000
Liabilities,31190000.000,45822000.000,47518000.000,43370000.000
LiabilitiesAndStockholdersEquity,63697000.000,77316000.000,84230000.000,79445000.000
LiabilitiesCurrent,28708000.000,43459000.000,41821000.000,37943000.000
LinesOfCreditCurrent,18564000.000,23276000.000,10500000.000,22155000.000
LongTermDebtCurrent,275000.000,300000.000,275000.000,250000.000
LongTermDebtNoncurrent,1468000.000,1443000.000,1418000.000,1418000.000
MinorityInterest,-110000.000,-120000.000,-67000.000,-88000.000
NotesAndLoansReceivableNetCurrent,47000.000,138000.000,131000.000,107000.000
NotesAndLoansReceivableNetNoncurrent,243000.000,153000.000,121000.000,91000.000
OtherAssetsNoncurrent,9000.000,9000.000,9000.000,9000.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,2315000.000,3158000.000,3060000.000,3311000.000
PropertyPlantAndEquipmentNet,5793000.000,5552000.000,6795000.000,6697000.000
RetainedEarningsAccumulatedDeficit,-11442000.000,-12489000.000,-7354000.000,-8006000.000
StockholdersEquity,32507000.000,31494000.000,36712000.000,36075000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,32507000.000,31494000.000,36712000.000,36075000.000
TreasuryStockShares,38400.000,38400.000,38400.000,38400.000
TreasuryStockValue,46000.000,46000.000,46000.000,46000.000
