,2011-12-31,2012-12-29
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationOtherLongtermIncentivePlansRequisiteServicePeriodRecognition,570000.000,-485000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-41000.000,66000.000
AdvertisingExpense,,65600000.000
AllocatedShareBasedCompensationExpense,3747000.000,
AllowanceForDoubtfulAccountsReceivableRecoveries,,600000.000
AmortizationOfFinancingCosts,3597000.000,1267000.000
AmortizationOfIntangibleAssets,,3200000.000
AssetImpairmentCharges,553000.000,13100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-57000.000,518000.000
CommonStockDividendsPerShareDeclared,0.720,0.720
ComprehensiveIncomeNetOfTax,32082000.000,-94870000.000
CooperativeAdvertisingAmount,,61800000.000
CostOfGoodsAndServicesSold,4427189000.000,4429329000.000
CurrentFederalTaxExpenseBenefit,,11278000.000
CurrentStateAndLocalTaxExpenseBenefit,,1336000.000
DebtConversionConvertedInstrumentAmount1,,1000.000
DebtInstrumentConvertibleConversionRatio,,9.722
DeferredFederalIncomeTaxExpenseBenefit,,-36186000.000
DeferredIncomeTaxExpenseBenefit,5712000.000,-40986000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-4111000.000
DefinedBenefitPlanActuarialGainLoss,,800000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,,1000.000
DefinedBenefitPlanUltimateHealthCareCostTrendRate,,0.050
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,1.000
DepreciationAndAmortization,35704000.000,37834000.000
DividendsCommonStockCash,-8739000.000,-8816000.000
EarningsPerShareBasic,2.800,-7.240
EarningsPerShareDiluted,2.740,-7.240
EffectiveIncomeTaxRateContinuingOperations,,0.229
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.004
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.014
EffectiveIncomeTaxRateReconciliationTaxContingencies,,0.002
GainLossOnSaleOfPropertyPlantEquipment,1357000.000,1522000.000
GainLossRelatedToLitigationSettlement,0.000,
GainOnPurchaseOfBusiness,0.000,6639000.000
GoodwillAcquiredDuringPeriod,,23028000.000
GoodwillImpairmentLoss,0.000,166630000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,-4462000.000
GrossProfit,380026000.000,391468000.000
ImpairmentOfLongLivedAssetsHeldForUse,,13100000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-121694000.000
IncomeTaxCreditsAndAdjustments,,-139000.000
IncomeTaxExpenseBenefit,22623000.000,-27822000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,16200000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,300000.000
IncomeTaxesPaidNet,,13300000.000
IncreaseDecreaseInAccountsAndNotesReceivable,-6758000.000,-6117000.000
IncreaseDecreaseInAccountsPayable,4083000.000,2377000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-389000.000,-775000.000
IncreaseDecreaseInAccruedLiabilities,-2283000.000,-11108000.000
IncreaseDecreaseInDeferredCompensation,883000.000,1196000.000
IncreaseDecreaseInInventories,11670000.000,31293000.000
IncreaseDecreaseInOtherOperatingCapitalNet,2567000.000,2274000.000
IncreaseDecreaseInOutstandingChecksFinancingActivities,-1593000.000,4194000.000
IncreaseDecreaseInPrepaidExpense,-1122000.000,318000.000
InterestExpense,24894000.000,24944000.000
InterestPaid,,18200000.000
InventoryLIFOReserveEffectOnIncomeNet,14220000.000,
InventoryLIFOReservePeriodCharge,,3325000.000
LeaseAndRentalExpense,,39215000.000
MultiemployerPlansPlanContributions,,2900000.000
NetCashProvidedByUsedInFinancingActivities,-37595000.000,61165000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-37595000.000,61165000.000
NetCashProvidedByUsedInInvestingActivities,-83609000.000,-111356000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-83609000.000,-111356000.000
NetCashProvidedByUsedInOperatingActivities,121147000.000,50709000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,121147000.000,50709000.000
NetIncomeLoss,35805000.000,-93872000.000
NumberOfReportableSegments,,3.000
OperatingIncomeLoss,58428000.000,-121694000.000
OperatingLeasesRentExpenseContingentRentals,,240000.000
OperatingLeasesRentExpenseMinimumRentals,,35807000.000
OperatingLeasesRentExpenseNet,,29597000.000
OperatingLeasesRentExpenseSubleaseRentals1,,6450000.000
OtherAssetImpairmentCharges,0.000,13128000.000
OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentNetOfTax,-4006000.000,-1066000.000
OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentTax,-2561000.000,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,264000.000,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,169000.000,
OtherCostAndExpenseOperating,321598000.000,513162000.000
PaymentsForOtherOperatingActivities,-689000.000,243000.000
PaymentsForProceedsFromOtherInvestingActivities,0.000,151000.000
PaymentsForRepurchaseOfCommonStock,0.000,
PaymentsOfDividendsCommonStock,8739000.000,8816000.000
PaymentsOfFinancingCosts,3781000.000,1821000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,8818000.000,78344000.000
PaymentsToAcquireLifeInsurancePolicies,653000.000,786000.000
PaymentsToAcquireLoansReceivable,11008000.000,10941000.000
ProceedsAndExcessTaxBenefitFromSharebasedCompensation,-41000.000,66000.000
ProceedsFromCollectionOfLoansReceivable,1521000.000,8609000.000
ProceedsFromIssuanceOfLongTermDebt,151500000.000,19182000.000
ProceedsFromPaymentsForOtherFinancingActivities,-1110000.000,-1376000.000
ProceedsFromRepaymentsOfLinesOfCredit,,53425000.000
ProceedsFromRepaymentsOfOtherDebt,-18700000.000,
ProceedsFromStockOptionsExercised,0.000,
ProfitLoss,,58284000.000
PropertyPlantAndEquipmentAdditions,-68600000.000,-39499000.000
PropertyPlantAndEquipmentDisposals,-3949000.000,-9756000.000
ProvisionForDoubtfulAccounts,811000.000,-613000.000
ProvisionForLeaseLosses,755000.000,160000.000
RealEstateTaxesAndInsurance,,-3408000.000
RepaymentsOfLongTermCapitalLeaseObligations,2765000.000,2429000.000
RepaymentsOfLongTermDebt,152366000.000,1260000.000
Revenues,4807215000.000,4820797000.000
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,350893000.000
SalesRevenueNet,4807215000.000,4820797000.000
SegmentReportingInformationRevenueFromExternalCustomers,,4820797000.000
SellingGeneralAndAdministrativeExpense,261000000.000,290393000.000
ShareBasedCompensation,5429000.000,-2446000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,3700000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,-4129000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,100000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,78000.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,-100000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,-248000.000
WeightedAverageNumberOfDilutedSharesOutstanding,13068000.000,12970000.000
WeightedAverageNumberOfSharesOutstandingBasic,12808000.000,12970000.000
