,2014-01-31,2014-04-30,2014-10-31,2015-01-31,2015-04-30
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,-3643.000
ContributionOfProperty,,,2000.000,,
CostsAndExpenses,500.000,550.000,,2814.000,3703.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,128.000,
ForeignCurrencyTransactionGainLossRealized,,,,,60.000
IncomeLossAttributableToParent,,,,,-3703.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,-2814.000,
NetIncomeLoss,-500.000,-550.000,,-2814.000,-3703.000
OperatingIncomeLoss,,,,-2686.000,
OtherExpenses,,,,16.000,1074.000
ProfessionalFees,500.000,550.000,,2798.000,2629.000
WeightedAverageNumberOfSharesOutstandingBasic,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
