,2012-05-31,2012-08-31,2013-08-31,2013-11-30
AdditionalPaidInCapital,,2750.000,7699.000,8774.000
Assets,,200.000,200.000,200.000
AssetsCurrent,,200.000,,200.000
AssetsNet,,,0.000,0.000
Cash,,200.000,200.000,200.000
CashAndCashEquivalentsAtCarryingValue,,,200.000,200.000
CommonStockParOrStatedValuePerShare,,,0.001,0.001
CommonStockSharesAuthorized,,,100000000.000,100000000.000
CommonStockSharesIssued,,,200000.000,200000.000
CommonStockSharesOutstanding,,,200000.000,200000.000
CommonStockValue,,200.000,200.000,200.000
FairValueNetAssetLiability,,,0.000,0.000
Liabilities,,,0.000,0.000
LiabilitiesAndStockholdersEquity,,200.000,200.000,200.000
LiabilitiesCurrent,,,0.000,
LiabilitiesNoncurrent,,,0.000,
OtherPrepaidExpenseCurrent,,2750.000,,
PreferredStockParOrStatedValuePerShare,,,0.001,0.001
PreferredStockSharesAuthorized,,,50000000.000,50000000.000
PreferredStockSharesIssued,,,0.000,0.000
PreferredStockSharesOutstanding,,,0.000,0.000
PreferredStockValue,,0.000,0.000,
RetainedEarningsAccumulatedDeficit,,,-7699.000,-8774.000
RetainedEarningsUnappropriated,,-2750.000,,
SharePrice,,,0.001,0.001
SharesOutstanding,,,200000.000,200000.000
StockholdersEquity,,200.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,200.000,200.000
