,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,1496244.000,1104046.000,1464212.000,1818309.000,1810330.000,1254432.000,1267591.000,1830729.000,2381805.000,1261616.000,1630733.000,2225029.000,2139655.000,1543721.000,2117239.000,2101175.000,2324787.000,1866737.000,2769347.000,2753903.000,2959284.000,3565903.000,3558280.000
AccruedBonusesCurrentAndNoncurrent,,,,1248526.000,116909.000,275000.000,580000.000,,299000.000,620000.000,1063000.000,,240000.000,100000.000,466000.000,,0.000,0.000,215000.000,450000.000,98000.000,185000.000,600000.000
AccruedIncomeTaxesCurrent,160420.000,130755.000,292406.000,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,2336442.000,2438896.000,2545380.000,2660067.000,2790303.000,2905538.000,3010052.000,3122429.000,3240791.000,3121211.000,3036605.000,3154144.000,3287910.000,3445567.000,3600615.000,3755957.000,3152808.000,3319587.000,3480698.000,3652208.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1318675.000,1250368.000,-65718.000,277583.000,664247.000,618099.000,334236.000,316161.000,824967.000,933423.000,812834.000,253925.000,-951151.000,-2719047.000,-3125074.000,-3180811.000,-4049004.000,-3653208.000,-3239074.000,-3009617.000,-4211747.000,-4015577.000,-3251765.000
AdditionalPaidInCapitalCommonStock,10847692.000,10935216.000,11039831.000,11130966.000,11305834.000,11399966.000,11557585.000,11701942.000,11858718.000,11967414.000,12394854.000,12676546.000,12942167.000,13059404.000,13211987.000,13441264.000,13550424.000,13629454.000,13738062.000,13798567.000,13857777.000,13879361.000,13983754.000
AllowanceForDoubtfulAccountsReceivable,,,,20000.000,,,,20000.000,,,,20000.000,,,,40000.000,,,,40000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,30000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000
Assets,39042642.000,39268026.000,40927596.000,41877627.000,47105308.000,45439407.000,46511313.000,49053949.000,51778006.000,50821307.000,52188867.000,54057775.000,53048002.000,50104501.000,51871411.000,51565648.000,50592691.000,49998825.000,52771582.000,51070050.000,50209000.000,51789893.000,53999967.000
AssetsCurrent,14328150.000,14458274.000,15234171.000,14059726.000,19312715.000,16933403.000,15896765.000,16932505.000,17644876.000,20386098.000,22280132.000,22319966.000,20620365.000,20380549.000,20823817.000,19275612.000,18283636.000,20226331.000,22345841.000,20942171.000,20001805.000,20326315.000,24644578.000
AssetsFairValueDisclosure,,,,,,,,,,,,6020000.000,6623338.000,,,,,,,,,,
AssetsNoncurrent,21124511.000,21265603.000,21940410.000,23529283.000,23554234.000,24323269.000,25488415.000,26797832.000,28760161.000,25003893.000,24485810.000,25259822.000,25624494.000,22632524.000,23911260.000,24996873.000,24914571.000,22461668.000,23127705.000,22852007.000,23023532.000,23978381.000,21903490.000
AvailableForSaleSecurities,,,,,,,,,,,,5519766.000,4024599.000,3524985.000,2527847.000,2027441.000,528867.000,2733079.000,2239792.000,2243864.000,1745968.000,748254.000,3756680.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,5519766.000,4024599.000,3524985.000,2527847.000,2027441.000,528867.000,2733079.000,2239792.000,2243864.000,1745968.000,748254.000,3756680.000
BuildingsAndImprovementsGross,,,,3406674.000,3540275.000,3556041.000,4302151.000,4613879.000,4751404.000,4540110.000,4582259.000,,5938436.000,6195154.000,6317360.000,6180089.000,6384512.000,6439751.000,6469887.000,6528252.000,6560668.000,6980663.000,6623104.000
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilities,,,,,,4210364.000,,,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,,,3961000.000,3961000.000,,,,3961000.000,,,,3961000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,7922000.000,7922000.000,,,,7922000.000,,,,7922000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,1613000.000,1613000.000,,,,1613000.000,,,,1613000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,1342000.000,1342000.000,,,,1342000.000,,,,1342000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentAssets,,,,,,,4967000.000,4967000.000,,,,4967000.000,,,,4967000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,3407371.000,3335798.000,4465898.000,4137547.000,6819036.000,4261145.000,3176157.000,4314258.000,3907371.000,6996127.000,8549789.000,2477017.000,2598739.000,3365389.000,3793571.000,2623981.000,3072015.000,2531340.000,4626538.000,3395274.000,2529140.000,3048948.000,3500164.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,500234.000,2598739.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,4397324.000,4399290.000,4401656.000,4403656.000,4418821.000,4418821.000,4428036.000,4432036.000,4434837.000,4434837.000,4477902.000,4504552.000,4521883.000,4523160.000,4525109.000,4539045.000,4538317.000,4536022.000,4537116.000,4533416.000,4530870.000,4524970.000,4527018.000
CommonStockSharesOutstanding,4397324.000,4399290.000,4401656.000,4403656.000,4418821.000,4418821.000,4428036.000,4432036.000,4434837.000,4434837.000,4477902.000,4504552.000,4521883.000,4523160.000,4525109.000,4539045.000,4538317.000,4536022.000,4537116.000,4533416.000,4530870.000,4524970.000,4527018.000
CommonStockValue,87947.000,87986.000,88033.000,88073.000,88351.000,88376.000,88561.000,88641.000,88697.000,88697.000,89558.000,90092.000,90438.000,90463.000,90502.000,90781.000,90766.000,90720.000,90742.000,90668.000,90617.000,90499.000,90540.000
CostMethodInvestments,,,,,,,,,,,,,,,,,1883668.000,1883668.000,1883668.000,,,,
DebtInstrumentCarryingAmount,,,,,,971474.000,952444.000,933414.000,914384.000,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,289900.000,,,
DeferredRevenueCurrent,288000.000,288000.000,288000.000,288000.000,288000.000,288000.000,288000.000,288000.000,288000.000,288000.000,288000.000,288000.000,288000.000,288000.000,288000.000,,,,,,,,
