,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2055000.000,,,,2857000.000,,,,2603000.000,,
AllocatedShareBasedCompensationExpense,2100000.000,2800000.000,2900000.000,,,,,,,,
AmortizationOfDebtDiscountPremium,775000.000,830000.000,833000.000,837000.000,838000.000,841000.000,,,849000.000,852000.000,854000.000
AmortizationOfFinancingCosts,423000.000,437000.000,436000.000,446000.000,438000.000,438000.000,438000.000,437000.000,437000.000,436000.000,436000.000
AmortizationOfIntangibleAssets,73000.000,,,,74000.000,,,,46000.000,,
AmortizationOfLeaseIncentives,1997000.000,,,,1524000.000,,,,1260000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,5469186.000,5504209.000,3788138.000,,,2772000.000,3075000.000,,1269000.000,4150000.000,4190000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,125378000.000,123845000.000,140103000.000,135333000.000,136872000.000,134676000.000,141357000.000,134964000.000,132830000.000,124320000.000,132006000.000
DebtInstrumentInterestRateDuringPeriod,,,,,,0.078,0.078,,0.078,0.078,0.076
DeferredIncomeTaxExpenseBenefit,2324000.000,,,,939000.000,,,,1873000.000,,
Depreciation,6238000.000,,,,6903000.000,,,,6964000.000,,
EarningsPerShareBasicAndDiluted,-2.110,-0.300,-0.740,0.050,-0.220,-0.400,-0.250,-0.200,-0.320,-0.270,-0.220
EffectiveIncomeTaxRateContinuingOperations,-0.096,-0.070,-4.316,3.912,-0.108,-0.058,-0.038,0.122,-0.183,-0.054,-0.108
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,,0.340,0.340,0.340,-0.680,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-4.741,,-0.531,-0.477,-0.459,0.999,-0.491,-0.451,-0.466
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,-0.002,,-0.004,-0.003,-0.002,-0.017,-0.020,,-0.002
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,,,,,-0.080,-0.024,-0.050
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,0.000,,,-0.004,-0.004,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,0.087,,0.087,0.086,0.087,-0.186,0.068,0.081,0.070
GainOnBusinessInterruptionInsuranceRecovery,,,3089000.000,,,,,,,,
GeneralAndAdministrativeExpense,33942000.000,15067000.000,16582000.000,18503000.000,15295000.000,17727000.000,19503000.000,17079000.000,18000000.000,14882000.000,16011000.000
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,0.000
GrossProfit,61400000.000,59370000.000,65628000.000,64929000.000,61396000.000,59303000.000,64862000.000,64125000.000,60944000.000,55509000.000,59677000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-25543000.000,-11420000.000,-5882000.000,-8281000.000,-8749000.000,-16295000.000,-10660000.000,-7307000.000,-11776000.000,-11399000.000,-8793000.000
IncomeTaxExpenseBenefit,2403000.000,804000.000,25386000.000,561000.000,945000.000,940000.000,400000.000,1238000.000,2158000.000,619000.000,951000.000
IncomeTaxesPaid,,,,,2000.000,,,,2000.000,,
IncreaseDecreaseInAccountsPayable,-4774000.000,,,,531000.000,,,,-2608000.000,,
IncreaseDecreaseInAccountsReceivable,691000.000,,,,204000.000,,,,-1039000.000,,
IncreaseDecreaseInAccruedLiabilities,-3664000.000,,,,707000.000,,,,1362000.000,,
IncreaseDecreaseInInsuranceSettlementsReceivable,-3949000.000,,,,,,,,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,144000.000,,,,,,
IncreaseDecreaseInOtherOperatingAssets,-681000.000,,,,-480000.000,,,,-204000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,440000.000,,,,-1198000.000,,,,-168000.000,,
IncreaseDecreaseInRetailRelatedInventories,847000.000,,,,1309000.000,,,,915000.000,,
IncreaseInCarryingAmountOfRedeemablePreferredStock,1303000.000,,,,,,,,,,
InterestCostsCapitalized,,,,,,,,,228000.000,302000.000,-10000.000
InterestExpenseDebtExcludingAmortization,,,,,3727000.000,3756000.000,3748000.000,,3753000.000,3745000.000,3610000.000
InterestIncomeExpenseNonoperatingNet,-5385000.000,-4999000.000,-5061000.000,-4760000.000,-4778000.000,-4833000.000,-4807000.000,-4871000.000,-4855000.000,-4746000.000,-4940000.000
InterestPaid,4264000.000,,,,3721000.000,,,,3530000.000,,
NetCashProvidedByUsedInContinuingOperations,48711000.000,,,,-9515000.000,,,,-4165000.000,,
NetCashProvidedByUsedInFinancingActivities,77447000.000,,,,-688000.000,,,,-688000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,77447000.000,,,,-688000.000,,,,-688000.000,,
NetCashProvidedByUsedInInvestingActivities,-8969000.000,,,,-14332000.000,,,,-2718000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-8969000.000,,,,-14332000.000,,,,-2718000.000,,
NetCashProvidedByUsedInOperatingActivities,-19767000.000,,,,5505000.000,,,,-759000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-19767000.000,,,,5505000.000,,,,-759000.000,,
NetIncomeLoss,-27946000.000,-12224000.000,-31268000.000,-8842000.000,-9694000.000,-17235000.000,-11060000.000,-8545000.000,-13934000.000,-12018000.000,-9744000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-72076000.000,-12224000.000,-31268000.000,-8842000.000,-9694000.000,-17235000.000,-11060000.000,-8545000.000,,,
OperatingCostsAndExpenses,44132000.000,45470000.000,49449000.000,47486000.000,46957000.000,48621000.000,48516000.000,47219000.000,47506000.000,45521000.000,46470000.000
OperatingIncomeLoss,-20158000.000,-6421000.000,-3910000.000,-3521000.000,-3971000.000,-11462000.000,-5853000.000,-2436000.000,-6921000.000,-6653000.000,-3853000.000
OperatingLeasesRentExpenseNet,,,,,10200000.000,11400000.000,11200000.000,11300000.000,11200000.000,11200000.000,11000000.000
OtherPreferredStockDividendsAndAdjustments,44130000.000,,,,,,,,,,
PaymentsOfDebtIssuanceCosts,3869000.000,,,,,,,,,,
PaymentsOfDividendsPreferredStockAndPreferenceStock,76818000.000,,,,,,,,,,
PaymentsToAcquireProductiveAssets,8969000.000,,,,14332000.000,,,,2718000.000,,
PreOpeningCosts,2986000.000,3911000.000,2140000.000,1150000.000,1686000.000,2676000.000,1380000.000,1301000.000,1272000.000,1289000.000,1026000.000
ProceedsFromIssuanceInitialPublicOffering,158822000.000,,,,,,,,,,
RelatedPartiesAmountInCostOfSales,,,,,,1500000.000,1500000.000,,1500000.000,1500000.000,1500000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,,,100000.000,100000.000,,400000.000,400000.000,400000.000
RepaymentsOfLongTermDebt,688000.000,,,,688000.000,,,,688000.000,,
SalesRevenueGoodsNet,186778000.000,183215000.000,205731000.000,200262000.000,198268000.000,193979000.000,206219000.000,199089000.000,193774000.000,179829000.000,191683000.000
ShareBasedCompensation,2055000.000,,,,2857000.000,,,,2417000.000,,
StockIssuedDuringPeriodSharesTreasuryStockReissued,,3627.000,1734337.000,,,,,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,170547000.000,,,,,,,,,,
StockIssuedDuringPeriodValueNewIssues,158821000.000,,,,,,,,,,
StraightLineRentAdjustments,80000.000,,,,79000.000,,,,79000.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,25900000.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,34198047.000,41248805.000,42092143.000,-77373252.000,43357363.000,43415000.000,43433000.000,-86765363.000,43787000.000,44029000.000,44102000.000
