,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,,,,,,,,,,,,,,43626000.000,,,,22263000.000,,,,75265000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,16440000.000,,,,8063000.000,,,,10703000.000,,,,13399000.000,,,,10549000.000,,,,10589000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,876000.000,,,,23099000.000,,,,5696000.000,,,,7998000.000,,,,6284000.000,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,400000.000,,,,346000.000,346000.000,346000.000,,346000.000,346000.000,346000.000,,346000.000,346000.000,346000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,449134.000,450934.000,,470217.000,160672.000,153306.000,-589779.000,123938.000,136962.000,179712.000,-283900.000,,,,,28000.000,37000.000,28000.000,-43000.000,46000.000,78000.000,88000.000,-125000.000,79000.000,9000.000
AssetImpairmentCharges,,,,,,,,,-1012000.000,,,,-1983000.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,26545000.000,,,,94365000.000,,,,-65776000.000,,,,13070000.000,,,,-12906000.000,,,,-106334000.000,,,,97142000.000,
DepreciationDepletionAndAmortization,1598000.000,,,,1805000.000,,,,2772000.000,,,,3710000.000,,,,5281000.000,,,,5447000.000,,,,5699000.000,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,,-1017000.000,,,,3109000.000,,,,,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,-450000.000,,,,72000.000,,,,-128000.000,,,,,,,,6676000.000,,,,2169000.000,
EarningsPerShareBasic,2.610,6.650,8.190,6.210,3.990,9.170,10.600,12.280,7.040,10.370,18.080,20.760,5.340,15.680,21.490,23.320,9.630,22.970,28.750,33.860,16.810,23.510,30.430,39.780,27.780,39.460
EarningsPerShareDiluted,2.520,6.480,7.980,6.030,3.900,8.970,10.330,11.920,6.840,10.110,17.670,20.190,5.160,15.170,20.700,22.470,9.220,21.910,27.110,31.750,15.790,22.010,28.460,37.350,25.120,35.190
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,0.221,0.292
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,,,,,3704000.000,,,,5846000.000,,,,3521000.000,,,,2070000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,17811000.000,,,,876000.000,,,,23099000.000,,,,5696000.000,,,,7998000.000,,,,6284000.000,,,,,
