,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31
AccountsPayableTradeCurrent,28336000.000,14822000.000,18101000.000,13650000.000,11606000.000,20420000.000
AccountsReceivableNetCurrent,40401000.000,43298000.000,31449000.000,42973000.000,39066000.000,25740000.000
AccruedAdvertisingCurrent,,,,,,1586000.000
AccruedIncomeTaxesCurrent,916000.000,0.000,372000.000,87000.000,44000.000,246000.000
AccruedLiabilitiesCurrent,12375000.000,22612000.000,13500000.000,14256000.000,11762000.000,11640000.000
AccruedSalariesCurrent,,,,,,3625000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,27555000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,36000.000,8000.000,2000.000,1000.000,0.000,0.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-929000.000,-89000.000,811000.000,264000.000,274000.000,-455000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,6879000.000,3931000.000,2288000.000,3789000.000,2024000.000,2944000.000
AdditionalPaidInCapital,70993000.000,71440000.000,70975000.000,71292000.000,71773000.000,72011000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2107000.000,1966000.000,1678000.000,1641000.000,1771000.000,1714000.000
Assets,281926000.000,256797000.000,219611000.000,214035000.000,185263000.000,176723000.000
AssetsCurrent,232678000.000,213528000.000,180886000.000,176570000.000,148658000.000,140928000.000
AssetsNoncurrent,29585000.000,23147000.000,19132000.000,18563000.000,18509000.000,18393000.000
AvailableForSaleSecuritiesCurrent,17730000.000,6228000.000,2057000.000,0.000,0.000,0.000
BuildingsAndImprovementsGross,,,,,,12541000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,2644000.000
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,1909000.000,2644000.000
CapitalLeaseObligations,,,,,221000.000,293000.000
CapitalLeaseObligationsCurrent,,,,,82000.000,103000.000
CapitalLeaseObligationsNoncurrent,,,,,139000.000,190000.000
CapitalLeasedAssetsGross,,,,,,381000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,333000.000
CashAndCashEquivalentsAtCarryingValue,45185000.000,37419000.000,28701000.000,29291000.000,39851000.000,42711000.000
DebtInstrumentCarryingAmount,,,,,148000.000,152000.000
DeferredTaxAssetsLiabilitiesNet,,,,,2043000.000,2308000.000
DeferredTaxAssetsNet,,,,,,2308000.000
DeferredTaxAssetsNetNoncurrent,4730000.000,3853000.000,2914000.000,2580000.000,2043000.000,2308000.000
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,2008000.000,2273000.000
