,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdditionsToContractHoldersFunds,,,,,,,,,,,,,,,,,1209000000.000,,,,1165000000.000,,,,1398000000.000,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-352000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,22000000.000,25000000.000,-16000000.000,22000000.000,40000000.000,13000000.000,20000000.000,22000000.000,14000000.000,18000000.000,19000000.000,18000000.000,19000000.000,34000000.000,21000000.000,24000000.000,16000000.000,,,,,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,,-10000000.000,,26000000.000,9000000.000,13000000.000,14000000.000,9000000.000,12000000.000,12000000.000,12000000.000,12000000.000,22000000.000,14000000.000,16000000.000,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,20900000.000,,,,,,,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,5000000.000,0.000,,0.000,7000000.000,10000000.000,3000000.000,16000000.000,5000000.000,9000000.000,12000000.000,,,,,,,,,,
AssumedPremiumsEarnedLife,,,,,,,,,33000000.000,65000000.000,49000000.000,,,,,,,,,,,,,,,
AssumedPremiumsEarnedPropertyAndCasualty,,,,,,,,,60000000.000,49000000.000,87000000.000,,,,,,,,,,,,,,,
AssumedPremiumsWrittenPropertyAndCasualty,,,,,,,,,62000000.000,49000000.000,96000000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,2139000000.000,,,,,,,,,,,,437000000.000,,,,,,,,,,,,,
