,2014-12-31,2015-12-31,2016-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,-127000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,775000.000,479000.000,1995000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,204000.000
AllocatedShareBasedCompensationExpense,1936000.000,483000.000,1995000.000
AmortizationOfDebtDiscountPremium,0.000,,
AmortizationOfDeferredCharges,0.000,,
AmortizationOfIntangibleAssets,31000.000,31000.000,31000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1369164.000,,8500314.000
AssetImpairmentCharges,,,9547000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-13774000.000,2789000.000,-3659000.000
ConversionOfStockAmountIssued1,0.000,,
DebtInstrumentConvertibleBeneficialConversionFeature,27763000.000,,
DeferredForeignIncomeTaxExpenseBenefit,,,-556000.000
DeferredIncomeTaxExpenseBenefit,,-73000.000,-556000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,0.000
Depreciation,127000.000,299000.000,338000.000
DerivativeGainLossOnDerivativeNet,37219000.000,610000.000,4538000.000
DerivativeGainOnDerivative,388000.000,,
EarningsPerShareBasic,0.120,-1.990,
EarningsPerShareBasicAndDiluted,,,-2.470
EarningsPerShareDiluted,0.070,-1.990,
EffectiveIncomeTaxRateContinuingOperations,0.000,0.124,0.029
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.162,-4.548,-0.035
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,0.124,0.003
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.218,-0.015
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,-0.179,-0.010
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,,0.278,-0.052
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,-0.549,-1.382,-0.006
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,-0.132
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,,-0.107
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.037,,-0.038
EmployeeBenefitsAndShareBasedCompensation,1161000.000,4000.000,
FairValueAdjustmentOfWarrants,0.000,,
FairValueAssumptionsExpectedDividendRate,0.000,,
FairValueAssumptionsExpectedVolatilityRate,0.910,,
FairValueAssumptionsRiskFreeInterestRate,0.013,,
GeneralAndAdministrativeExpense,6850000.000,6421000.000,8413000.000
GoodwillImpairmentLoss,,,7600000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,-6358000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,-13036000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-589000.000,-19394000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,0.000,0.000
IncomeTaxExpenseBenefit,,-73000.000,-556000.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,,-200000.000
IncomeTaxReconciliationTaxCreditsResearch,3900000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-977000.000,296000.000,298000.000
IncreaseDecreaseInAccountsReceivable,92000.000,25000.000,-100000.000
IncreaseDecreaseInAccruedLiabilities,555000.000,,167000.000
IncreaseDecreaseInDeferredRevenue,0.000,,
IncreaseDecreaseInIncomeTaxesReceivable,0.000,,
IncreaseDecreaseInInterestPayableNet,0.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,42000.000,182000.000,-105000.000
InterestExpense,0.000,,6000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,0.000,,
LicenseAndServicesRevenue,,475000.000,260000.000
NetCashProvidedByUsedInFinancingActivities,0.000,12780000.000,7209000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,12780000.000,7209000.000
NetCashProvidedByUsedInInvestingActivities,-1202000.000,-210000.000,-279000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1202000.000,-210000.000,-279000.000
NetCashProvidedByUsedInOperatingActivities,-12572000.000,-9781000.000,-10589000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-12572000.000,-9781000.000,-10589000.000
NetIncomeLoss,23109000.000,-516000.000,-18838000.000
NetIncomeLossAvailableToCommonStockholdersBasic,21824000.000,-10794000.000,-24276000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,-10794000.000,
OperatingExpenses,14519000.000,10702000.000,23638000.000
OperatingIncomeLoss,-14110000.000,-10227000.000,-23378000.000
OperatingLeasesRentExpenseNet,314000.000,192000.000,227000.000
OtherExpenses,-37219000.000,,
OtherNonoperatingExpense,,302000.000,554000.000
OtherNonoperatingIncomeExpense,,9638000.000,3984000.000
OtherOperatingActivitiesCashFlowStatement,0.000,,
PaymentsForRepurchaseOfRedeemablePreferredStock,,,173000.000
PaymentsForRoyalties,941000.000,,
PaymentsOfDividends,,,80000.000
PaymentsOfStockIssuanceCosts,,-213000.000,-756000.000
PaymentsToAcquireIntangibleAssets,182000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,1202000.000,210000.000,279000.000
ProceedsFromConvertibleDebt,0.000,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,0.000,,
ProceedsFromIssuanceOfPrivatePlacement,13000000.000,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,13000.000
ProceedsFromIssuanceOrSaleOfEquity,,,7566000.000
ProceedsFromRepaymentsOfNotesPayable,,,-117000.000
ProceedsFromWarrantExercises,,396000.000,
PropertyPlantAndEquipmentAdditions,1202000.000,,
ResearchAndDevelopmentExpense,5805000.000,3992000.000,5678000.000
SalesRevenueServicesNet,409000.000,,
SeveranceCosts1,1864000.000,289000.000,
ShareBasedCompensation,775000.000,479000.000,1995000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,383994.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,147868.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,4812.000,185039.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,0.500,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,596569.000,264208.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,8.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,10.710,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,13.640,9.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,8.470,2.650
StockIssuedDuringPeriodSharesStockOptionsExercised,,214815.000,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,,13000.000
StockIssuedDuringPeriodValueNewIssues,,8266000.000,
StockIssuedDuringPeriodValueOther,,,1545000.000
TemporaryEquityAccretionOfDividends,,-1307000.000,-365000.000
TemporaryEquityAccretionToRedemptionValueAdjustment,1285000.000,10278000.000,1858000.000
WeightedAverageNumberOfDilutedSharesOutstanding,323604642.000,5411204.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,9838455.000
WeightedAverageNumberOfSharesOutstandingBasic,187331969.000,5411204.000,
