,2012-01-28,2013-02-02,2014-02-01,2015-01-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3237000.000,1299000.000,2992000.000,2257000.000
AdvertisingExpense,,63300000.000,62800000.000,71400000.000
AmortizationOfFinancingCosts,,,2993000.000,2563000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,859000.000,937000.000,2407000.000
AssetImpairmentCharges,1619000.000,10555000.000,7659000.000,7535000.000
AssetRetirementObligationAccretionExpense,,-298000.000,-334000.000,-350000.000
AssetRetirementObligationLiabilitiesIncurred,,89000.000,245000.000,113000.000
AssetRetirementObligationLiabilitiesSettled,,11000.000,12000.000,48000.000
AssetRetirementObligationRevisionOfEstimate,,-288000.000,-287000.000,-734000.000
CapitalExpendituresIncurredButNotYetPaid,1400000.000,1371000.000,3467000.000,3346000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-31996000.000,942000.000,-25755000.000,4613000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-273000.000,-467000.000,-274000.000,-608000.000
CommonStockDividendsPerShareCashPaid,0.120,,0.000,0.000
ComprehensiveIncomeNetOfTax,28282000.000,29479000.000,8224000.000,-28063000.000
CostOfGoodsAndServicesSold,1554098000.000,1599230000.000,1579191000.000,1609159000.000
CostOfGoodsSold,1154322000.000,1159994000.000,1108359000.000,1124755000.000
CostOfServices,399776000.000,439236000.000,470832000.000,484404000.000
CurrentFederalTaxExpenseBenefit,,-338000.000,-267000.000,
CurrentForeignTaxExpenseBenefit,,1636000.000,2132000.000,1383000.000
CurrentStateAndLocalTaxExpenseBenefit,,471000.000,451000.000,689000.000
DeferredFederalIncomeTaxExpenseBenefit,,6548000.000,2765000.000,-6716000.000
DeferredForeignIncomeTaxExpenseBenefit,,40000.000,-3684000.000,-965000.000
DeferredIncomeTaxExpenseBenefit,10301000.000,7576000.000,-79000.000,-6588000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,988000.000,840000.000,1028000.000
Depreciation,,,78439000.000,75099000.000
