,2011-11-29,2012-02-28,2012-09-04,2012-12-04,2013-03-05,2013-06-04,2013-09-03,2013-12-03,2014-03-04,2014-06-03,2014-09-02,2014-12-02,2015-03-03,2015-06-02,2015-09-01,2015-12-01,2016-03-01,2016-05-31,2016-08-30,2016-11-29,2017-02-28
AdjustmentForAmortization,,,,,,,,,,,581000.000,,,,,,,,,,
AmortizationOfDeferredCharges,,,100000.000,200000.000,200000.000,300000.000,300000.000,300000.000,300000.000,200000.000,300000.000,300000.000,300000.000,,,,,,,,
AmortizationOfIntangibleAssets,,,839000.000,,,,665000.000,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4547000.000,3481000.000,3173000.000,5018.000,3529000.000,-3054018.000,4360000.000,3913000.000,3782000.000,-8101000.000,2834000.000,4769000.000,4469000.000,-7663000.000,3562000.000,3538000.000,3011000.000,-6878000.000,3151000.000,3528000.000,2492000.000
AssetImpairmentCharges,,,441000.000,,,,5494000.000,,,,1462000.000,,,,2278000.000,,,,6253000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,17304000.000,,,,-17054000.000,,,,5563000.000,,,,-18393000.000,,,,1320000.000,,
CommonStockDividendsPerShareDeclared,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,-1693000.000,4843000.000,2979000.000,-14688000.000,2576000.000,-26968000.000,-21764000.000,-33906000.000,-6830000.000,-1801000.000,3028000.000,-8809000.000,-306000.000,2853000.000,-4238000.000,-15293000.000,-2201000.000,-28119000.000,-39337000.000,-37601000.000,-19449000.000
CostOfGoodsSoldDirectLabor,107777000.000,111881000.000,109234000.000,102788000.000,105364000.000,102293000.000,102733000.000,97517000.000,101351000.000,102778000.000,95842000.000,93964000.000,96680000.000,96775000.000,95335000.000,92284000.000,93357000.000,93585000.000,90607000.000,80418000.000,80080000.000
CostsAndExpenses,309200000.000,323595000.000,332650000.000,333020000.000,304682000.000,303069000.000,316726000.000,312856000.000,303752000.000,304987000.000,281251000.000,272527000.000,286794000.000,291099000.000,284697000.000,276935000.000,275039000.000,307419000.000,298043000.000,252639000.000,245621000.000
DeferredIncomeTaxExpenseBenefit,,,-9041000.000,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,,-1345000.000,,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,489000.000,,463000.000,464000.000,463000.000,,,,,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,,,,,12000.000,,,,,,,,,,,,
DefinedBenefitPlanCurtailments,,,,,,,,,,,,,,,,,1000.000,,,,
Depreciation,16414000.000,16239000.000,15392000.000,15120000.000,,,14209000.000,,,,12658000.000,,,,,,,,,,
DepreciationAndAmortization,,,,,,,,,,,,,,,12806000.000,12936000.000,12732000.000,12884000.000,11229000.000,10488000.000,10121000.000
DepreciationDepletionAndAmortization,,,,,,,14874000.000,14598000.000,13912000.000,11444000.000,13238000.000,13120000.000,12961000.000,13072000.000,12806000.000,12936000.000,12732000.000,12884000.000,11229000.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,-4405000.000,,-528000.000,453000.000,77000.000,456000.000,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,-1885000.000,,-185000.000,99000.000,-9000.000,-11000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,2421000.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.030,0.070,0.040,-0.240,0.040,-0.490,-0.370,-0.570,-0.120,-0.010,0.040,-0.150,-0.010,0.070,-0.070,-0.260,-0.050,-0.450,-0.660,-0.630,-0.330
EarningsPerShareDiluted,-0.030,0.070,0.040,-0.240,0.040,-0.490,-0.370,-0.570,-0.120,-0.010,0.040,-0.150,-0.010,0.070,-0.070,-0.260,-0.050,-0.450,-0.660,-0.630,-0.330
EffectiveIncomeTaxRateContinuingOperations,-0.146,-2.682,,,,,,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,1000.000,,,,256000.000,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,1000.000,,,,256000.000,,,,,,,,,,,,,,
FoodAndBeverageCostOfSales,91562000.000,93084000.000,89525000.000,84297000.000,83795000.000,83895000.000,79938000.000,77669000.000,80980000.000,82934000.000,75147000.000,71646000.000,77796000.000,80717000.000,76241000.000,70305000.000,75143000.000,76840000.000,72190000.000,62142000.000,64340000.000
FranchiseRevenue,1250000.000,1363000.000,1656000.000,1480000.000,1548000.000,1577000.000,1582000.000,1490000.000,1588000.000,1663000.000,1725000.000,1453000.000,1521000.000,1725000.000,1573000.000,1626000.000,1602000.000,1393000.000,893000.000,904000.000,794000.000
GainLossOnDispositionOfAssets,50000.000,118000.000,91000.000,507000.000,50000.000,,,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,-40000.000,-13000.000,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,100000.000,100000.000,,500000.000,,,-100000.000,300000.000,600000.000,700000.000,,800000.000,200000.000,,600000.000,400000.000,100000.000,-200000.000,100000.000,-2400000.000,2300000.000
GainsLossesOnExtinguishmentOfDebt,,,,571000.000,0.000,,-511000.000,-672000.000,,,,,,,,,10000.000,,,,
GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,18394000.000,13876000.000
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,,,,1999000.000,,,,,
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,855000.000,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,-21899000.000,-34737000.000,-7393000.000,-881000.000,2565000.000,-9273000.000,-769000.000,4283000.000,-4194000.000,-15799000.000,-3086000.000,-27603000.000,-39692000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,2701000.000,,-27052000.000,-36647000.000,-8200000.000,2324000.000,-69000.000,-9868000.000,-881000.000,5713000.000,-5217000.000,-15979000.000,-3569000.000,-28097000.000,-41386000.000,-37920000.000,-19889000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1747000.000,1232000.000,271000.000,-28787000.000,,,-27052000.000,-36647000.000,-8200000.000,2324000.000,-69000.000,-9868000.000,-881000.000,5713000.000,,,,,-41386000.000,-37920000.000,-19889000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,4716000.000,,-21899000.000,-34737000.000,-7393000.000,-881000.000,2565000.000,-9273000.000,-769000.000,4283000.000,-5217000.000,-15979000.000,-3569000.000,-25917000.000,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,0.080,,-0.360,-0.580,-0.120,-0.020,0.040,-0.150,-0.010,0.070,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,0.080,,-0.360,-0.580,-0.120,-0.020,0.040,-0.150,-0.010,0.070,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,-2520000.000,,-343000.000,354000.000,86000.000,467000.000,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,-343000.000,354000.000,86000.000,467000.000,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,-0.040,,-0.010,0.010,0.000,0.010,,,0.000,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,-0.040,,-0.010,0.010,0.000,0.010,,,0.000,,,,,,,,
IncomeLossFromEquityMethodInvestments,0.000,,,,0.000,,,,,,,,,,,,,,,,
