,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,5998000.000,6115000.000,5940000.000
AccountsReceivableNetCurrent,7742000.000,6646000.000,8589000.000
AccruedLiabilitiesAndOtherLiabilities,3584000.000,2159000.000,5337000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,4795000.000,
AdditionalPaidInCapital,,91027000.000,92928000.000
AllowanceForDoubtfulAccountsReceivable,,39000.000,
Assets,73890000.000,72739000.000,73377000.000
AssetsCurrent,13085000.000,15664000.000,16370000.000
BusinessCombinationContingentConsiderationLiabilityCurrent,1634000.000,1493000.000,1531000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,1858000.000,1515000.000,
CapitalLeaseObligations,1733000.000,1746000.000,1630000.000
CapitalLeaseObligationsCurrent,614000.000,674000.000,696000.000
CapitalLeaseObligationsNoncurrent,1119000.000,1072000.000,934000.000
CapitalLeasesFutureMinimumPaymentsDue,2082000.000,2078000.000,1918000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,868000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,11000.000,3000.000,4000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,367000.000,27000.000,31000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,694000.000,420000.000,439000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,802000.000,760000.000,779000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,349000.000,332000.000,288000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,1733000.000,1746000.000,1630000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,204000.000,,665000.000
CashAndCashEquivalentsAtCarryingValue,1793000.000,4345000.000,2805000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,27836869.000,100000000.000,100000000.000
CommonStockSharesIssued,5583405.000,16628476.000,17097080.000
CommonStockSharesOutstanding,5583405.000,16628476.000,17097080.000
CommonStockValue,,2000.000,2000.000
DebtInstrumentCarryingAmount,30000000.000,,
DebtInstrumentUnamortizedDiscount,1421000.000,,
DeferredFinanceCostsNoncurrentNet,,59000.000,
DeferredIncomeTaxLiabilities,,2183000.000,
DeferredIncomeTaxLiabilitiesNet,307000.000,832000.000,927000.000
DeferredOfferingCosts,3677000.000,,
DeferredRentCreditCurrent,14000.000,13000.000,18000.000
DeferredRentCreditNoncurrent,,2205000.000,
DeferredRevenueCurrent,657000.000,851000.000,751000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,536000.000,
DeferredTaxAssetsGross,,8740000.000,
DeferredTaxAssetsNet,,1351000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,4748000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,599000.000,
DeferredTaxAssetsOther,,182000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,1557000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,256000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,862000.000,
DeferredTaxAssetsValuationAllowance,,7389000.000,
DeferredTaxLiabilities,,832000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,1351000.000,
EmployeeRelatedLiabilitiesCurrent,2518000.000,1174000.000,4320000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,4536000.000,5508000.000,6458000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,10786000.000,7623000.000,7623000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,3792000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,972000.000,,2842000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,3301000.000,3169000.000,3169000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,3641000.000,3309000.000,3309000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,3747000.000,3649000.000,3649000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,3782000.000,3755000.000,3755000.000
FiniteLivedIntangibleAssetsGross,30765000.000,30805000.000,30805000.000
FiniteLivedIntangibleAssetsNet,26229000.000,25297000.000,24347000.000
Goodwill,21726000.000,21686000.000,21686000.000
IntangibleAssetsNetExcludingGoodwill,26229000.000,25297000.000,24347000.000
InterestPayableCurrent,358000.000,16000.000,19000.000
InventoryNet,2609000.000,2911000.000,3021000.000
Liabilities,76248000.000,16633000.000,18251000.000
LiabilitiesAndStockholdersEquity,73890000.000,72739000.000,73377000.000
LiabilitiesCurrent,50061000.000,11009000.000,14083000.000
LongTermDebtAndCapitalLeaseObligations,1119000.000,1072000.000,
LongTermDebtAndCapitalLeaseObligationsCurrent,29193000.000,,
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,30312000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,11000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,367000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,694000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,802000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,30204000.000,,
LongTermDebtCurrent,28579000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,30000000.000,,
LongTermLineOfCredit,16000000.000,,
NotesPayableRelatedPartiesClassifiedCurrent,250000.000,,
OperatingLeasesFutureMinimumPaymentsDue,,20808000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,1873000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,2012000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,1977000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,1958000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,1997000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,10991000.000,
OtherAssetsCurrent,,581000.000,757000.000
OtherAssetsNoncurrent,4219000.000,333000.000,323000.000
OtherLiabilitiesCurrent,37000.000,105000.000,229000.000
OtherLiabilitiesNoncurrent,1973000.000,2205000.000,2307000.000
PreferredStockParOrStatedValuePerShare,,0.000,0.000
PreferredStockSharesAuthorized,,10000000.000,10000000.000
PreferredStockSharesIssued,,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,636000.000,,
PrepaidExpenseCurrent,,869000.000,883000.000
PropertyPlantAndEquipmentGross,,11204000.000,
PropertyPlantAndEquipmentNet,,6409000.000,
RetainedEarningsAccumulatedDeficit,-28892000.000,-34923000.000,-37804000.000
StockholdersEquity,-28892000.000,56106000.000,55126000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2358000.000,56106000.000,55126000.000
TemporaryEquityCarryingAmountAttributableToParent,26534000.000,,
WarrantsAndRightsOutstanding,4930000.000,,
