,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,5047000.000,4451000.000,5120000.000,3714000.000,4257000.000,4822000.000,6939000.000,4916000.000,6737000.000,5578000.000,4632000.000,5048000.000,5396000.000,6576000.000,5802000.000,7453000.000,8807000.000,5634000.000,6150000.000,7605000.000,7871000.000
AccountsPayableCurrent,39976000.000,33637000.000,47016000.000,55947000.000,66403000.000,54403000.000,61759000.000,64579000.000,66537000.000,60433000.000,69405000.000,69416000.000,70142000.000,60640000.000,62228000.000,79594000.000,76512000.000,77214000.000,82958000.000,77520000.000,73708000.000,75828000.000,88475000.000
AccountsReceivableNetCurrent,66800000.000,64739000.000,85533000.000,96179000.000,103883000.000,93233000.000,102996000.000,100219000.000,111676000.000,100717000.000,118906000.000,119042000.000,120550000.000,109337000.000,111092000.000,126289000.000,126505000.000,116668000.000,134920000.000,137080000.000,133651000.000,119901000.000,141211000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,1310000.000,1144000.000,1205000.000,1239000.000,1178000.000,2360000.000,1210000.000,1123000.000,1205000.000,996000.000,1589000.000,1735000.000,1898000.000,1563000.000,1372000.000,1461000.000,1463000.000,932000.000,1616000.000
AccruedIncomeTaxesCurrent,,,,,3686000.000,815000.000,1152000.000,2153000.000,1617000.000,847000.000,2366000.000,3836000.000,4449000.000,3073000.000,1756000.000,3906000.000,1553000.000,1865000.000,3016000.000,4639000.000,3320000.000,1893000.000,5604000.000
AccruedLiabilitiesCurrent,,,,,32435000.000,33382000.000,36732000.000,31753000.000,34780000.000,49099000.000,44378000.000,45276000.000,33084000.000,33277000.000,42846000.000,44455000.000,45981000.000,41421000.000,52894000.000,42669000.000,44884000.000,37472000.000,53758000.000
AccruedProfessionalFeesCurrent,,,,,849000.000,749000.000,482000.000,380000.000,319000.000,253000.000,391000.000,707000.000,345000.000,518000.000,553000.000,590000.000,297000.000,1564000.000,2730000.000,1079000.000,504000.000,325000.000,500000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,108173000.000,,118899000.000,123761000.000,130193000.000,137605000.000,133773000.000,136420000.000,139237000.000,147923000.000,152193000.000,158764000.000,167508000.000,173743000.000,182141000.000,183715000.000,190915000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-2880000.000,-2350000.000,-2121000.000,-1318000.000,-1523000.000,-1417000.000,-1244000.000,-1273000.000,-925000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,454000.000,454000.000,468000.000,468000.000,468000.000,468000.000,242000.000,242000.000,242000.000,,,,,,,,,,
