,2014-07-14,2014-10-06,2015-07-13,2015-10-05,2016-07-11,2016-10-03
AmortizationOfIntangibleAssets,314000.000,377000.000,375000.000,375000.000,373000.000,367000.000
CostOfGoodsSoldDirectLabor,11367000.000,11871000.000,15006000.000,15861000.000,18810000.000,19503000.000
CostsAndExpenses,40272000.000,42690000.000,52793000.000,54799000.000,63467000.000,65243000.000
Depreciation,2088000.000,2138000.000,2587000.000,2761000.000,3292000.000,3489000.000
EarningsPerShareBasic,0.060,0.020,0.010,-0.120,0.060,-0.020
EarningsPerShareDiluted,0.060,0.020,0.010,-0.120,0.060,-0.020
FoodAndBeverageCostOfSales,14243000.000,14638000.000,17313000.000,17729000.000,19995000.000,20780000.000
FoodAndBeverageRevenue,41761000.000,43437000.000,54424000.000,56333000.000,66222000.000,67245000.000
FranchiseRevenue,127000.000,128000.000,50000.000,51000.000,51000.000,51000.000
GainLossOnDerivativeInstrumentsNetPretax,0.000,0.000,0.000,0.000,,
GainLossOnDispositionOfAssets1,-38000.000,-42000.000,-100000.000,-50000.000,-100000.000,-91000.000
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,0.000,0.000,,
GeneralAndAdministrativeExpense,4465000.000,4973000.000,6261000.000,6394000.000,7270000.000,6313000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,351000.000,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,995000.000,270000.000,991000.000,838000.000,1965000.000,1157000.000
IncomeTaxExpenseBenefit,-124000.000,-178000.000,871000.000,3094000.000,764000.000,1450000.000
InterestExpense,621000.000,605000.000,711000.000,767000.000,861000.000,916000.000
NetIncomeLoss,1119000.000,448000.000,120000.000,-2256000.000,1201000.000,-293000.000
NonoperatingIncomeExpense,-621000.000,-605000.000,-690000.000,-747000.000,-841000.000,-896000.000
OperatingIncomeLoss,1616000.000,875000.000,1681000.000,1585000.000,2806000.000,2053000.000
OtherCostAndExpenseOperating,7314000.000,8306000.000,10514000.000,10589000.000,13075000.000,14086000.000
OtherNonoperatingIncomeExpense,,,21000.000,20000.000,20000.000,20000.000
PreOpeningCosts,443000.000,345000.000,637000.000,689000.000,552000.000,614000.000
Revenues,41888000.000,43565000.000,54474000.000,56384000.000,66273000.000,67296000.000
SalesRevenueNet,41888000.000,43565000.000,54474000.000,56384000.000,66273000.000,67296000.000
WeightedAverageNumberOfDilutedSharesOutstanding,19477864.000,19502018.000,19557645.000,19379907.000,19631272.000,19458921.000
WeightedAverageNumberOfSharesOutstandingBasic,19269746.000,19269746.000,19334939.000,19379907.000,19436315.000,19458921.000
