,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,855000.000
AllocatedShareBasedCompensationExpense,29000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,6635000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,-330000.000
AvailableForSaleSecuritiesGrossRealizedGains,330000.000
BankOwnedLifeInsuranceIncome,553000.000
BrokerageCommissionsRevenue,226000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3343000.000
Communication,205000.000
ComprehensiveIncomeNetOfTax,7321000.000
DeferredIncomeTaxExpenseBenefit,-439000.000
DepreciationDepletionAndAmortization,791000.000
DividendsPreferredStock,-690000.000
DividendsPreferredStockCash,-690000.000
EarningsPerShareBasic,0.300
EarningsPerShareDiluted,0.300
FeesAndCommissionsDepositorAccounts,1371000.000
FeesAndCommissionsMortgageBanking,517000.000
GainsLossesOnSalesOfOtherRealEstate,-21000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3244000.000
IncomeTaxExpenseBenefit,301000.000
IncomeTaxesPaid,905000.000
IncreaseDecreaseInAccruedInterestReceivableNet,-298000.000
IncreaseDecreaseInAssetsHeldForSale,-2197000.000
IncreaseDecreaseInDeposits,1699000.000
IncreaseDecreaseInInterestPayableNet,-513000.000
IncreaseDecreaseInOtherOperatingAssets,121000.000
IncreaseDecreaseInOtherOperatingLiabilities,930000.000
InterestAndDividendIncomeOperating,24917000.000
InterestAndFeeIncomeLoansAndLeases,18508000.000
InterestExpense,5341000.000
InterestExpenseDeposits,5265000.000
InterestExpenseFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,75000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,1000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,16473000.000
InterestIncomeExpenseNet,19576000.000
InterestIncomeFederalFundsSold,23000.000
InterestIncomeSecuritiesTaxExempt,2387000.000
InterestIncomeSecuritiesTaxable,3999000.000
InterestPaid,5854000.000
LaborAndRelatedExpense,7964000.000
LifeInsuranceCorporateOrBankOwnedChangeInValue,471000.000
LoanProcessingFee,195000.000
MarketingAndAdvertisingExpense,237000.000
NetCashProvidedByUsedInFinancingActivities,865000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,865000.000
NetCashProvidedByUsedInInvestingActivities,-4609000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4609000.000
NetCashProvidedByUsedInOperatingActivities,7087000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,7087000.000
NetIncomeLossAvailableToCommonStockholdersBasic,2119000.000
NoninterestExpense,17437000.000
NoninterestExpenseDirectorsFees,329000.000
NoninterestIncome,4208000.000
NoninterestIncomeOtherOperatingIncome,1020000.000
OccupancyNet,1929000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-218000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,4596000.000
OtherCostAndExpenseOperating,214000.000
OtherNoninterestExpense,1500000.000
PaymentsForProceedsFromLoansAndLeases,-42015000.000
PaymentsToAcquireAvailableForSaleSecurities,93412000.000
PaymentsToAcquirePropertyPlantAndEquipment,518000.000
PensionAndOtherPostretirementBenefitExpense,271000.000
PreferredStockDividendsAndOtherAdjustments,690000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,25054000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,4421000.000
ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,-171000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,1514000.000
ProceedsFromSaleOfAvailableForSaleSecurities,10469000.000
ProceedsFromSaleOfOtherRealEstate,4122000.000
ProceedsFromStockOptionsExercised,27000.000
ProfessionalFees,503000.000
ProfitLoss,2943000.000
ProfitLossFromRealEstateOperations,-2777000.000
ProvisionForLoanAndLeaseLosses,3103000.000
RevenueOtherFinancialServices,107000.000
ShareBasedCompensation,29000.000
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,27000.000
SuppliesExpense,131000.000
TradingSecuritiesRealizedGain,-84000.000
TradingSecuritiesRealizedGainLoss,84000.000
TransferOfOtherRealEstate,8078000.000
