,2011-12-31,2012-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2646000.000,
AdvertisingExpense,,9224088.000
AllocatedShareBasedCompensationExpense,2034197.000,
AllowanceForDoubtfulAccountsReceivableChargeOffs,,0.000
AmortizationOfIntangibleAssets,,2547711.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-17097204.000,-415020.000
ComprehensiveIncomeNetOfTax,13058415.000,-3435977.000
ConstructionAndDevelopmentCosts,,24200000.000
CostOfRevenue,112223705.000,121487762.000
CurrentFederalTaxExpenseBenefit,,0.000
CurrentForeignTaxExpenseBenefit,,1098608.000
DeferredFederalIncomeTaxExpenseBenefit,,0.000
DeferredForeignIncomeTaxExpenseBenefit,,0.000
Depreciation,,698826.000
DepreciationAmortizationAndAccretionNet,,3327840.000
DepreciationAndAmortization,2714603.000,2782333.000
DepreciationDepletionAndAmortization,3014783.000,
EarningsPerShareBasic,0.290,-0.150
EarningsPerShareDiluted,0.290,-0.150
EffectOfExchangeRateOnCashAndCashEquivalents,2127346.000,708365.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.250
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,100087.000
EntityWideRevenueMajorCustomerAmount,,90818840.000
EntityWideRevenueMajorCustomerPercentage,,0.580
GainLossOnSaleOfPropertyPlantEquipment,-22045.000,0.000
GeneralAndAdministrativeExpense,2576019.000,3864245.000
GoodwillImpairmentLoss,,2571488.000
GrossProfit,31723967.000,35829585.000
ImpairmentOfIntangibleAssetsFinitelived,,2223879.000
IncomeLossFromContinuingOperations,,-3247919.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-4601.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-3386444.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-3381843.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,10612331.000,
IncomeTaxExpenseBenefit,2048956.000,1098608.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-807779.000
IncomeTaxReconciliationNondeductibleExpense,,1882762.000
IncomeTaxReconciliationTaxExemptIncome,,-21903.000
IncomeTaxReconciliationTaxHolidays,,0.000
IncomeTaxesPaid,2412182.000,951827.000
IncreaseDecreaseInAccountsPayable,-1181173.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,2792972.000
IncreaseDecreaseInAccountsPayableTrade,,1643628.000
IncreaseDecreaseInAccountsReceivable,20214210.000,14671182.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-363226.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-1434406.000,
IncreaseDecreaseInAccruedTaxesPayable,,146781.000
IncreaseDecreaseInInventories,-1106636.000,-27528779.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,743779.000,448755.000
InterestExpense,11483.000,439848.000
InterestPaid,11483.000,439848.000
InvestmentIncomeInterest,154515.000,86517.000
IssuanceOfStockAndWarrantsForServicesOrClaims,51800.000,22750.000
LeaseAndRentalExpense,,80000.000
NetCashProvidedByUsedInFinancingActivities,2338829.000,6129411.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2338829.000,6129411.000
NetCashProvidedByUsedInInvestingActivities,-11004949.000,-2306519.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-11004949.000,-2306519.000
NetCashProvidedByUsedInOperatingActivities,-8431084.000,-4237912.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-8431084.000,-4237912.000
NetIncomeLoss,8563615.000,-4485052.000
NetIncomeLossAttributableToNoncontrollingInterest,-240.000,-239.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-4484813.000
OperatingExpenses,21370713.000,39077504.000
OperatingIncomeLoss,10353254.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,4494800.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,1048836.000
OtherNonoperatingIncome,14719.000,
PaymentsForConstructionInProcess,10968232.000,
PaymentsToAcquireProductiveAssets,,2306519.000
PaymentsToAcquirePropertyPlantAndEquipment,36717.000,172991.000
PensionAndOtherPostretirementBenefitExpense,,574174.000
PremiumsReceivableAllowanceForDoubtfulAccountsRecoveries,,-73356.000
ProceedsFromRepaymentsOfRelatedPartyDebt,-211428.000,-50361.000
ProceedsFromShortTermDebt,2550257.000,8750099.000
ProfitLoss,8563375.000,
ProvisionForDoubtfulAccounts,101071.000,-73356.000
RentalIncomeNonoperating,101326.000,198940.000
RepaymentsOfShortTermDebt,,2570327.000
Revenues,143947672.000,157317347.000
SalesRevenueNet,143947672.000,157317347.000
SellingAndMarketingExpense,14045894.000,26968313.000
ShareBasedCompensation,2646000.000,667246.000
StockIssuedDuringPeriodValueIssuedForServices,,22750.000
StockIssuedDuringPeriodValueNewIssues,51800.000,
WeightedAverageNumberOfDilutedSharesOutstanding,29514744.000,29708768.000
WeightedAverageNumberOfSharesOutstandingBasic,29514744.000,29708768.000
