,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdjustmentForAmortization,1000.000,1000.000,1000.000,1000.000,1000.000,1551.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AmortizationOfDeferredCharges,,,0.000,,,,0.000,,,,0.000,,
CapitalizedComputerSoftwareAmortization,,,1000.000,1000.000,1000.000,1551.000,0.000,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,6911.000,,,,33592.000,,,,-7832.000,,
CostOfGoodsSold,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DebtConversionOriginalDebtAmount1,,,0.000,,,,0.000,,,,0.000,,
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,,,,,,,,1100.000,,
EarningsPerShareBasic,,,,,,,,,,,,-0.010,-0.010
EarningsPerShareBasicAndDiluted,,-0.000,-0.000,-0.000,-0.000,-0.150,-0.010,0.100,-0.010,,-0.010,,
EarningsPerShareDiluted,,,,,,,,,,,,-0.010,-0.010
GrossProfit,48.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.000,,,,,,,,,,,,
IncomeTaxesPaid,,,0.000,,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-4079.000,,,,7079.000,,,,3914.000,,
IncreaseDecreaseInAccountsReceivable,,,0.000,,,,0.000,,,,0.000,,
IncreaseDecreaseInPrepaidExpense,,,-3000.000,,,,-1500.000,,,,-2050.000,,
InterestPaid,,,0.000,,,,0.000,,,,0.000,,
InvestmentIncomeInterest,1.000,0.000,0.000,0.000,0.000,1.000,3.000,15.000,10.000,3.000,1.000,6.000,3.000
NetCashProvidedByUsedInFinancingActivities,,,14000.000,,,,39000.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,14000.000,,,,39000.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,0.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,0.000,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,,-7089.000,,,,-5408.000,,,,-7832.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-7089.000,,,,-5408.000,,,,-7832.000,,
NetIncomeLoss,-16449.000,-13797.000,-17010.000,-21655.000,-15916.000,-304658.000,-29987.000,234130.000,-20069.000,-29883.000,-20096.000,-33052.000,-35486.000
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,,,0.000,,,,0.000,,,,0.000,,
OperatingExpenses,16498.000,13797.000,17010.000,21655.000,15916.000,304659.000,29990.000,-234115.000,20079.000,29886.000,20097.000,33058.000,35489.000
OperatingIncomeLoss,-16450.000,-13797.000,-17010.000,-21655.000,-15916.000,-304659.000,-29990.000,234115.000,-20079.000,-29886.000,-20097.000,-33058.000,-35489.000
OtherIncome,1.000,0.000,0.000,0.000,0.000,1.000,3.000,15.000,10.000,3.000,1.000,6.000,3.000
OtherNoncashExpense,,,12000.000,,,,17000.000,,,,7000.000,,
PreferredStockAmountOfPreferredDividendsInArrears,,,,,,,564480.000,,,,592704.000,,
PreferredStockDividendRatePerDollarAmount,,,,,,,7.000,,,,7.000,,
PreferredStockDividendRatePercentage,,,,,,,0.080,,,,0.080,,
PreferredStockPerShareAmountsOfPreferredDividendsInArrears,,,,,,,11.200,,,,11.760,,
ProceedsFromConvertibleDebt,,,14000.000,,,,5000.000,,,,0.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,34000.000,,,,0.000,55000.000,
ProfessionalFees,6198.000,4884.000,1654.000,10947.000,3971.000,5576.000,9760.000,6280.000,4443.000,4022.000,8532.000,21682.000,24887.000
ResearchAndDevelopmentAssetAcquiredOtherThanThroughBusinessCombinationFairValueAcquired,,,,,,,0.000,,,,,,
ResearchAndDevelopmentExpense,,,,,,,0.000,-255771.000,0.000,0.000,,0.000,0.000
Revenues,48.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalariesAndWages,8485.000,7000.000,13000.000,8500.000,8250.000,35250.000,17500.000,8000.000,8000.000,15000.000,8350.000,8125.000,8125.000
SalesRevenueNet,47.000,0.000,0.000,0.000,0.000,-1.000,-3.000,-15.000,-10.000,-3.000,-1.000,-6.000,-3.000
SellingGeneralAndAdministrativeExpense,815.000,913.000,1356.000,1208.000,2695.000,6511.000,2730.000,7376.000,7636.000,10864.000,3215.000,3251.000,2477.000
ShareBasedCompensation,,,4000.000,,,,2000.000,,,,3400.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardCompensationCost,,,0.000,,,,0.000,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,,0.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriod,,,,,,,0.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,0.000,,,,,,
StockIssuedDuringPeriodSharesIssuedForCash,,,,,,,,,,,250000.000,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,,125000.000,,,,,,
StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,,,,,,,,,,,0.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,0.000,,,,0.000,,,,0.000,,
StockIssuedDuringPeriodValueIssuedForCash,,,,,,,,,,,50000.000,,
StockIssuedDuringPeriodValueNewIssues,,,,,,,25000.000,,,,,,
StockholdersEquityNoteStockSplitConversionRatio,,,,,,,,,,,10.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,,3829704.000,4047286.000
WeightedAverageNumberOfSharesOutstandingBasic,23321045.000,23321045.000,23321045.000,23321045.000,23321045.000,-67631030.000,2332105.000,2332105.000,2332105.000,-4664210.000,2962286.000,3294704.000,3512286.000
