,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,,,,,,,,,-1000.000,,,,1000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,,64000.000,,,,0.000
AmortizationOfIntangibleAssets,,,,175000.000,28000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-164000.000,,-34000.000,,,,10000.000,,,,650000.000,,,,112000.000,,,,-4000.000
ConversionOfStockAmountIssued1,,,,,82000.000,,,,,,,,,,,,,,,,
CostOfGoodsAndServicesSold,462000.000,470000.000,481000.000,425000.000,340000.000,214000.000,283000.000,265000.000,250000.000,190000.000,165000.000,158000.000,178000.000,168000.000,171000.000,170000.000,193000.000,146000.000,142000.000,101000.000,137000.000
CostOfGoodsSold,175000.000,175000.000,175000.000,175000.000,28000.000,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000
CostOfServicesMaintenanceCosts,27000.000,24000.000,36000.000,30000.000,49000.000,10000.000,25000.000,26000.000,27000.000,27000.000,24000.000,25000.000,30000.000,27000.000,26000.000,25000.000,50000.000,48000.000,46000.000,15000.000,40000.000
DepreciationAndAmortization,,,179000.000,,35000.000,,,,5000.000,,,,4000.000,,,,2000.000,,,,2000.000
DividendsPreferredStock,31000.000,32000.000,32000.000,32000.000,31000.000,31000.000,32000.000,33000.000,31000.000,31000.000,32000.000,33000.000,31000.000,31000.000,24000.000,0.000,0.000,0.000,,,
DividendsPreferredStockStock,,,,,-31000.000,,,,-31000.000,,,,-31000.000,,,,,,,,
EarningsPerShareBasic,,,0.040,,-0.010,-0.010,-0.010,,-0.010,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.020,,-0.010,,,,,,-0.010,-0.010,,-0.010,-0.000,-0.010,-0.010,0.000,-0.000,-0.000,-0.020,-0.000
EarningsPerShareDiluted,,,0.030,,-0.010,-0.010,-0.010,,-0.010,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,414000.000,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,296000.000,271000.000,349000.000,292000.000,300000.000,290000.000,227000.000,238000.000,302000.000,234000.000,258000.000,186000.000,291000.000,216000.000,419000.000,225000.000,258000.000,187000.000,197000.000,236000.000,350000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,0.000,,,,0.000,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,0.000,,,,0.000,,,,
GrossProfit,632000.000,264000.000,3188000.000,144000.000,163000.000,381000.000,259000.000,287000.000,289000.000,363000.000,218000.000,270000.000,282000.000,341000.000,371000.000,262000.000,214000.000,200000.000,75000.000,180000.000,434000.000
IncomeTaxExpenseBenefit,,,0.000,,,,,,,,,,,,,,,,,,
