,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,37550000.000,45977000.000,41970000.000,83416000.000,110198000.000,112630000.000,107858000.000,122395000.000,135867000.000,136670000.000,117764000.000,118108000.000,134689000.000
AccountsReceivableNet,20989000.000,26873000.000,22611000.000,27453000.000,29979000.000,31793000.000,29700000.000,32154000.000,31778000.000,37062000.000,31976000.000,32870000.000,33922000.000
AccountsReceivableNetCurrent,,26873000.000,,,,31793000.000,29700000.000,32154000.000,31778000.000,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-576000.000,-483000.000,-515000.000,-1045000.000,-1369000.000,-1284000.000,-1231000.000,-1051000.000,-1085000.000,-1022000.000,-1008000.000,-920000.000,-802000.000
AdditionalPaidInCapital,942892000.000,1016188000.000,1234953000.000,1236175000.000,1252203000.000,1264104000.000,1278615000.000,1285504000.000,1288163000.000,1289097000.000,1290612000.000,1292403000.000,1294359000.000
AdvancesToAffiliate,,564000.000,641000.000,708000.000,636000.000,853000.000,665000.000,,,797000.000,,,
AllowanceForDoubtfulAccountsReceivable,,3734000.000,,,,4701000.000,5068000.000,5413000.000,5148000.000,4634000.000,4224000.000,4124000.000,3863000.000
Assets,1774142000.000,1861099000.000,1980632000.000,2313749000.000,2345422000.000,2329407000.000,2484880000.000,2597395000.000,2617441000.000,2658009000.000,2637520000.000,2618094000.000,2603446000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,0.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,276676000.000,276676000.000,276676000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,9881000.000,9881000.000,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,683000.000,19748000.000,18614000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,-399000.000,399000.000,-399000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,-38023000.000,53918000.000,-52957000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLand,,,,32046000.000,29853000.000,29728000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,-179046000.000,180790000.000,-180790000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherAssets,,,,1315000.000,1315000.000,1315000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,,5581000.000,7200000.000,7170000.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,454519000.000,453667000.000,453995000.000,,,,,,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,,,,26667000.000,26667000.000,2289000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,6913000.000,6913000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,2624000.000,5216000.000,8408000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,-220000.000,-220000.000,-304000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,5148000.000,14835000.000,17787000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,58290000.000,58889000.000,66810000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,166129000.000,166129000.000,212521000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,,,,119600000.000,119600000.000,119600000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,1703000.000,2760000.000,4308000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,221567000.000,227006000.000,267961000.000,,,
CashAndCashEquivalentsAtCarryingValue,6688000.000,8876000.000,134793000.000,15271000.000,7567000.000,17489000.000,75356000.000,19625000.000,17623000.000,59614000.000,17009000.000,21289000.000,18455000.000
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,,-2000.000,31000.000,570000.000,900000.000,813000.000,760000.000,526000.000,566000.000,514000.000,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,250000000.000,,,,250000000.000,,,,,,,
CommonStockSharesIssued,107158470.000,115975420.000,139439471.000,140123872.000,142010789.000,143089670.000,144142575.000,144934084.000,145058354.000,145075115.000,145088499.000,145355392.000,145709167.000
CommonStockSharesOutstanding,107158470.000,115975420.000,139439471.000,140123872.000,142010789.000,143089670.000,144142575.000,144934084.000,145058354.000,145075115.000,145088499.000,145355392.000,145709167.000
CommonStockValue,1072000.000,1160000.000,1395000.000,1401000.000,1421000.000,1431000.000,1442000.000,1449000.000,1451000.000,1451000.000,1451000.000,1454000.000,1457000.000
ConcentrationRiskPercentage,,0.100,,,,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate,,,0.022,0.022,,0.022,,,,,,,
DeferredCostsLeasingNet,21052000.000,24505000.000,23812000.000,29002000.000,30172000.000,30944000.000,30966000.000,31642000.000,32544000.000,35388000.000,35662000.000,35888000.000,35480000.000
DeferredFinanceCostsNet,15183000.000,15780000.000,14527000.000,15303000.000,15294000.000,17642000.000,17768000.000,16561000.000,23199000.000,17457000.000,17482000.000,16600000.000,15719000.000
DeferredRentCredit,,,,,,1855000.000,,,,2641000.000,,,
DeferredTaxAssetsInvestmentInSubsidiaries,,27000.000,,,,89000.000,,,,68000.000,,,
DeferredTaxAssetsLiabilitiesNet,,7925000.000,,,,9985000.000,,,,3397000.000,,,
DeferredTaxAssetsNet,,0.000,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,6144000.000,,,,5581000.000,,,,2843000.000,,,
DeferredTaxAssetsOther,,22000.000,,,,22000.000,,,,22000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,122000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,174000.000,,,,214000.000,,,,329000.000,,,
DeferredTaxAssetsTaxDeferredExpenseOther,,3907000.000,,,,3472000.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,-7925000.000,,,,9985000.000,,,,3397000.000,,,
DeferredTaxLiabilitiesDeferredExpenseOtherCapitalizedCosts,,1148000.000,,,,1148000.000,,,,,,,
DeferredTaxLiabilitiesOther,,1248000.000,,,,-1736000.000,,,,-13000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,-47000.000,,,,-19000.000,,,,,,,
DerivativeAssetNotionalAmount,,,,,,,,227500000.000,227500000.000,125000000.000,125000000.000,125000000.000,
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,578000.000,616000.000,565000.000,553000.000,460000.000,342000.000
DerivativeLiabilityFairValueNet,,13000.000,,,,,,,,,,,
DerivativeLiabilityFairValueNet1,,,49000.000,635000.000,968000.000,879000.000,822000.000,,,,,,
DerivativeNumberOfInstrumentsHeld,,2.000,2.000,1.000,1.000,1.000,1.000,3.000,3.000,2.000,2.000,2.000,
DevelopmentInProcess,62555000.000,46530000.000,51534000.000,58932000.000,69715000.000,75748000.000,90871000.000,105471000.000,104825000.000,53992000.000,71516000.000,70409000.000,73415000.000
DividendsPayableCurrentAndNoncurrent,17142000.000,18013000.000,20354000.000,20381000.000,19669000.000,20314000.000,20491000.000,20369000.000,20055000.000,20081000.000,20083000.000,20109000.000,20188000.000
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,0.000,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationAssets,,813596000.000,798626000.000,534878000.000,543167000.000,543225000.000,545645000.000,,,139185000.000,,,
EquityMethodInvestmentSummarizedFinancialInformationEquity,,305548000.000,293876000.000,220465000.000,194503000.000,174827000.000,175202000.000,,,53883000.000,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,508048000.000,504750000.000,314413000.000,348664000.000,368398000.000,370443000.000,,,85302000.000,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,813596000.000,798626000.000,534878000.000,543167000.000,543225000.000,545645000.000,,,139185000.000,,,
EquityMethodInvestmentUnderlyingEquityInNetAssets,,124229000.000,119366000.000,100774000.000,96063000.000,85849000.000,86332000.000,,,29631000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,4976000.000,,,,5012000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,553000.000,,,,662000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,1149000.000,,,,1275000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,1562000.000,,,,2361000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,2858000.000,,,,3194000.000,,,
FiniteLivedIntangibleAssetsNet,,,,,,11098000.000,,,,12504000.000,,,
GuaranteeObligationsMaximumExposure,,193000.000,123000.000,175800000.000,175755000.000,173639000.000,221930000.000,161930000.000,161930000.000,149000000.000,149000000.000,149000000.000,
InterestRateCashFlowHedgeLiabilityAtFairValue,,-2000.000,31000.000,570000.000,900000.000,813000.000,760000.000,526000.000,566000.000,514000.000,504000.000,414000.000,294000.000
InvestmentBuildingAndBuildingImprovements,1775431000.000,1876048000.000,1890367000.000,2334277000.000,2348776000.000,2361077000.000,2458210000.000,2592069000.000,2620930000.000,2729775000.000,2699628000.000,2713615000.000,2747349000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,126492000.000,124793000.000,120007000.000,101482000.000,96699000.000,86702000.000,86997000.000,71781000.000,71578000.000,30428000.000,28652000.000,29307000.000,33500000.000
Land,296150000.000,312496000.000,308476000.000,340438000.000,352105000.000,338543000.000,348365000.000,394451000.000,395051000.000,401325000.000,410710000.000,408421000.000,409191000.000
