,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-607000.000,,-537000.000,,,,-427000.000,,,,-979000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,5628000.000,1725000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,-626000.000,-524000.000,-162000.000,-63000.000,127000.000,914000.000,371000.000,447000.000,-380000.000,1013000.000
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,1279000.000,429000.000,1266000.000,518000.000,291000.000,1095000.000,447000.000,349000.000,294000.000,189000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,1717000.000,1348000.000,,259000.000,536000.000,553000.000,1277000.000,530000.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,,,,,341000.000
AmortizationOfIntangibleAssets,,,187000.000,,48000.000,,,,48000.000,,,,11000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,361744.000,,342733.000,,166605.000,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,-833000.000,,,,2367000.000,,,,2850000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,8000.000,,,,,,,26000.000,12000.000,1000.000,11000.000,60000.000
BusinessDevelopment,590000.000,452000.000,517000.000,545000.000,452000.000,591000.000,547000.000,575000.000,671000.000,927000.000,756000.000,707000.000,360000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,489639000.000,,-35281000.000,,,,-98495000.000,,,,72604000.000
CommonStockDividendsPerShareCashPaid,,,0.180,,0.060,,,,0.060,,,,
CommonStockDividendsPerShareDeclared,,,,0.180,0.060,0.060,0.060,0.060,0.060,0.060,0.080,0.080,0.080
ComprehensiveIncomeNetOfTax,7607000.000,11271000.000,16496000.000,3771000.000,2911000.000,-2810000.000,2105000.000,-6598000.000,4082000.000,5289000.000,416000.000,3805000.000,7668000.000
DeferredIncomeTaxExpenseBenefit,,,772000.000,,-137000.000,,,,4170000.000,,,,323000.000
