,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,6815000.000,,,,94984000.000,,,,45912000.000,,,,-8871000.000,,,,-61405000.000,,,,28521000.000,,,,66539000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-58358000.000,,,,21350000.000,,,,7441000.000,,,,14909000.000,,,,-126202000.000,,,,-14382000.000,,,,12323000.000
CommonStockDividendsPerShareCashPaid,,,0.150,,0.150,0.180,0.180,,0.180,0.220,0.220,,0.220,0.270,0.270,,0.270,0.270,0.270,,0.270,0.270,0.270,,0.150
CommonStockDividendsPerShareDeclared,,,0.150,,0.150,0.180,0.180,0.180,0.180,0.220,0.220,0.220,0.220,,,,,,0.270,,0.270,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,64004000.000,37035000.000,,63246000.000,,124823000.000,,36349000.000,59118000.000,121913000.000,83697000.000,105310000.000,105668000.000,71596000.000,15291000.000,8931000.000,82924000.000,13086000.000,8896000.000,59745000.000,2502000.000,4613000.000,-44575000.000,-14595000.000
CostOfGoodsAndServicesSold,371619000.000,419722000.000,449112000.000,443451000.000,471590000.000,511387000.000,563348000.000,608421000.000,558177000.000,618508000.000,647805000.000,696993000.000,650710000.000,709192000.000,731234000.000,709287000.000,623323000.000,642758000.000,575300000.000,615944000.000,510864000.000,530306000.000,513832000.000,437374000.000,401321000.000
DeferredIncomeTaxExpenseBenefit,4299000.000,,,,-5494000.000,,,,1911000.000,,,,7102000.000,,,,16904000.000,,,,-389000.000,,,,-19943000.000
DepreciationAndAmortization,35437000.000,,,,40588000.000,,,,49852000.000,,,,53351000.000,,,,58003000.000,,,,59781000.000,59979000.000,74200000.000,56287000.000,53663000.000
DividendsCash,,,,,-16245000.000,,,,-19475000.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.780,0.520,0.730,0.150,0.480,0.670,0.780,0.750,0.690,0.910,0.970,0.860,0.840,1.020,1.160,1.000,0.700,0.660,0.700,0.290,0.260,0.230,-0.120,-0.120,-0.080
