,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrentAndNoncurrent,17583000.000,16326000.000,9759000.000,14532000.000,13859000.000,19856000.000,17346000.000,18581000.000,20882000.000,22816000.000,108749000.000,148648000.000
AccruedLiabilitiesCurrentAndNoncurrent,86010000.000,94109000.000,77043000.000,92746000.000,84028000.000,101612000.000,81121000.000,104829000.000,95250000.000,90907000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,130361000.000,,,,152287000.000,
AdditionalPaidInCapitalCommonStock,145872000.000,146105000.000,146336000.000,146570000.000,146804000.000,146958000.000,147117000.000,117272000.000,117428000.000,,,
Assets,1682013000.000,1717990000.000,1766829000.000,1776382000.000,1825241000.000,1890349000.000,1989117000.000,2079655000.000,2192695000.000,2269186000.000,2326054000.000,2552240000.000
AssetsHeldInTrust,,,,,66268000.000,70762000.000,84576000.000,88830000.000,109868000.000,88646000.000,84130000.000,103835000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,0.000,
CapitalLeasedAssetsGross,,,,,,,5400000.000,,,,5000000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,2275000.000,,,,1773000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1205000.000,,,,1137000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,0.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,0.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,141000.000,,,,163000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,929000.000,,,,473000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,0.000,,,,0.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,3100000.000,,,,3100000.000,
CashAndCashEquivalentsAtCarryingValue,27101000.000,23263000.000,25930000.000,22766000.000,23156000.000,24802000.000,26480000.000,25731000.000,27108000.000,29046000.000,30754000.000,31197000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,30754000.000,31197000.000
CommonStockValue,,,,,0.000,0.000,0.000,0.000,0.000,,,
DebtAndCapitalLeaseObligations,,,,,,,1424555000.000,,,,1794194000.000,
DebtInstrumentInterestRateAtPeriodEnd,,,,,,0.126,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,0.129,,,,,,
DeferredCostsCurrentAndNoncurrent,,,,,,,,,2693000.000,,,
DeferredFinanceCostsNet,,,,,,,14996000.000,,,,14607000.000,
DeferredRevenue,,,,,,,,9011000.000,13830000.000,,42133000.000,100746000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,-400000.000,-600000.000,-800000.000
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,,,,,0.000,0.000
FinancingReceivableAllowanceForCreditLosses,222750000.000,228517000.000,221533000.000,237027000.000,244811000.000,251415000.000,252590000.000,269622000.000,284719000.000,300624000.000,299516000.000,319753000.000
FinancingReceivableRecordedInvestmentCurrent,,,,,,,786765000.000,1047962000.000,1045473000.000,1016229000.000,1005036000.000,1303338000.000
FinancingReceivableRecordedInvestmentPastDue,,,,,,,814945000.000,659089000.000,747093000.000,834826000.000,866540000.000,765454000.000
IncomeTaxExaminationLiabilityRecorded,,,,,100000.000,300000.000,,,,,,
IndefiniteLivedTrademarks,,,,,,,299000.000,,,,,
InterestReceivable,,,,,14182000.000,15648000.000,16414000.000,15366000.000,16635000.000,17561000.000,19522000.000,18609000.000
InventoryNet,140235000.000,154115000.000,212247000.000,131499000.000,136461000.000,159010000.000,270733000.000,228876000.000,226505000.000,244744000.000,319567000.000,285394000.000
Liabilities,1214650000.000,1257784000.000,1308980000.000,1290533000.000,1330066000.000,1409533000.000,1521564000.000,1593617000.000,1693459000.000,1765252000.000,1838030000.000,2063976000.000
LiabilitiesAndStockholdersEquity,1682013000.000,1717990000.000,1766829000.000,1776382000.000,1825241000.000,1890349000.000,1989117000.000,2079655000.000,2192695000.000,2269186000.000,2326054000.000,2552240000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,0.000,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,550000000.000,425000000.000,425000000.000,425000000.000,425000000.000,425000000.000,425000000.000,425000000.000
LoansAndLeasesReceivableNetOfDeferredIncome,,,,5473000.000,11633000.000,23656000.000,40956000.000,74753000.000,92278000.000,105796000.000,,
LoansPledgedAsCollateral,,,,,1064285000.000,1195358000.000,,,,,,
LongTermDebt,,,,,,,198320000.000,198392000.000,253766000.000,253543000.000,253316000.000,
MinorityInterest,310767000.000,304413000.000,308985000.000,334361000.000,340826000.000,326044000.000,311505000.000,361017000.000,,183000.000,-263000.000,-872000.000
NotesReceivableRelatedParties,,,,,,,,,,,28542000.000,28542000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,72440000.000,72050000.000,70261000.000,,67500000.000,85500000.000,105920000.000,104400000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,18858000.000,,,,23503000.000,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,,,,1092000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,7038000.000,,,,11895000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,9024000.000,,,,14498000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,13689000.000,,,,16376000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,16752000.000,,,,20965000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,4900000.000,,,,18683000.000,
OtherAssets,50640000.000,54242000.000,64460000.000,57041000.000,55013000.000,59085000.000,67447000.000,57313000.000,58608000.000,65405000.000,58087000.000,70388000.000
OtherAssetsMiscellaneous,,,,,,,9587000.000,,,,35065000.000,
OtherNotesPayable,55069000.000,54935000.000,99296000.000,84765000.000,91495000.000,110890000.000,117281000.000,136668000.000,136016000.000,148965000.000,161964000.000,154982000.000
OtherReceivables,,,,,,,37025000.000,29400000.000,25200000.000,28900000.000,,
PrepaidAdvertising,,,,,,,0.000,,,,0.000,
PrepaidExpenseCurrentAndNoncurrent,,,,,,,5540000.000,,,,8415000.000,
ProductWarrantyAccrual,,,,,25778000.000,25563000.000,26362000.000,24908000.000,,,15806000.000,
PropertyPlantAndEquipmentGross,,,,,,,224758000.000,,,,255947000.000,
PropertyPlantAndEquipmentNet,75065000.000,83676000.000,90669000.000,90972000.000,90047000.000,90122000.000,94397000.000,96113000.000,99176000.000,116378000.000,103660000.000,106715000.000
