,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedInvestmentIncomeReceivable,7973000.000,8035000.000,7176000.000,7408000.000,7014000.000,7347000.000,6365000.000,6346000.000,6067000.000,5725000.000,5335000.000,5380000.000,4636000.000,4952000.000,4723000.000,4974000.000,4281000.000,4872000.000,5767000.000,5838000.000,5730000.000,5839000.000,6194000.000,6357000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,33645000.000,,,,35402000.000,,,,37540000.000,,,,39808000.000,,,,42130000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2228000.000,2749000.000,2111000.000,2296000.000,2044000.000,2347000.000,1728000.000,1712000.000,-1511000.000,-2085000.000,-3011000.000,-1481000.000,-193000.000,-411000.000,-395000.000,673000.000,-233000.000,372000.000,-1290000.000,546000.000,1503000.000,1028000.000,-907000.000,-302000.000
AdditionalPaidInCapital,99005000.000,98981000.000,98932000.000,98895000.000,98899000.000,98903000.000,99705000.000,101622000.000,99342000.000,99488000.000,99937000.000,100853000.000,100962000.000,100971000.000,101245000.000,101395000.000,101518000.000,101611000.000,121966000.000,122070000.000,122293000.000,122594000.000,123112000.000,123417000.000
AlternativeInvestmentsFairValueDisclosure,,,,,1500000.000,1700000.000,1700000.000,1800000.000,2100000.000,2100000.000,2400000.000,2500000.000,2500000.000,2500000.000,0.000,,,,,,,,,
Assets,2660495000.000,2572492000.000,2382873000.000,2273861000.000,2269720000.000,2156750000.000,2122255000.000,2091694000.000,2031962000.000,1972367000.000,1981423000.000,2012053000.000,1885158000.000,1900948000.000,1942034000.000,2003079000.000,2031581000.000,2059899000.000,2357022000.000,2360819000.000,2402262000.000,2468042000.000,2475392000.000,2522594000.000
AssetsHeldForSaleAtCarryingValue,,,,,24000000.000,34700000.000,31700000.000,7300000.000,7200000.000,3600000.000,3100000.000,5700000.000,6800000.000,4400000.000,1500000.000,9100000.000,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,6700000.000,7000000.000,,1800000.000,7000000.000,7900000.000,4400000.000,5000000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,360609000.000,373219000.000,401136000.000,409093000.000,406427000.000,414830000.000,427113000.000,422672000.000
AvailableForSaleSecurities,252734000.000,254201000.000,260100000.000,320879000.000,327416000.000,368557000.000,364315000.000,353828000.000,360645000.000,370262000.000,382479000.000,376287000.000,375191000.000,359944000.000,353231000.000,366152000.000,361896000.000,375589000.000,400331000.000,411273000.000,410135000.000,417464000.000,426218000.000,422640000.000
