,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,,17606.000,24951.000,,,,4923.000,1800.000
AccruedProfessionalFeesCurrent,,,,31537.000,35140.000,37403.000,42297.000,49450.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,17534.000,,,
AdditionalPaidInCapital,9000.000,9000.000,36000.000,36000.000,36000.000,36000.000,36000.000,36000.000
AdvancesToAffiliate,,19988.000,0.000,0.000,0.000,0.000,,
Assets,0.000,0.000,33000.000,19400.000,15952.000,12752.000,9827.000,3037.000
AssetsCurrent,0.000,0.000,33000.000,19400.000,14092.000,10892.000,7967.000,1177.000
Cash,0.000,0.000,30000.000,18500.000,14092.000,10892.000,7967.000,
CashAndCashEquivalentsAtCarryingValue,,0.000,30000.000,18500.000,14092.000,10892.000,7967.000,1177.000
CommonStockParOrStatedValuePerShare,1000.000,1000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,10000000.000
CommonStockSharesIssued,1000000.000,1000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000
DeferredIncomeTaxLiabilities,,0.000,,,,,,
DeferredTaxAssetsGross,,16658.000,,,,,,
DeferredTaxAssetsLiabilitiesNet,,16658.000,,,,,,
DeferredTaxAssetsNet,,0.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,16658.000,,,,,,
DeferredTaxAssetsValuationAllowance,,-16658.000,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-40406.000,-47594.000,-61089.000,-82763.000,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,1860.000,1860.000,1860.000
InterestPayableCurrent,,,,,1617.000,2021.000,2422.000,2832.000
Liabilities,30406.000,37594.000,54089.000,62163.000,67206.000,69873.000,80091.000,84531.000
LiabilitiesAndStockholdersEquity,0.000,0.000,33000.000,19400.000,15952.000,12752.000,9827.000,3037.000
LiabilitiesCurrent,30406.000,37594.000,54089.000,62163.000,67206.000,69873.000,80091.000,84531.000
LineOfCredit,,,29138.000,30626.000,30449.000,30449.000,30449.000,30449.000
OtherAssets,,,,,1860.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,0.000,,0.000,0.000,0.000,,0.000
PrepaidExpenseAndOtherAssetsCurrent,30406.000,,,,,,,
PrepaidExpenseCurrent,,,3000.000,900.000,,,,
RetainedEarningsAccumulatedDeficit,,,,,-91254.000,-97121.000,-110264.000,-121494.000
StockholdersEquity,-30406.000,-37594.000,-21089.000,-42763.000,-51254.000,-57121.000,-70264.000,-81494.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-30406.000,-37594.000,-21089.000,-42763.000,-51254.000,-57121.000,-70264.000,-81494.000
