,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,57320000.000
AllocatedShareBasedCompensationExpense,57274000.000
AmortizationOfDebtDiscountPremium,1245000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4631.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,-0.830
BusinessAcquisitionsProFormaNetIncomeLoss,-58563000.000
BusinessAcquisitionsProFormaRevenue,408943000.000
BusinessCombinationAcquisitionRelatedCosts,10743000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,14459000.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentConsiderationTransferred,-14459000.000
CapitalLeaseObligationsIncurred,8032000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,79504000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-58825000.000
CostOfGoodsSoldAmortization,48260000.000
CostOfRevenue,156488000.000
CurrentFederalTaxExpenseBenefit,-2964000.000
CurrentForeignTaxExpenseBenefit,718000.000
CurrentIncomeTaxExpenseBenefit,-2167000.000
CurrentStateAndLocalTaxExpenseBenefit,79000.000
DebtInstrumentPeriodicPaymentPrincipal,0.000
DeferredFederalIncomeTaxExpenseBenefit,27786000.000
DeferredForeignIncomeTaxExpenseBenefit,0.000
DeferredIncomeTaxExpenseBenefit,41857000.000
DeferredIncomeTaxesAndTaxCredits,41856000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,14071000.000
DepreciationAndAmortization,13300000.000
DepreciationDepletionAndAmortization,66322000.000
EarningsPerShareBasic,-0.820
EarningsPerShareDiluted,-0.820
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,0.000
FiniteLivedIntangibleAssetsFutureAmortizationExpense,176961000.000
FutureAmortizationExpenseAfterYearFive,38859000.000
FutureAmortizationExpenseYearFive,18915000.000
FutureAmortizationExpenseYearFour,20180000.000
FutureAmortizationExpenseYearOne,41630000.000
FutureAmortizationExpenseYearThree,22217000.000
FutureAmortizationExpenseYearTwo,35160000.000
GainLossOnDispositionOfProperty,-76000.000
GainLossOnInvestments,4259000.000
GoodwillOtherChanges,-564000.000
GrossProfit,248925000.000
ImpairmentOfInvestments,1276000.000
