,2011-01-01,2011-12-31,2012-12-29,2013-12-28,2015-01-03,2016-01-02,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,26000000.000,36000000.000,28000000.000,29000000.000,51000000.000,63000000.000
AdvertisingExpense,,1138000000.000,1120000000.000,1131000000.000,1094000000.000,898000000.000,735000000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,3000000.000,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,3000000.000,4000000.000,3000000.000,9000000.000
AmortizationOfIntangibleAssets,,2000000.000,4000000.000,9000000.000,9000000.000,8000000.000,7000000.000
AmountRecognizedInIncomeDueToInflationaryAccounting,,,,,,112000000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,4200000.000,9900000.000,5000000.000,5000000.000,2700000.000,2800000.000
AssetImpairmentCharges,,,19000000.000,4000000.000,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,2.780,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,1000000000.000,,,,
BusinessAcquisitionsProFormaRevenue,,,14862000000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,16000000.000,-179000000.000,-8000000.000,170000000.000,-192000000.000,29000000.000
CashDivestedFromDeconsolidation,,,,,,,2000000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,8000000.000,6000000.000,5000000.000,14000000.000,14000000.000,9000000.000
CommonStockDividendsPerShareCashPaid,,1.670,1.740,1.800,1.900,1.980,2.040
ComprehensiveIncomeNetOfTax,,,,,,451000000.000,495000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,685000000.000,1036000000.000,1818000000.000,356000000.000,450000000.000,496000000.000
CostOfGoodsSold,,7750000000.000,8763000000.000,8689000000.000,9517000000.000,8844000000.000,8259000000.000
CurrentFederalTaxExpenseBenefit,,285000000.000,383000000.000,302000000.000,301000000.000,212000000.000,173000000.000
CurrentForeignTaxExpenseBenefit,,108000000.000,105000000.000,105000000.000,103000000.000,74000000.000,60000000.000
CurrentIncomeTaxExpenseBenefit,,419000000.000,522000000.000,475000000.000,440000000.000,328000000.000,259000000.000
CurrentStateAndLocalTaxExpenseBenefit,,26000000.000,34000000.000,68000000.000,36000000.000,42000000.000,26000000.000
DeconsolidationGainOrLossAmount,,,,,,49000000.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,,56000000.000,-129000000.000,331000000.000,-186000000.000,-136000000.000,16000000.000
DeferredForeignIncomeTaxExpenseBenefit,,15000000.000,-38000000.000,-12000000.000,-54000000.000,-19000000.000,-48000000.000
DeferredIncomeTaxExpenseBenefit,,84000000.000,-159000000.000,317000000.000,-254000000.000,-169000000.000,-26000000.000
DeferredIncomeTaxesAndTaxCredits,,84000000.000,-159000000.000,317000000.000,-254000000.000,-169000000.000,-26000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,13000000.000,8000000.000,-2000000.000,-14000000.000,-14000000.000,6000000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,15000000.000,16000000.000
DefinedContributionPlanCostRecognized,,,39000000.000,41000000.000,43000000.000,40000000.000,39000000.000
DepreciationDepletionAndAmortization,,369000000.000,448000000.000,532000000.000,503000000.000,534000000.000,517000000.000
DividendsCommonStock,,604000000.000,622000000.000,653000000.000,681000000.000,700000000.000,716000000.000
EarningsPerShareBasic,,3.400,2.680,4.980,1.760,1.740,1.980
EarningsPerShareDiluted,,3.380,2.670,4.940,1.750,1.720,1.960
EffectOfExchangeRateOnCashAndCashEquivalents,,-35000000.000,-9000000.000,-33000000.000,13000000.000,-50000000.000,-64000000.000
