,2011-07-31,2011-10-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,79260.000,205192.000,57158.000,153169.000,392876.000,372552.000,754945.000,1719242.000,1139713.000,5665707.000,3293746.000,5195719.000,5289861.000,8992574.000,6534825.000,8832010.000,6142186.000,6054015.000,7217078.000,6117663.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,30664.000,30664.000,30664.000,30664.000,30664.000,30664.000,30664.000,,,,,,,,,,,
AccountsPayableCurrent,2110.000,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNet,,,,,,,,,,280000.000,75000.000,10510000.000,216997.000,763070.000,704061.000,2326717.000,136842.000,153112.000,128337.000,81865.000,95069.000,
AccountsReceivableNetCurrent,,,,,,,250000.000,330000.000,270000.000,280000.000,75000.000,10510000.000,216997.000,,,,136842.000,153112.000,128337.000,81865.000,95069.000,103397.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,0.000,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,930000.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,40385.000,55571.000,67052.000,77653.000,87662.000,98347.000,108407.000,118420.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,-6250.000,-6250.000,-6250.000,-6250.000,-6250.000,-6250.000,,-388357.000,-1338596.000,-1018691.000,-973063.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,1271492.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-75000.000,-112500.000,,,,,,,,,,,,,-1265812.000,-1018385.000,-1168556.000,-959401.000,-1060390.000,-1059308.000
AdditionalPaidInCapital,,,13484108.000,9933153.000,10972122.000,11192230.000,19794687.000,20917699.000,22673287.000,23172350.000,32598618.000,35709773.000,36977169.000,39750659.000,40478627.000,42014873.000,43217513.000,43774961.000,44422717.000,44901535.000,49877689.000,51313656.000
AdditionalPaidInCapitalCommonStock,16200.000,16200.000,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,57050.000,57050.000,0.000,0.000,0.000,,0.000,0.000,375750.000,375750.000,387976.000,387976.000,387976.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,375750.000,375750.000,387976.000,387976.000,387976.000,387976.000
Assets,8007.000,3400.000,10493499.000,3500830.000,4016869.000,3721202.000,11748829.000,11891214.000,12955230.000,14136984.000,29004541.000,53490632.000,59486430.000,63933072.000,65587946.000,66583013.000,47227593.000,45622612.000,46935447.000,38704269.000,18288435.000,13891385.000
AssetsCurrent,,,10168499.000,1979583.000,2489147.000,3006787.000,7093468.000,6521663.000,4639443.000,6276261.000,7232730.000,16407040.000,7684153.000,12123577.000,4105980.000,7644735.000,4778902.000,3163295.000,9847930.000,2511122.000,5521432.000,1763448.000
AssetsNoncurrent,,,325000.000,1521247.000,1527722.000,714415.000,4655361.000,5369551.000,8315787.000,7860723.000,21771811.000,37083592.000,51802277.000,,,,42448691.000,42459317.000,37087517.000,36193147.000,12767003.000,12127937.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,1117715.000,283483.000,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,82145.000,53395.000,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,1035570.000,230088.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,,,50000.000,12500.000,12500.000,6250.000,6250.000,6250.000,6250.000,6250.000,6250.000,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,-112500.000,112500.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,500000.000,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,,33646.000,103049.000,,110100.000,81930.000,81930.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,7360000.000,,,,3281238.000,3213177.000,3147054.000,1082586.000,1400082.000,1386203.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,,,,,,,,,,,,,2092000.000,2092000.000,883484.000,327757.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,,,,,,,,,,,3280000.000,,,,,,,,,,,
