,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccrualForEnvironmentalLossContingenciesPeriodIncreaseDecrease,,,-7000.000,,,,-4000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-48000.000,,,,559000.000
CostOfGoodsAndServicesSold,220000.000,393000.000,471000.000,395000.000,354000.000,130000.000,278000.000
CostOfRevenue,444000.000,548000.000,743000.000,539000.000,502000.000,322000.000,444000.000
DepreciationAndAmortization,,,80000.000,,,,77000.000
EarningsPerShareBasic,-0.030,-0.060,-0.130,2.670,-0.120,-0.460,-0.120
EarningsPerShareDiluted,-0.030,-0.060,-0.130,2.670,-0.120,-0.460,-0.120
EquityMethodInvestmentDividendsOrDistributions,,,750000.000,,,,
GainLossOnInvestments,,,9000.000,,,,-31000.000
GainLossOnSaleOfBusiness,,,,20588000.000,,,
GeneralAndAdministrativeExpense,477000.000,467000.000,525000.000,1923000.000,567000.000,3146000.000,591000.000
GrossProfit,170000.000,97000.000,-418000.000,17000.000,-288000.000,-112000.000,-337000.000
ImpairmentOfInvestments,,,,0.000,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-261000.000,-493000.000,-920000.000,18712000.000,-835000.000,-3304000.000,-876000.000
IncomeLossFromEquityMethodInvestments,562000.000,588000.000,298000.000,92000.000,,,
IncomeTaxExpenseBenefit,-4000.000,-42000.000,1000.000,,-3000.000,,1000.000
IncomeTaxesPaid,,,200.000,,,,7100.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,-84000.000,,,,14000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-231000.000,,,,-195000.000
InvestmentIncomeNet,40000.000,43000.000,14000.000,23000.000,24000.000,38000.000,83000.000
MarketableSecuritiesGainLoss,6000.000,-166000.000,9000.000,7000.000,-4000.000,-84000.000,-31000.000
NetCashProvidedByUsedInInvestingActivities,,,488000.000,,,,1535000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,488000.000,,,,1535000.000
NetCashProvidedByUsedInOperatingActivities,,,-536000.000,,,,-976000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-536000.000,,,,-976000.000
NetIncomeLoss,-232000.000,-438000.000,-890000.000,18723000.000,-821000.000,-3297000.000,-863000.000
NetIncomeLossAttributableToNoncontrollingInterest,-25000.000,-13000.000,-31000.000,-11000.000,-11000.000,-19000.000,-14000.000
OperatingIncomeLoss,-307000.000,-370000.000,-943000.000,-1906000.000,-855000.000,-3258000.000,-928000.000
OtherGeneralAndAdministrativeExpense,,,,725000.000,567000.000,,
PaymentsToAcquireInvestments,,,12000.000,,,,1210000.000
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,,,,-32000.000,,
ProceedsFromSaleAndMaturityOfOtherInvestments,,,500000.000,,,,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,,,,,2745000.000
ProfitLoss,-257000.000,-451000.000,-921000.000,18712000.000,-832000.000,-3316000.000,-877000.000
Revenues,614000.000,645000.000,325000.000,556000.000,214000.000,210000.000,107000.000
SalesRevenueNet,52000.000,57000.000,27000.000,464000.000,214000.000,209000.000,107000.000
ShareBasedCompensation,,,16000.000,,,,6000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,,,,7003000.000,7003000.000,,7093000.000
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,6822000.000,6871000.000,6979000.000,7003000.000,7003000.000,-13988000.000,
