,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-09-30,2015-03-31,2015-09-30,2016-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,0.000
AmortizationOfIntangibleAssets,898.000,900.000,899.000,899.000,441.000,440.000,,,
AssetImpairmentCharges,,7260000.000,,,,,0.000,0.000,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,482360.000,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-45493.000,-30408.000,8138.000,-14921.000,,,-11663.000,,1341.000
ComprehensiveIncomeNetOfTax,,,,,,-112900.000,,,
DepreciationAndAmortization,,,,,,,121150.000,,15666.000
DepreciationNonproduction,898.000,900.000,899.000,899.000,441.000,440.000,,,
DerivativeGainLossOnDerivativeNet,,,,,,,-2035718.000,-459018.000,-313063.000
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.000,,0.000,0.000,0.000,0.000,-0.000
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,,,,,,,-837554.000,-375835.000
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,-293143.000,,0.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,2035718.000,,313063.000
ForeignCurrencyTransactionGainLossBeforeTax,1583.000,,,,,,,,
GainLossOnSaleOfInvestments,,-544149.000,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,293143.000,60425.000,0.000
ImpairmentOfOilAndGasProperties,,7260000.000,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,-36166.000,-14325.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-7588667.000,-38912.000,-69168.000,-41157.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-521808.000,-7588667.000,-38912.000,-69168.000,-41157.000,-112900.000,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-0.010,-0.000,,0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,546652.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,108582.000,43598.000,-3944.000,24253.000,11244.000,72175.000,-88984.000,,48447.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,0.000
IncreaseDecreaseInDueFromRelatedParties,50415.000,-1911.000,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,,0.000,0.000
IncreaseDecreaseInInterestPayableNet,316420.000,253169.000,12595.000,29095.000,22242.000,32663.000,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,0.000
InterestExpense,,,,,,,645268.000,402795.000,48447.000
InterestExpenseDebt,318042.000,253427.000,12807.000,29582.000,22229.000,32663.000,,,
NetCashProvidedByUsedInFinancingActivities,,,37500.000,,27487.000,12995.000,250220.000,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,37500.000,,27487.000,12995.000,250220.000,,0.000
NetCashProvidedByUsedInInvestingActivities,,,,,-2400.000,,85000.000,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-2400.000,,85000.000,,0.000
NetCashProvidedByUsedInOperatingActivities,-45493.000,-30408.000,-29362.000,-14921.000,-25087.000,-12995.000,-346883.000,,1341.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-45493.000,-30408.000,-29362.000,-14921.000,-25087.000,-12995.000,-346883.000,,1341.000
NetIncomeLoss,-521808.000,-7042015.000,-38912.000,-69168.000,-41157.000,-112900.000,-4581952.000,-837554.000,-375835.000
NetInvestmentIncome,,,,,,,10001.000,,
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,,,,,,,0.000
NoncashOrPartNoncashAcquisitionInterestAcquired1,,,,,,,1.000,,
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,,,,,,,0.000
NonoperatingIncomeExpense,,,,,,,-2387843.000,,
OilAndGasRevenue,,,,,,,10001.000,,
OperatingExpenses,,,,,,,2204110.000,36166.000,58859.000
OperatingIncomeLoss,-521808.000,-328667.000,-38912.000,-69168.000,-86514.000,-118273.000,-2194109.000,,
OperatingLeasesRentExpenseNet,,,300.000,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,,-801388.000,-361510.000
PaymentsForRepurchaseOfCommonStock,,,,,,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,393235.000,,330571.000
ProceedsFromConvertibleDebt,,,37500.000,,27500.000,12995.000,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,0.000
ProceedsFromNotesPayable,,,,,,,250220.000,,0.000
ProceedsFromSaleOfFurnitureAndFixtures,,,,,,,85000.000,,0.000
ProceedsFromWarrantExercises,,,,,,,,,0.000
ProfessionalFees,51462.000,33951.000,2161.000,6748.000,15023.000,7843.000,,,
ProfitLoss,-521808.000,-7042015.000,,,,,,,
PropertyPlantAndEquipmentAdditions,,,,,0.000,,,,
Revenues,,,,,,,,0.000,44534.000
SalesRevenueNet,,,,,,,,0.000,44534.000
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,0.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,1800000.000,,0.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,13993.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,41503585.000,,,,1080596439.000,4096108797.000,4837886575.000
WeightedAverageNumberOfSharesOutstandingBasic,36853585.000,36853585.000,,,,,,,
