,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AssetManagementCosts,27823.000,21991.000,21991.000,20933.000,12729.000,12729.000,9132.000,6272.000,6272.000,6272.000,6272.000,6272.000,6272.000,6272.000,6272.000,6272.000
CashPeriodIncreaseDecrease,-35021.000,,,,,-11062.000,,,,4342.000,,,,12347.000,,
DistributionFees,,,,,,,12130.000,,,,,0.000,,12347.000,0.000,0.000
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,,8409.000,,,,,0.000,,,,
GainLossOnSaleOfProperties,355462.000,0.000,26499.000,0.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,25000.000,,,,25000.000,,,,,,
IncomeTaxesPaid,0.000,,,,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,12877.000,,,,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,-365645.000,,,,,12729.000,,,,3341.000,,,,22464.000,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,-6180.000,,,,106.000,,,,6045.000,,
InvestmentIncomeInterest,28.000,10.000,11.000,10.000,2.000,,,,,,,,,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,,,,,0.010,,,,,,,,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,,,,,,0.990,,,,0.990,,,,0.990,,
NetCashProvidedByUsedInInvestingActivities,355462.000,,,,,2500.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,355462.000,,,,,2500.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-390483.000,,,,,-13562.000,,,,4342.000,,,,12347.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-390483.000,,,,,-13562.000,,,,4342.000,,,,12347.000,,
NetIncomeLoss,317747.000,-33225.000,4059.000,-34595.000,-17777.000,-20111.000,-7364.000,-14769.000,-23968.000,895.000,-26698.000,-49572.000,-25687.000,-4072.000,-58492.000,-77464.000
NetIncomeLossAllocatedToGeneralPartners,3177.000,-332.000,41.000,-346.000,-178.000,-201.000,-74.000,-148.000,-239.000,9.000,-267.000,-496.000,-257.000,-41.000,-585.000,-775.000
NetIncomeLossAllocatedToLimitedPartners,314570.000,-32893.000,4018.000,-34249.000,-17599.000,-19910.000,-7290.000,-14621.000,-23729.000,886.000,-26431.000,-49076.000,-25430.000,-4031.000,-57907.000,-76689.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasic,,,0.000,,-1.000,-1.000,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnit,17.000,-2.000,,,,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,-1.000,-1.000,,,-1.000,-3.000,,0.000,-3.000,-4.000
NonoperatingIncomeExpense,,,,,,,,,,,,,,,,1.000
OperatingExpenses,53964.000,34875.000,22451.000,36673.000,17779.000,21111.000,27903.000,14769.000,23969.000,13447.000,26698.000,49572.000,25688.000,16419.000,58492.000,77465.000
OperatingIncomeLoss,-37743.000,-33235.000,-22451.000,-34605.000,-17779.000,-20111.000,-15773.000,-14769.000,-23969.000,,-26698.000,-49572.000,,,,-77465.000
OtherAssetImpairmentCharges,,,,,,,,,,5410.000,1641.000,40198.000,13507.000,5305.000,34233.000,68916.000
OtherCostAndExpenseOperating,1987.000,3226.000,52.000,1811.000,862.000,3472.000,801.000,521.000,8386.000,1765.000,3035.000,702.000,-2436.000,592.000,1037.000,1077.000
PostageExpense,,2767.000,0.000,,,,,,,,,,,,,
ProceedsFromSaleOfEquityMethodInvestments,355462.000,,,,,,,,,,,,,,,
ProfessionalFees,24154.000,3702.000,408.000,12999.000,3585.000,4910.000,16810.000,6100.000,6539.000,,15750.000,2400.000,,4250.000,16950.000,1200.000
RevenueFromRelatedParties,1648.000,1640.000,0.000,2000.000,,,,,,14342.000,,,,,,
Revenues,16221.000,1640.000,0.000,2068.000,,1000.000,12130.000,,,14342.000,,,,12347.000,0.000,
SalesRevenueNet,16221.000,1640.000,0.000,2068.000,,1000.000,12130.000,,,14342.000,,,,12347.000,0.000,
WeightedAverageLimitedPartnershipUnitsOutstanding,18000.000,18000.000,18000.000,-36000.000,18000.000,17957.000,17957.000,17917.000,-35914.000,17917.000,17897.000,17897.000,-35814.000,17897.000,17897.000,17897.000
