,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30
AccountsPayableCurrent,717663000.000,721770000.000,822476000.000,736167000.000,650293000.000,659359000.000,683645000.000,592856000.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,449200000.000,344000000.000,360200000.000,381400000.000,
AccountsReceivableRelatedParties,,,,,,5142000.000,4260000.000,
AccruedIncomeTaxesCurrent,,,,,,,16400000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-325147000.000,-337304000.000,347300000000.000,362600000.000,379900000.000,366900000.000,376348000.000,390300000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-50000.000,-67000.000,-113000.000,-93000.000,-24000.000,-97000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-16558000.000,-11800000.000,-11908000.000,-7843000.000,-8167000.000,-3879000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,-33938000.000,-33340000.000,-32750000.000,-32138000.000,-36234000.000,35949000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-3652000.000,-15388000.000,-9771000.000,-17325000.000,-26159000.000,-27364000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-118399000.000,-104575000.000,-104922000.000,-117640000.000,-115575000.000,-119157000.000,-139361000.000,-123198000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,16873000.000,16804000.000,17399000.000
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,-157000.000,109000.000
Assets,5772378000.000,5290522000.000,5487034000.000,5241450000.000,5092022000.000,4958953000.000,5007453000.000,4792580000.000
AssetsCurrent,4564327000.000,4094707000.000,4291181000.000,4044610000.000,3877210000.000,3757843000.000,3980426000.000,3789070000.000
AssetsHeldForSaleCurrent,,,,,,84995000.000,,
AssetsHeldForSaleLongLived,,,,,,176120000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,10356000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,1851000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,0.000,7323000.000,5245000.000,9264000.000,9222000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,0.000,7344000.000,5215000.000,9282000.000,9290000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,12095000.000,17717000.000,27931000.000,22537000.000,21366000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,12095000.000,10394000.000,22686000.000,13273000.000,12144000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,11956000.000,10357000.000,22695000.000,13292000.000,12161000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,11956000.000,17701000.000,27910000.000,22574000.000,21451000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,-3000.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,0.000,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,36000.000,,
BillingsInExcessOfCost,1428624000.000,1455538000.000,1535037000.000,1405077000.000,1423751000.000,1282592000.000,1223991000.000,1125461000.000
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,62000000.000,58200000.000,58300000.000,46500000.000,43300000.000
CapitalLeaseObligationsCurrent,,,,,360000.000,365000.000,430000.000,437000.000
CapitalLeaseObligationsNoncurrent,,,,,448000.000,354000.000,289000.000,179000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,1100000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,755000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,460000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,295000.000,
