,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,126214000.000,69271000.000,110557000.000,78999000.000,77533000.000,75755000.000,72861000.000,56511000.000,49514000.000,53849000.000
AccountsReceivableNetCurrent,138032000.000,83151000.000,107557000.000,108620000.000,99870000.000,95318000.000,89816000.000,79024000.000,38687000.000,52209000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,2555000.000,2594000.000,2559000.000
AccruedRoyaltiesCurrent,,,,,7000000.000,5655000.000,5989000.000,5385000.000,4053000.000,3834000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,476376000.000,509627000.000,482446000.000,514885000.000,542131000.000,571390000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-18684000.000,-18458000.000,-47375000.000,-46153000.000,-44932000.000,-43710000.000,-55433000.000,-53877000.000,-52321000.000,-50765000.000
AdditionalPaidInCapital,537211000.000,538511000.000,541362000.000,542707000.000,543769000.000,544881000.000,546289000.000,547488000.000,548305000.000,549333000.000
AssetRetirementObligation,96776000.000,95438000.000,94654000.000,97273000.000,99211000.000,100105000.000,104816000.000,100116000.000,100772000.000,101178000.000
AssetRetirementObligationCurrent,,,,,6533000.000,7070000.000,5639000.000,5726000.000,5814000.000,5901000.000
AssetRetirementObligationsNoncurrent,,,,,,,99177000.000,,,
Assets,1428123000.000,1380832000.000,1404582000.000,1368491000.000,1342341000.000,1289222000.000,1204121000.000,1160016000.000,1098717000.000,1066040000.000
AssetsCurrent,429769000.000,364743000.000,397711000.000,370484000.000,360502000.000,322461000.000,278249000.000,260591000.000,218603000.000,206802000.000
CapitalizedCostsProvedProperties,,,,,56522000.000,58135000.000,60314000.000,61969000.000,,
CashAndCashEquivalentsAtCarryingValue,204683000.000,208568000.000,199711000.000,169385000.000,164835000.000,151435000.000,127386000.000,97885000.000,94579000.000,60207000.000
CashCollateralForBorrowedSecurities,,,,,21000000.000,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,35598065.000,35648065.000,35671953.000,35982605.000,35888611.000,35887611.000,35866549.000,35858082.000,36065869.000,36060869.000
CommonStockSharesOutstanding,35598065.000,35648065.000,35671953.000,35982605.000,35888611.000,35887611.000,35866549.000,35858082.000,36065869.000,36060869.000
CommonStockValue,356000.000,356000.000,357000.000,360000.000,359000.000,359000.000,359000.000,359000.000,361000.000,361000.000
CommonStockholdersEquity,453475000.000,451269000.000,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,154108000.000,,,
DeferredOfferingCosts,,,9171000.000,,,,,,,
DeferredTaxAssetsGross,,,,,,,232199000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-7782000.000,,,
DeferredTaxAssetsNet,,,,,,,146326000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,117626000.000,,,
DeferredTaxAssetsOther,,,,,,,104000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,92609000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,,21860000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,85873000.000,,,
DeferredTaxLiabilitiesOther,,,24427000.000,,,,30203000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,98059000.000,,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,10602000.000,10041000.000,29121000.000,28436000.000,27146000.000,26461000.000,35325000.000,34300000.000,32872000.000,32617000.000
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,,98400000.000,,,
