,2011-09-30,2011-12-31,2012-03-31,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,512287.000
AccruedLiabilitiesCurrent,,507727.000,511227.000,512287.000
AccruedProfessionalFeesCurrent,,,,9000.000
AccruedRentCurrentAndNoncurrent,,,,1060.000
AdditionalPaidInCapital,159399.000,208077.000,224746.000,245758.000
Assets,2800.000,10784.000,5806.000,1071.000
CashAndCashEquivalentsAtCarryingValue,1750.000,9734.000,4756.000,21.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,10250000.000,10250000.000,10250000.000,10250000.000
CommonStockSharesOutstanding,10250000.000,10250000.000,10250000.000,10250000.000
CommonStockValue,1025.000,1025.000,1025.000,1025.000
LiabilitiesAndStockholdersEquity,2800.000,10784.000,5806.000,1071.000
LiabilitiesCurrent,546177.000,546677.000,550177.000,551237.000
OtherAssetsNoncurrent,1050.000,1050.000,1050.000,1050.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,-703802.000,-744996.000,-770142.000,-796949.000
StockholdersEquity,-543378.000,-535894.000,-544371.000,-550166.000
