,2014-12-31,2015-12-31
AdvertisingExpense,3030.000,8326.000
CashPeriodIncreaseDecrease,11366.000,12624.000
CostOfGoodsSold,2508.000,25911.000
CurrentFederalTaxExpenseBenefit,61973.000,
DividendsShareBasedCompensation,,3299702.000
EarningsPerShareBasicAndDiluted,-0.000,-12.120
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,
FairValueAssumptionsExpectedVolatilityRate,,6.370
FairValueAssumptionsRiskFreeInterestRate,,0.003
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,-1110387.000
GainsLossesOnExtinguishmentOfDebt,,-252286.000
GeneralAndAdministrativeExpense,176279.000,4006827.000
GrossProfit,3253.000,25699.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-177067.000,-5833891.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-173026.000,-3981128.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-61973.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,30203.000,116104.000
IncreaseDecreaseInAccountsReceivable,,-1146.000
IncreaseDecreaseInInterestPayableNet,4141.000,6003.000
IncreaseDecreaseInInventories,20511.000,-16562.000
IncreaseDecreaseInPrepaidExpense,,-4358.000
InterestExpense,-4141.000,490090.000
InterestPaid,,80465.000
NetCashProvidedByUsedInFinancingActivities,149600.000,400877.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,149600.000,400877.000
NetCashProvidedByUsedInOperatingActivities,-138234.000,-388253.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-138234.000,-388253.000
NetIncomeLoss,-177067.000,-5833891.000
OperatingIncomeLoss,-173026.000,-3981128.000
OperatingLeasesRentExpenseNet,7337.000,7793.000
OtherExpenses,-4041.000,1852763.000
OtherIncome,-100.000,
ProceedsFromConvertibleDebt,,533000.000
ProceedsFromIssuanceOfCommonStock,74100.000,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,55000.000
ProceedsFromPaymentsForLongTermLoansForRelatedParties,75500.000,
ResearchAndDevelopmentExpense,0.000,5869.000
Revenues,5761.000,51610.000
SaleOfStockNumberOfSharesIssuedInTransaction,80500000.000,80500000.000
SalesRevenueNet,5861.000,51610.000
ShareBasedCompensation,,3299702.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,818147.000
StockIssuedDuringPeriodValueIssuedForServices,-25000.000,140544.000
StockIssuedDuringPeriodValueShareBasedCompensation,,35831.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,115197022.000,481181.000
