,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,637000.000,497000.000,703000.000,1449000.000,959000.000,907000.000,677000.000,965000.000,1196000.000,383000.000,394000.000,807000.000,542000.000,891000.000,611000.000,539000.000,583000.000
AccountsReceivableNetCurrent,2769000.000,6501000.000,2564000.000,2154000.000,1603000.000,4617000.000,5250000.000,5160000.000,4750000.000,4750000.000,1026000.000,1146000.000,301000.000,360000.000,349000.000,363000.000,357000.000
AccruedLiabilitiesCurrent,461000.000,604000.000,411000.000,946000.000,1748000.000,720000.000,1535000.000,1019000.000,576000.000,957000.000,2345000.000,2233000.000,1420000.000,1045000.000,660000.000,640000.000,1160000.000
AccruedRoyaltiesCurrent,918000.000,946000.000,964000.000,962000.000,919000.000,1074000.000,1104000.000,933000.000,938000.000,903000.000,776000.000,910000.000,871000.000,881000.000,892000.000,900000.000,890000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,1081000.000,,,,1188000.000,,,,1523000.000,,
AdditionalPaidInCapital,149683000.000,163509000.000,163668000.000,163880000.000,164103000.000,164341000.000,164615000.000,164881000.000,165093000.000,165314000.000,165549000.000,165801000.000,166011000.000,166232000.000,166440000.000,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,166631000.000,166797000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,0.000,,,,0.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,50000.000,50000.000,,,,,,,,,,,,,,,
Assets,18553000.000,39687000.000,32401000.000,27934000.000,22466000.000,21105000.000,17759000.000,12853000.000,22335000.000,18963000.000,14165000.000,11420000.000,4813000.000,2494000.000,4905000.000,4098000.000,4657000.000
