,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdditionsToNoncurrentAssets,,,,1568899.000,7563062.000,2982190.000,2495490.000,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,6845.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,47260.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,40415.000,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,3069284.000,,,,0.000,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,,3598968.000,,,,0.000,,
CapitalExpendituresIncurredButNotYetPaid,,,170717.000,,106102.000,,,,65176.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-261475.000,,-715360.000,,,,-4886738.000,,
CommonStockDividendsPerShareCashPaid,0.230,0.230,,0.230,,0.230,0.230,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,0.230,0.230
ComprehensiveIncomeNetOfTax,449264.000,-1727344.000,88665.000,3166287.000,-1766440.000,1209026.000,2297416.000,14588865.000,-902927.000,5974475.000,5841275.000
CostOfGoodsAndServicesSold,27228173.000,32705513.000,27488126.000,38640601.000,30174023.000,30584497.000,34997608.000,11014154.000,23538514.000,32273760.000,32797657.000
DeferredIncomeTaxExpenseBenefit,,,-22000.000,,-73000.000,,,,-58000.000,,
DepreciationDepletionAndAmortization,,,2889860.000,,2847311.000,,,,2927135.000,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,2628000.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,-2595114.000,617625.000,,-177306.000,0.000,0.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,-710000.000,155000.000,,-50000.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,2700000.000,0.000,,,,
DividendsCommonStockCash,947317.000,926984.000,,923136.000,,923136.000,919544.000,,,911290.000,913211.000
EarningsPerShareBasic,0.660,0.270,-0.560,0.560,-0.480,0.470,0.490,0.880,-0.710,1.390,1.570
EffectOfLIFOInventoryLiquidationOnIncome,,,,0.000,0.000,0.000,800000.000,-600000.000,500000.000,,
GainLossOnDispositionOfAssets,,,7285.000,,16572.000,,,,367642.000,,
GrossProfit,4155964.000,5859620.000,509968.000,3621328.000,-2204466.000,7369793.000,5949742.000,9556248.000,-76963.000,11058223.000,12173263.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2745264.000,1483656.000,-3114335.000,3135374.000,-2689219.000,5200865.000,2122763.000,6230119.000,-3665645.000,7541611.000,8599889.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,3763865.000,1509763.000,,-2691871.000,5488675.000,6247378.000
