,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsAndNotesReceivableNet,,,,,,,,,,26528163.000,16149269.000,,,
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,1875785.000,2679247.000,2215777.000,2001352.000
AccountsPayableCurrent,88934576.000,117820851.000,111271085.000,57079617.000,51315445.000,67633671.000,82602243.000,94557735.000,130117238.000,146867131.000,5843599.000,5717104.000,5072840.000,7996523.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,61773624.000,,,,
AccountsReceivableNetCurrent,15213255.000,11679042.000,12308986.000,7023880.000,3860126.000,4133807.000,7331291.000,10002077.000,9622962.000,8073693.000,6331702.000,3939382.000,5325628.000,7591806.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,40790071.000,40105863.000,39490041.000
AccruedIncomeTaxesCurrent,,,,,,,3391728.000,,,,536219.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,37565344.000,,,,48280787.000,50707833.000,53682239.000,56237528.000,58741773.000,60492650.000,62419223.000,64556227.000,66522114.000,68683964.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,32556962.000,33932008.000,35376255.000,35622241.000,35848711.000,37275003.000,41304026.000,42963583.000,44441138.000,42018453.000,42362443.000,42437025.000,42842859.000,43993515.000
AdditionalPaidInCapital,42615603.000,42646231.000,42678516.000,41344306.000,41415780.000,41455713.000,41793142.000,43356364.000,43521086.000,43584827.000,43652089.000,43720091.000,43788093.000,43797358.000
AdvancesOnInventoryPurchases,52029455.000,36645254.000,38322228.000,27446626.000,33393020.000,17460469.000,43175047.000,46294458.000,25943158.000,21712719.000,8645751.000,7898158.000,8704548.000,8111881.000
AllowanceForDoubtfulAccountsReceivableCurrent,1046557.000,1030942.000,979760.000,1306099.000,566912.000,598197.000,623742.000,717771.000,753383.000,811072.000,1368723.000,1243554.000,1235225.000,1287544.000
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,-54555.000,284814.000,275483.000,259539.000,255628.000,257946.000,282473.000,325427.000
Assets,452164083.000,482319778.000,484747189.000,433525265.000,456575737.000,474916988.000,504001529.000,508288292.000,541954900.000,653758648.000,568351618.000,511874563.000,498153224.000,491886753.000
