,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-04-01
AccountsPayableCurrent,9959000.000,9783000.000,8363000.000,10303000.000,9247000.000,11048000.000,5675000.000,5785000.000,7755000.000,9070000.000,,8833000.000,5109000.000,5855000.000,4198000.000,3312000.000,2720000.000,3182000.000,2946000.000,3627000.000,3458000.000,2876000.000,1900000.000
AccountsReceivableGross,,,,,,,,,,,,,,12584000.000,,,,12214000.000,,,,6699000.000,
AccountsReceivableNetCurrent,57734000.000,57937000.000,54020000.000,53139000.000,46949000.000,52470000.000,45771000.000,41914000.000,26561000.000,26846000.000,,31056000.000,30546000.000,30026000.000,27506000.000,27310000.000,24615000.000,24097000.000,19326000.000,14274000.000,13071000.000,10455000.000,7981000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-12499000.000,,,,-7866000.000,,,,9643000.000,,,,8971000.000,,,,5856000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-70000.000,-70000.000,-69000.000,-70000.000,-70000.000,-70000.000,-70000.000,-70000.000,-70000.000,-70000.000,,-70000.000,-70000.000,0.000,,,,,,,,,
AdditionalPaidInCapital,37807000.000,37915000.000,38081000.000,38167000.000,38258000.000,38482000.000,38526000.000,38570000.000,38576000.000,38655000.000,,35049000.000,39010000.000,39103000.000,39228000.000,39352000.000,37114000.000,37185000.000,37054000.000,36948000.000,36452000.000,36322000.000,36397000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1239000.000,1372000.000,1792000.000,1713000.000,2299000.000,-2593000.000,2474000.000,2405000.000,2405000.000,1738000.000,,1068000.000,1067000.000,1184000.000,1166000.000,1150000.000,1150000.000,1150000.000,377000.000,377000.000,422000.000,422000.000,302000.000
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,,,,-3757000.000,,,,,,,,,,,,,
AllowanceForNotesAndLoansReceivableCurrent,,,,,,,,,1000000.000,,3801000.000,3844000.000,3888000.000,3902000.000,514000.000,514000.000,514000.000,514000.000,,,,,
Assets,108780000.000,116283000.000,104179000.000,108243000.000,86493000.000,78687000.000,70797000.000,59374000.000,46083000.000,45801000.000,47465000.000,51020000.000,51755000.000,51656000.000,48883000.000,47642000.000,45163000.000,52200000.000,51308000.000,48751000.000,47214000.000,44436000.000,42342000.000
AssetsCurrent,75048000.000,83607000.000,72354000.000,77082000.000,76569000.000,66691000.000,57663000.000,47023000.000,32277000.000,36553000.000,,41491000.000,42228000.000,42848000.000,43185000.000,41792000.000,39263000.000,37424000.000,35730000.000,33533000.000,31963000.000,29816000.000,26772000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,13813000.000,57000.000,0.000,0.000,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,4909000.000,3757000.000,2501000.000,13813000.000,57000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
BilledContractReceivables,,,,,,,,,,,,,-73869000.000,-77932000.000,-73148000.000,-76011000.000,-74871000.000,-94830000.000,-77394000.000,-77477000.000,-80349000.000,-82564000.000,-81679000.000
BillingsInExcessOfCost,2115000.000,2318000.000,4421000.000,2236000.000,3986000.000,4830000.000,4438000.000,3321000.000,4177000.000,7054000.000,4962000.000,9122000.000,10297000.000,9832000.000,8327000.000,8404000.000,5439000.000,3912000.000,3948000.000,,,,
BillingsInExcessOfCostCurrent,,,,,,,,,,,,,10297000.000,9832000.000,8327000.000,8404000.000,5439000.000,3912000.000,3948000.000,3750000.000,2136000.000,1371000.000,1473000.000
CapitalLeaseObligationsCurrent,,,,,,,,,1189000.000,1386000.000,,,,484000.000,,,,287000.000,,,,229000.000,
CapitalLeaseObligationsNoncurrent,,,,,,,,,506000.000,,,1369000.000,286000.000,216000.000,324000.000,416000.000,400000.000,318000.000,316000.000,185000.000,137000.000,14000.000,29000.000
Cash,,,,,,,,,,,,,,,,,,,,,,800000.000,
CashAndCashEquivalentsAtCarryingValue,34000.000,34000.000,26000.000,220000.000,634000.000,738000.000,1025000.000,784000.000,1309000.000,3955000.000,5530000.000,4060000.000,5741000.000,6213000.000,6029000.000,9315000.000,11878000.000,7806000.000,11785000.000,14739000.000,16145000.000,15687000.000,13713000.000
CashCashEquivalentsAndShortTermInvestments,,2309000.000,26000.000,220000.000,,,,,,,,,,,,,,,,,,,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,,,,,,,,,,,,,,,,,,,,14373000.000
CommitmentsAndContingencies,,,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,1.000,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000000.000,75000000.000,75000000000.000,75000000.000,75000000.000,75000000.000,75000000.000,,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
