,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,16128514.000,,,,20911191.000,,,,22221000.000,,,,15007000.000,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,4561624.000,5045481.000,5996434.000,5008484.000,13702970.000,10547190.000,8644250.000,10839202.000,12136373.000,16128514.000,15022174.000,14936652.000,18911184.000,20911191.000,18591436.000,19009402.000,20921111.000,22221000.000,19855000.000,16949000.000,18398000.000,15007000.000,13329000.000
AccountsPayableCurrent,27242738.000,33537886.000,41466844.000,29373555.000,39545072.000,49700392.000,37954888.000,41120018.000,68139822.000,72855960.000,61477458.000,49983235.000,84524262.000,58923234.000,48207873.000,45736091.000,63064814.000,66118000.000,46629000.000,44240000.000,50268000.000,58170000.000,46843000.000
AccountsPayableOtherCurrent,,,,,,6226132.000,,,,7105892.000,,,,12575117.000,,,,13392000.000,,,,8588000.000,
AccountsPayableRelatedPartiesCurrent,1343417.000,1642828.000,2759003.000,1997708.000,1078145.000,3158814.000,3850006.000,3374320.000,5239799.000,4102456.000,2539741.000,3020292.000,6237631.000,3895578.000,1672561.000,3193353.000,1547343.000,2823000.000,2314000.000,2530000.000,3982000.000,4337000.000,2541000.000
AccountsReceivableNetCurrent,27420161.000,37419715.000,50634388.000,36069325.000,42180694.000,68513893.000,58162906.000,49748625.000,72495229.000,80317630.000,66559337.000,60381956.000,93338912.000,91874693.000,68171810.000,58207714.000,78908425.000,87527000.000,57612000.000,62233000.000,80515000.000,67644000.000,44631000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,1698845.000,1314623.000,2268872.000,2280101.000,2012463.000,4189211.000,5100015.000,4198504.000,3879352.000,5399187.000,5290466.000,4746910.000,6464882.000,6217081.000,8012261.000,5463016.000,4712780.000,6882000.000,5250000.000,4317000.000,4738000.000,5118000.000,2450000.000
AccruedIncomeTaxesCurrent,881389.000,641043.000,368714.000,314882.000,301758.000,952652.000,925099.000,581282.000,1242147.000,489307.000,966771.000,4289564.000,5383668.000,5523173.000,4261068.000,4445608.000,5957767.000,4052000.000,2362000.000,1701000.000,1518000.000,1842000.000,
AccruedProfessionalFeesCurrent,,,,,,41497.000,,,,57336.000,,,,83259.000,,,,70000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,14158322.000,,,,19130154.000,,,,21070436.000,,,,22091000.000,,,,23482000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5877288.000,6209550.000,6487886.000,6884251.000,6494953.000,6873170.000,7181012.000,8031562.000,8701964.000,8783425.000,8083999.000,8440043.000,8318736.000,8277248.000,8733178.000,8606141.000,5343499.000,3249000.000,4029000.000,853000.000,389000.000,-3297000.000,-2837000.000
AdditionalPaidInCapital,3522457.000,3532369.000,3532369.000,3542200.000,3552166.000,3552166.000,3562243.000,3562243.000,3572157.000,3572157.000,3572157.000,3572157.000,3587195.000,3587195.000,3587195.000,3587195.000,3597193.000,3597000.000,3597000.000,3602000.000,3602000.000,3602000.000,3612000.000
AdvancesOnInventoryPurchases,1753924.000,2143105.000,2177544.000,1728313.000,6629609.000,3596860.000,4248583.000,5313877.000,8281233.000,6010027.000,6247509.000,6369531.000,7952510.000,3916913.000,6657165.000,2876584.000,8503660.000,6193000.000,4007000.000,3658000.000,4432000.000,3139000.000,4892000.000
AllowanceForDoubtfulAccountsReceivable,,,,,0.000,0.000,0.000,,,,,,,,1670345.000,1651961.000,1727918.000,,1710000.000,1050000.000,3100000.000,,3900000.000
Assets,102942046.000,122370712.000,135220215.000,119987845.000,155279770.000,151170455.000,148377661.000,156063546.000,194135347.000,216820878.000,199108755.000,197878161.000,244260108.000,232213247.000,204474506.000,202839806.000,227277223.000,228719000.000,201210000.000,197086000.000,210939000.000,201262000.000,184140000.000
AssetsCurrent,87369998.000,106494753.000,119164035.000,104259045.000,137596856.000,132300248.000,129275545.000,135887898.000,172846819.000,195629080.000,178256034.000,176106274.000,220515233.000,208068987.000,177484678.000,175242990.000,199620883.000,200596000.000,173037000.000,167254000.000,180381000.000,172799000.000,156417000.000
BankLoans,,,,,,,,,,,,,,,,,,,,,,29232000.000,32212000.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,,,,,,,0.780,,,,,
CashAndCashEquivalentsAtCarryingValue,10712563.000,8181943.000,8822581.000,12784302.000,10392722.000,9365958.000,16604182.000,16136753.000,11708711.000,27772878.000,26713468.000,25012160.000,15985554.000,34134239.000,31980405.000,28250926.000,26874321.000,22702000.000,34639000.000,27475000.000,38317000.000,45288000.000,60100000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,840454.000,840454.000,840454.000,840454.000,840454.000,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,14755494.000,14760873.000,14760873.000,14765942.000,14772270.000,14772270.000,14777610.000,14777610.000,14781241.000,14781241.000,14781241.000,14781241.000,14784094.000,14784094.000,14784094.000,14784094.000,14785868.000,14785868.000,14785868.000,14787940.000,14787940.000,14787940.000,14792836.000
CommonStockSharesOutstanding,14755494.000,14760873.000,14760873.000,14765942.000,14772270.000,14772270.000,14777610.000,14777610.000,14781241.000,14781241.000,14781241.000,14781241.000,14784094.000,14784094.000,14784094.000,14784094.000,14785868.000,14785868.000,14785868.000,14787940.000,14787940.000,14787940.000,14792836.000
CommonStockValue,14756.000,14761.000,14761.000,14766.000,14772.000,14772.000,14777.000,14777.000,14781.000,14781.000,14781.000,14781.000,14784.000,14784.000,14784.000,14784.000,14786.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000
CustomerAdvancesCurrent,,,,,,,,,,2843374.000,,,,1583291.000,,,,1205000.000,,,,872000.000,
DeferredTaxLiabilitiesCurrent,1042045.000,1806367.000,2460377.000,2842129.000,2968782.000,3109095.000,3589682.000,3731695.000,3642987.000,7391029.000,7335851.000,4933685.000,4803010.000,3874594.000,3760447.000,3894156.000,1912315.000,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,2992000.000,2722000.000,2910000.000,2834000.000,3254000.000,2100000.000
DerivativeLiabilitiesCurrent,,,,,9000.000,294000.000,2000.000,,,,,,,,,,,,,,,,
DerivativeLiabilitiesNoncurrent,276500.000,261000.000,390800.000,280000.000,,,,,,,,,,,,,,,,,,,
DerivativeLiabilityNotionalAmount,,,,,,,,,,,,,,,,,,11100000.000,11100000.000,,,,
DueFromRelatedParties,,,,,25281926.000,33573977.000,22883111.000,23119365.000,23514153.000,19084980.000,22874507.000,23189023.000,19920245.000,19424342.000,20593799.000,18341688.000,20146900.000,21776000.000,21182000.000,19967000.000,21314000.000,15936000.000,17934000.000
DueFromRelatedPartiesCurrent,16335786.000,17327631.000,17623712.000,18444213.000,22316496.000,8680.000,2282661.000,2405039.000,1633869.000,1896376.000,1858319.000,1502946.000,2064891.000,1651987.000,4600831.000,1367997.000,373132.000,2535000.000,1925000.000,1054000.000,547000.000,486000.000,563000.000
DueFromRelatedPartiesNoncurrent,,,,,,,25165772.000,25524404.000,25148022.000,,1858319.000,1502946.000,2064891.000,,,,,,,,,,
DueToEmployeesCurrent,,,,,,2268756.000,2281654.000,,,,,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,,72818.000,73232.000,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,0.000,0.000,0.000,,,2341574.000,2354886.000,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,3030803.000,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,362389.000,,,,342390.000,,,418115.000,434778.000,,,,543000.000,,,,448000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,72000.000,,,,72000.000,,,,90000.000,,,,120000.000,,,,120000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,72000.000,,,,72000.000,,,,90000.000,,,,120000.000,,,,120000.000,
