,2015-09-25,2015-12-25,2016-03-25,2016-09-30,2016-12-30,2017-03-31
AmortizationOfIntangibleAssets,37000.000,37000.000,40000.000,43000.000,42000.000,41000.000
AssetImpairmentCharges,,,,,,2637000.000
CashPeriodIncreaseDecrease,100000.000,,,-2196000.000,,
CommonStockDividendsPerShareDeclared,0.090,0.090,,,,
ComprehensiveIncomeNetOfTax,-5370000.000,-3819000.000,1648000.000,-1397000.000,-6371000.000,-25000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,29000.000,19000.000,33000.000,81000.000,31000.000,38000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-5341000.000,-3800000.000,1681000.000,-1316000.000,-6340000.000,13000.000
CostOfGoodsSold,29183000.000,33223000.000,31816000.000,26662000.000,24723000.000,31790000.000
DebtInstrumentBasisSpreadOnVariableRate1,0.010,,,,,
DeferredIncomeTaxExpenseBenefit,,,,-1335000.000,,
DefinedBenefitPlanContributionsByEmployer,869000.000,,,,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,2240000.000,,,,,
DepreciationDepletionAndAmortization,2221000.000,,,1916000.000,,
DividendsCommonStockCash,-1211000.000,,,-109000.000,,
EarningsPerShareBasic,-0.390,-0.210,-0.090,-0.240,-0.260,-0.160
EarningsPerShareDiluted,-0.390,-0.210,-0.090,-0.240,-0.260,-0.160
EffectOfExchangeRateOnCashAndCashEquivalents,-542000.000,,,301000.000,,
EffectiveIncomeTaxRateContinuingOperations,0.341,,,0.283,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,0.127,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,52000.000,,,,,
FairValueAssumptionsRiskFreeInterestRate,0.010,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,19000.000,,
GoodwillImpairmentLoss,,,,,,2550000.000
GoodwillTranslationAdjustments,15000.000,,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,25000.000,,,,,
GrossProfit,8190000.000,11606000.000,9618000.000,9173000.000,8949000.000,13294000.000
ImpairmentOfIntangibleAssetsFinitelived,-1277000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-6483000.000,-3897000.000,-5069000.000,-3723000.000,-4093000.000,-3367000.000
IncomeTaxExpenseBenefit,-2208000.000,-1608000.000,-4138000.000,-1052000.000,-1201000.000,-1639000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,-2400000.000,,,
IncreaseDecreaseInOperatingCapital,-6310000.000,,,1115000.000,,
InterestExpense,91000.000,109000.000,156000.000,53000.000,122000.000,61000.000
InterestIncomeExpenseNonoperatingNet,67000.000,-340000.000,-343000.000,-163000.000,334000.000,6000.000
NetCashProvidedByUsedInFinancingActivities,-884000.000,,,810000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-884000.000,,,810000.000,,
NetCashProvidedByUsedInInvestingActivities,3898000.000,,,-646000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,3898000.000,,,-646000.000,,
NetCashProvidedByUsedInOperatingActivities,-2372000.000,,,-2661000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2372000.000,,,-2661000.000,,
NetIncomeLoss,-4323000.000,-2301000.000,-963000.000,-2696000.000,-2912000.000,-1849000.000
NetIncomeLossAttributableToNoncontrollingInterest,48000.000,12000.000,32000.000,25000.000,20000.000,121000.000
NumberOfReportableSegments,2.000,,,2.000,,
OperatingIncomeLoss,-6550000.000,-3557000.000,-4726000.000,-3560000.000,-4427000.000,-3373000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,739000.000,805000.000,671000.000,672000.000,750000.000,682000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,423000.000,465000.000,243000.000,399000.000,399000.000,398000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-1805000.000,-2316000.000,1941000.000,683000.000,-4198000.000,1059000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,739000.000,805000.000,671000.000,672000.000,750000.000,682000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,423000.000,465000.000,243000.000,,,
OtherNoncashIncomeExpense,6628000.000,,,,,
OtherNonoperatingIncomeExpense,158000.000,-231000.000,-187000.000,-110000.000,456000.000,67000.000
OtherOperatingActivitiesCashFlowStatement,,,,325000.000,,
OtherOperatingIncome,500000.000,-56000.000,,,,
PaymentsForProceedsFromOtherInvestingActivities,185000.000,,,129000.000,,
PaymentsForRestructuring,,,,385000.000,,
PaymentsOfDividendsCommonStock,1019000.000,,,,,
PaymentsOfDividendsMinorityInterest,192000.000,,,109000.000,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,190000.000,,,140000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,1403000.000,,,525000.000,,
ProceedsFromDivestitureOfBusinesses,3500000.000,,,,,
ProceedsFromLifeInsurancePolicies,1907000.000,,,,,
ProceedsFromLongTermLinesOfCredit,22780000.000,,,13943000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,79000.000,,,8000.000,,
ProceedsFromStockOptionsExercised,0.000,,,,,
ProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,-1000.000,-33000.000,,,,
ProductWarrantyAccrualPayments,721000.000,540000.000,386000.000,762000.000,506000.000,456000.000
ProfitLoss,-4275000.000,-2289000.000,-931000.000,-2671000.000,-2892000.000,-1728000.000
RepaymentsOfLongTermLinesOfCredit,22315000.000,,,12751000.000,,
RepaymentsOfNotesPayable,0.000,,,,,
RestructuringCharges,,515000.000,272000.000,258000.000,816000.000,293000.000
RestructuringCosts,,,,219000.000,,
RestructuringReserveAccrualAdjustment,,-80000.000,,,,
Revenues,37873000.000,44773000.000,41434000.000,35835000.000,33672000.000,45084000.000
SalesRevenueNet,37373000.000,44829000.000,41434000.000,35835000.000,33672000.000,45084000.000
SellingGeneralAndAdministrativeExpense,15240000.000,14592000.000,14072000.000,12475000.000,12560000.000,13737000.000
StandardAndExtendedProductWarrantyAccrualForeignCurrencyTranslationGainLoss,,,,9000.000,-49000.000,5000.000
StandardProductWarrantyAccrualForeignCurrencyTranslationGainLoss,,,26000.000,,,
StandardProductWarrantyAccrualPreexistingIncreaseDecrease,-303000.000,402000.000,153000.000,182000.000,61000.000,-189000.000
TreasuryStockSharesAcquired,,,,,,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,11313000.000,11197.000,11207.000,11217000.000,11242000.000,11250.000
WeightedAverageNumberOfSharesOutstandingBasic,11313000.000,11197.000,11207.000,11217000.000,11242000.000,11250.000
