,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31
AccountsPayableCurrent,1346000.000,740000.000,450000.000,450000.000,573000.000,398000.000,553000.000,243000.000,455000.000,657000.000,438000.000,308000.000,433000.000,601000.000,729000.000,616000.000,465000.000
AccountsReceivableNetCurrent,13241000.000,11291000.000,10915000.000,10968000.000,8834000.000,8956000.000,9623000.000,10594000.000,8100000.000,7584000.000,8863000.000,6657000.000,5137000.000,4982000.000,5005000.000,3918000.000,2654000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,4668000.000,4837000.000,5115000.000,5393000.000,5447000.000,5526000.000,5787000.000,5029000.000,4714000.000,4921000.000,5086000.000,5257000.000,5428000.000,5563000.000,5659000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,434000.000,425000.000,345000.000,341000.000,251000.000,289000.000,299000.000,280000.000,280000.000,280000.000,280000.000,280000.000,280000.000,280000.000,280000.000,280000.000,280000.000
AdditionalPaidInCapital,99362000.000,99563000.000,99735000.000,99860000.000,99935000.000,99989000.000,100050000.000,100053000.000,100040000.000,100079000.000,100117000.000,100152000.000,100179000.000,100204000.000,100243000.000,100293000.000,100338000.000
AllowanceForDoubtfulAccountsReceivableCurrent,430000.000,331000.000,349000.000,345000.000,181000.000,259000.000,270000.000,278000.000,329000.000,440000.000,407000.000,,209000.000,118000.000,144000.000,,50000.000
Assets,59145000.000,58408000.000,58606000.000,41869000.000,38223000.000,37395000.000,37462000.000,39707000.000,34637000.000,32415000.000,33043000.000,33653000.000,29439000.000,27766000.000,27618000.000,27406000.000,22613000.000
AssetsCurrent,18256000.000,18044000.000,18669000.000,17525000.000,14558000.000,14320000.000,15138000.000,18182000.000,13806000.000,12278000.000,13516000.000,14810000.000,11166000.000,9749000.000,10093000.000,10312000.000,5841000.000
AssetsHeldForSaleCurrent,,,,,,,,926000.000,,,,,,,,,
CapitalLeaseObligations,,,,,553000.000,454000.000,353000.000,306000.000,251000.000,220000.000,179000.000,147000.000,116000.000,85000.000,53000.000,22000.000,
CapitalLeasedAssetsGross,,,,,,,,2008000.000,,,,1114000.000,,,,1471000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,476000.000,,,,420000.000,,,,72000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,312000.000,,,,149000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,152000.000,,,,117000.000,,,,22000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,32000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,128000.000,,,,32000.000,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,6000.000,,,,2000.000,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,1532000.000,,,,694000.000,,,,1399000.000,
CapitalizedComputerSoftwareNet,,,,,,,,,,,,0.000,,,,0.000,
CashAndCashEquivalentsAtCarryingValue,3744000.000,5473000.000,6466000.000,4752000.000,4347000.000,4037000.000,4436000.000,5459000.000,5044000.000,4035000.000,4013000.000,7178000.000,5088000.000,3506000.000,4288000.000,5426000.000,2460000.000
CommonStockParOrStatedValuePerShare,,,,0.001,,,,0.001,,,,0.001,,,,0.001,
CommonStockSharesAuthorized,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,
CommonStockSharesIssued,,,,,,,,,,,,16348444.000,,,,16384444.000,
CommonStockSharesOutstanding,,,,14717777.000,,,,14717777.000,,,,16384444.000,,,,16384444.000,
CommonStockValue,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000
DebtAndCapitalLeaseObligations,,,,,,,,,,,,14971000.000,12688000.000,12153000.000,11870000.000,11839000.000,9813000.000
