,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,6600000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3384800.000,5680353.000
AllocatedShareBasedCompensationExpense,3384800.000,5680353.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3305875.000,11731064.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,2229245.000
ComprehensiveIncomeNetOfTax,-36036127.000,-49718667.000
DebtConversionConvertedInstrumentAmount1,,2080322.000
DebtConversionOriginalDebtAmount1,,2080292.000
DepreciationAndAmortization,125956.000,187993.000
DepreciationDepletionAndAmortization,125956.000,187993.000
EarningsPerShareBasic,-1.610,-2.100
EarningsPerShareDiluted,-1.630,-2.100
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-69031.000,-118985.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.242,-0.308
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,-0.076
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,-0.019,-0.033
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.064,0.058
EffectiveIncomeTaxRateReconciliationTaxCredits,-0.020,-0.019
FairValueAdjustmentOfWarrants,418198.000,191150.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,1498802.000,-12781879.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,32298339.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,12653.000,
ForeignCurrencyTransactionGainLossUnrealized,,-49691.000
GainLossOnDerivativeInstrumentsNetPretax,1073198.000,2370193.000
GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,,-818541.000
GeneralAndAdministrativeExpense,10926777.000,11098577.000
GoodwillImpairmentLoss,,16902466.000
ImpairmentOfInvestments,0.000,0.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,36000000.000,-23700000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-26000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-49700000.000
IncomeTaxExpenseBenefit,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,571234.000,-1210916.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,3383820.000,-2292570.000
IncreaseDecreaseInRestrictedCash,-20000.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,61620.000,38048.000
InterestAndOtherIncome,112815.000,99605.000
InterestExpense,3359389.000,6384285.000
InterestPaid,1796444.000,3500000.000
NetCashProvidedByUsedInContinuingOperations,-42062371.000,
NetCashProvidedByUsedInFinancingActivities,44347958.000,1790089.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,44347958.000,1790089.000
NetCashProvidedByUsedInInvestingActivities,-53975124.000,35447536.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-53975124.000,35447536.000
NetCashProvidedByUsedInOperatingActivities,-32366174.000,-34889395.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-32366174.000,-34889395.000
NetIncomeLoss,-35958979.000,-49724054.000
NetIncomeLossAvailableToCommonStockholdersBasic,-35958979.000,
NetIncomeLossAvailableToCommonStockholdersDiluted,-36377177.000,-49915204.000
OperatingExpenses,33785603.000,44991026.000
OperatingIncomeLoss,-33785603.000,-44991026.000
OperatingLeasesRentExpenseNet,390126.000,461466.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-69031.000,-1759.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-8117.000,7146.000
PaidInKindInterest,1395833.000,2895840.000
PaymentsToAcquireBusinessesNetOfCashAcquired,12847803.000,
PaymentsToAcquirePropertyPlantAndEquipment,514855.000,77332.000
PaymentsToAcquireShortTermInvestments,66295197.000,24410694.000
ProceedsFromConvertibleDebt,44146830.000,
ProceedsFromIssuanceOrSaleOfEquity,201128.000,31201.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,25662731.000,59935562.000
ProceedsFromSaleOfAvailableForSaleSecurities,0.000,0.000
RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,0.000,0.000
RepaymentsOfConvertibleDebt,,825001.000
ResearchAndDevelopmentExpense,20286826.000,27401669.000
Revenues,,0.000
SalesRevenueNet,,0.000
ShareBasedCompensation,3384800.000,5680353.000
StockIssuedDuringPeriodValueNewIssues,,2583889.000
StockIssuedDuringPeriodValueStockOptionsExercised,181559.000,31201.000
UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,0.000,7146.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,4500000.000,14000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,22351689.000,23730375.000
WeightedAverageNumberOfSharesOutstandingBasic,22290069.000,23692327.000
