,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,99.000,,,,968.000,,,,-108.000
CostOfGoodsSold,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Depreciation,,,,,,,,,,0.000
DepreciationExpense,,0.000,,,,0.000,,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.010,-0.000,-0.000,0.010,-0.000,-0.000,-0.000,0.000,-0.000
GainsLossesOnSalesOfAssets,,0.000,,,,0.000,,,,0.000
GeneralAndAdministrativeExpense,780.000,750.000,760.000,770.000,750.000,750.000,750.000,750.000,750.000,858.000
GrossProfit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperations,-14553.000,-8207.000,-3945.000,-4374.000,-4274.000,-8695.000,-4386.000,-4354.000,-4773.000,-8490.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-14804.000,-8439.000,-4405.000,-4881.000,-4819.000,-9382.000,-5217.000,-5323.000,-5857.000,-9689.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,0.000,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,,2056.000,,,,3913.000,,,,2696.000
IncreaseDecreaseInDeferredCompensation,,750.000,,,,750.000,,,,750.000
IncreaseDecreaseInInterestPayableNet,,232.000,,,,687.000,,,,1135.000
InterestExpense,251.000,232.000,460.000,507.000,545.000,687.000,831.000,969.000,1084.000,1199.000
InterestPaid,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivities,,5500.000,,,,5000.000,,,,5000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,5500.000,,,,5000.000,,,,5000.000
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,,-5401.000,,,,-4032.000,,,,-5108.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-5401.000,,,,-4032.000,,,,-5108.000
NetIncomeLoss,-14804.000,-8439.000,-4405.000,-4881.000,-4819.000,-9382.000,-5217.000,-5323.000,-5857.000,-9689.000
OtherNoncashIncomeExpense,,0.000,,,,0.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,-0.000,,,,0.000,,,,0.000
ProceedsFromIssuanceOfCommonStock,,0.000,,,,0.000,,,,0.000
ProceedsFromRelatedPartyDebt,,5500.000,,,,5000.000,,,,5000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,0.000,,,,0.000,,,,0.000
ProfessionalFees,13773.000,7457.000,3185.000,3604.000,3524.000,7945.000,3636.000,3604.000,4023.000,7632.000
RelatedPartyTransactionAmountsOfTransaction,,,,,,,,,,4000.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,,,750.000,750.000,,750.000
RelatedPartyTransactionRate,,,,,,0.080,,,,0.080
RepaymentsOfRelatedPartyDebt,,-0.000,,,,0.000,,,,0.000
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,51991000.000,51991000.000,,51991000.000
WeightedAverageNumberOfSharesOutstandingBasic,51991000.000,51991000.000,51991000.000,51991000.000,-103982000.000,51991000.000,51991000.000,51991000.000,-103982000.000,51991000.000
