,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,2963479.000,1833190.000,2755080.000,2303402.000,2165152.000,5179729.000,3564063.000,2458315.000,4138736.000,8538544.000,4582938.000,2658880.000,5557383.000,4355395.000,5911285.000
AccountsReceivableGrossCurrent,,,,27554876.000,27674864.000,33996165.000,26575542.000,27188714.000,27661147.000,33311614.000,29602770.000,25378338.000,20948611.000,22873889.000,22891946.000
AccountsReceivableNetCurrent,31164420.000,36167136.000,27880426.000,27539439.000,27658431.000,33991288.000,26570650.000,27183764.000,27103487.000,32326897.000,27832967.000,23566693.000,19620338.000,21536525.000,21538376.000
AccruedLiabilitiesCurrent,1654422.000,1149205.000,1594801.000,1592012.000,1584246.000,1506776.000,1426295.000,1741161.000,1661792.000,1002885.000,895157.000,1260811.000,1179203.000,1406519.000,1506531.000
AccruedSalariesCurrent,,,,263465.000,270778.000,288584.000,225850.000,214765.000,201935.000,167046.000,134130.000,185891.000,184922.000,179117.000,176194.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,5562098.000,6131775.000,6617596.000,7135338.000,7710444.000,8199668.000,8788441.000,9073091.000,9562231.000,10159939.000,10556028.000,11044103.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4005787.000,4831353.000,4868917.000,4200245.000,5018518.000,5737793.000,6036644.000,7081392.000,7222682.000,7897730.000,6452451.000,6475196.000,6985054.000,6515733.000,6540097.000
AdditionalPaidInCapital,20316201.000,20367138.000,20495497.000,20657189.000,20910876.000,20781439.000,20990814.000,20991645.000,21224421.000,21225146.000,21465778.000,21466375.000,21669749.000,21670346.000,21670317.000
AdvancesOnInventoryPurchases,3989135.000,7233371.000,4542194.000,3696763.000,5077232.000,6145840.000,16400579.000,15966506.000,5469003.000,4363298.000,4449215.000,4028999.000,2857938.000,732976.000,1065685.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,557660.000,984717.000,1769803.000,1811646.000,1328272.000,1337364.000,1353571.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,15437.000,16433.000,4877.000,4892.000,4950.000,557660.000,984717.000,1769803.000,1811646.000,1328272.000,1337364.000,1353570.000
Assets,131948780.000,102860477.000,110213681.000,104616358.000,109091996.000,113907391.000,113292669.000,113651779.000,88095045.000,81464459.000,66410198.000,62047577.000,63713141.000,59184497.000,58461014.000
AssetsCurrent,104212919.000,79125152.000,73657350.000,69489041.000,73438740.000,78402800.000,78223628.000,78528656.000,59725515.000,54325470.000,40573114.000,36689594.000,37590475.000,34292421.000,34063197.000
AssetsHeldForSaleCurrent,,1634274.000,0.000,0.000,0.000,0.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,0.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,0.000,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,16207654.000,15399153.000,16534542.000,17356578.000,16960828.000,17254967.000,17480188.000,17022684.000,17073876.000,16767156.000,16587178.000,16589468.000
CapitalizedComputerSoftwareGross,,,,,,,,1074999.000,1078056.000,1081531.000,7603.000,7619.000,1066678.000,740945.000,1056180.000
