,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-209000.000,,,,-115000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,5567047.000,,7027572.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-568000.000,,,,3716000.000,
ComprehensiveIncomeNetOfTax,,,-7621000.000,-14407000.000,-17670000.000,-14228000.000,-17282000.000,-19683000.000
ContractsRevenue,2859000.000,2995000.000,3011000.000,2220000.000,2270000.000,1025000.000,529000.000,261000.000
DepreciationDepletionAndAmortization,,,160000.000,,,,178000.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,-757000.000
EarningsPerShareBasic,,0.500,,,-0.460,,-0.380,
EarningsPerShareBasicAndDiluted,-0.400,,-0.220,-0.370,,,-0.380,-0.410
EarningsPerShareDiluted,,0.490,,,-0.460,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,-1969000.000,
GeneralAndAdministrativeExpense,2478000.000,3731000.000,3004000.000,3311000.000,4427000.000,4653000.000,4504000.000,5543000.000
IncreaseDecreaseInAccountsPayable,,,2096000.000,,,,-1715000.000,
IncreaseDecreaseInAccountsReceivable,,,1252000.000,,,,-3361000.000,
IncreaseDecreaseInAccruedLiabilities,,,-2655000.000,,,,-1248000.000,
IncreaseDecreaseInOtherOperatingAssets,,,-227000.000,,,,12000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-22000.000,,,,444000.000,
InvestmentIncomeInterest,7000.000,5000.000,,7000.000,13000.000,,11000.000,
InvestmentIncomeNet,,,,,,,,8000.000
LeaseAndRentalExpense,,,,,,,202000.000,214000.000
LicenseAndServicesRevenue,,25708000.000,1950000.000,784000.000,784000.000,1215000.000,,
NetCashProvidedByUsedInFinancingActivities,,,48529000.000,,,,31684000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,48529000.000,,,,31684000.000,
NetCashProvidedByUsedInInvestingActivities,,,-38375000.000,,,,-14028000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-38375000.000,,,,-14028000.000,
NetCashProvidedByUsedInOperatingActivities,,,-10722000.000,,,,-13940000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-10722000.000,,,,-13940000.000,
NetIncomeLoss,-9988000.000,14311000.000,-7604000.000,-14414000.000,-17682000.000,-14228000.000,-17280000.000,-19682000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-9988000.000,14311000.000,,,,,,
NonoperatingIncomeExpense,7000.000,2509000.000,2414000.000,-948000.000,104000.000,1735000.000,-1958000.000,-747000.000
OperatingExpenses,12854000.000,18634000.000,19850000.000,19690000.000,23759000.000,21119000.000,17049000.000,20226000.000
OperatingIncomeLoss,-9995000.000,11802000.000,-10018000.000,-13466000.000,-17786000.000,-15963000.000,-15322000.000,-18935000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-17000.000,7000.000,12000.000,0.000,-2000.000,-1000.000
OtherNonoperatingIncomeExpense,,,-3000.000,0.000,,,,2000.000
PaymentsForRent,,,,198000.000,203000.000,,,
PaymentsToAcquireAvailableForSaleSecurities,,,52938000.000,,,,37106000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,180000.000,,,,8000.000,
ProceedsFromIssuanceOfCommonStock,,,48374000.000,,,,31613000.000,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,155000.000,,,,71000.000,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,,,,,23086000.000,
ProceedsFromSaleOfAvailableForSaleSecurities,,,14743000.000,,,,,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,,,,3600000.000,1300000.000,,3100000.000,2000000.000
RecognitionOfDeferredRevenue,,,207000.000,,,,-54000.000,
ResearchAndDevelopmentExpense,10376000.000,14903000.000,16846000.000,16379000.000,19332000.000,16466000.000,12545000.000,14683000.000
