,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,1037262.000,,,,1186929.000,,,,1358869.000,,,,1469722.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-82913.000,328633.000,136466.000,203072.000,337323.000,394723.000,410646.000,359443.000,-191625.000,-431249.000,-531380.000,-337200.000,-155707.000,-266069.000,-80063.000,-16447.000,-130719.000,7573.000,-102928.000,93701.000
AdditionalPaidInCapital,17688324.000,17688324.000,17688324.000,17688324.000,17688324.000,17688324.000,17688324.000,17688324.000,17688324.000,17688324.000,17688324.000,17688324.000,17688324.000,17688324.000,17693644.000,17698964.000,17705024.000,17715823.000,17721059.000,17728067.000
AdvancesFromFederalHomeLoanBanks,3000000.000,7000000.000,7000000.000,7000000.000,7000000.000,6000000.000,6000000.000,4000000.000,3000000.000,7000000.000,7000000.000,9000000.000,7000000.000,8500000.000,11500000.000,10500000.000,11500000.000,7000000.000,5000000.000,2500000.000
Assets,121169085.000,123028263.000,121993546.000,120490119.000,120092531.000,118445430.000,113453610.000,113317224.000,111163278.000,112848539.000,112538793.000,113106682.000,111681568.000,113147131.000,112922086.000,111993529.000,112257407.000,116689145.000,109141050.000,105229719.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,22770642.000,23087235.000,22841360.000,23353526.000,20528066.000,25579652.000,24450609.000,23163818.000,23594378.000,22838453.000,21300899.000,18107387.000,17789059.000,16594285.000,15431857.000,15088449.000
AvailableForSaleSecurities,25416023.000,27577201.000,26952357.000,26602452.000,23281492.000,23685322.000,23463551.000,23897890.000,20237477.000,24925996.000,23645240.000,22652661.000,23358212.000,22435070.000,21173560.000,18081024.000,17581647.000,16606049.000,15268221.000,15237180.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,,21300899.000,18107387.000,17789059.000,16594285.000,15431857.000,15088449.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,2714280.000,4840552.000,3780460.000,4440521.000,14525023.000,16064122.000,21931736.000,15723259.000,13513690.000,19718615.000,14447726.000,9266482.000,15456467.000,7418536.000,9917780.000,3994743.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,2714280.000,4840552.000,3780460.000,4440521.000,14108279.000,15648838.000,20195101.000,10798339.000,1046366.000,8069966.000,6607955.000,6077137.000,12370256.000,4750315.000,7912198.000,1977567.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,416744.000,415284.000,1736635.000,4924920.000,12467324.000,11648649.000,7839771.000,3189345.000,3086211.000,2668221.000,2005582.000,2017176.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,,,,,,,17166877.000,13547554.000,11318257.000,11279677.000,9827469.000,10538587.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,,,,,,,,17056316.000,13531087.000,11184291.000,11295853.000,9746479.000,10666105.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,,,,,,3527971.000,3956218.000,6464643.000,5310753.000,5196139.000,4144817.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,,,,,,3504581.000,3940518.000,6391087.000,5306291.000,5113913.000,4165431.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,35979.000,1031253.000,13116.000,21915.000,21063.000,14581.000,12193.000,21392.000,16776.000,14144.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,36709.000,1033505.000,13181.000,22395.000,21428.000,14685.000,12227.000,22773.000,17827.000,14968.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,,,17306674.000,8531276.000,18051418.000,9572089.000,6288840.000,6165632.000,13347022.000,1798144.000,337902.000,337197.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,,,,,17706891.000,8710226.000,18529863.000,9704217.000,6080824.000,5815820.000,12837739.000,1683902.000,349452.000,344301.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,,4419536.000,10310259.000,3809304.000,11079862.000,11577536.000,11720320.000,10646316.000,14820407.000,20127737.000,19398223.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,,,,,4519681.000,10714900.000,3937240.000,11432204.000,11473656.000,11409836.000,10355054.000,14394070.000,19913465.000,19023752.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,1008453.000,3214447.000,967522.000,2679660.000,2640627.000,7679119.000,445078.000,6523875.000,3111963.000,3088889.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,1018211.000,3226691.000,983267.000,2739074.000,2661569.000,7685655.000,440220.000,6551916.000,3077468.000,3052049.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,,,,,606051.000,603615.000,6159.000,3855.000,408249.000,405045.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,,,,,,612663.000,609419.000,6269.000,3905.000,407829.000,405644.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,23645240.000,22652661.000,23358212.000,22435070.000,21173560.000,18081024.000,17581647.000,16606049.000,15268221.000,15237180.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,23281492.000,23685322.000,23463551.000,23897890.000,20237477.000,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,20816.000,8823.000,47721.000,53252.000,396471.000,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,,,6038.000,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,-20816.000,8823.000,47721.000,53252.000,396471.000,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,-20816.000,8823.000,47721.000,53252.000,390433.000,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,531666.000,606910.000,669912.000,597616.000,105882.000,,,,,,,,,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,0.100,0.100,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,4212656.000,3562472.000,2572703.000,5465218.000,5089009.000,,,,,,,,,,,,,,2993284.000,
CashAndDueFromBanks,3132656.000,3562472.000,2486703.000,4013218.000,4256009.000,3690828.000,2483503.000,1594978.000,2989135.000,1795496.000,1638635.000,3919292.000,3736731.000,2192707.000,3034889.000,4276448.000,2671930.000,4913783.000,2993284.000,4518404.000
CashCashEquivalentsAndFederalFundsSold,4212656.000,3562472.000,2572703.000,5465218.000,5089009.000,4734828.000,2483503.000,1594978.000,2989135.000,1795496.000,1638635.000,3919292.000,3736731.000,2192707.000,3034889.000,4276448.000,2671930.000,8620783.000,2993284.000,4939404.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,,10.000,,,,10.000,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,10.000,,,,10.000,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,1.000,,,,1.000,,,,1.000,,,,1.000,
ClassOfWarrantOrRightOutstanding,,,,,,,0.000,,,,0.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
