,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,29584000.000,31140000.000,25629000.000,31926000.000,30126000.000,35707000.000,27938000.000,30827000.000,31759000.000,35446000.000,38023000.000,37184000.000,42400000.000,50178000.000,42559000.000,41704000.000,39496000.000,46129000.000,42252000.000,54496000.000,51056000.000,129997000.000,109354000.000,79726000.000
AccountsPayableCurrent,,,,,,,2511000.000,,,,3342000.000,,,,2148000.000,,,,1823000.000,,,,11664000.000,
AccruedIncomeTaxesCurrent,6426000.000,6289000.000,9776000.000,8184000.000,440000.000,0.000,0.000,0.000,506000.000,9718000.000,7412000.000,3377000.000,0.000,0.000,0.000,50000.000,1333000.000,843000.000,3923000.000,1433000.000,1559000.000,910000.000,738000.000,1041000.000
AccruedSalariesCurrent,,,,,,,5197000.000,,,,7703000.000,,,,10010000.000,,,,7438000.000,,,,25285000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,83718000.000,,,,96672000.000,,,,105595000.000,,,,107820000.000,,,,133835000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1285000.000,-11229000.000,-13463000.000,-5906000.000,-11788000.000,-5381000.000,-6940000.000,-709000.000,-7268000.000,-9162000.000,-7751000.000,-8006000.000,-7439000.000,-12379000.000,-26168000.000,-30717000.000,-35044000.000,-49042000.000,-78410000.000,-80899000.000,-95113000.000,-109114000.000,-119806000.000,-96801000.000
AdditionalPaidInCapital,147204000.000,147385000.000,147649000.000,148149000.000,148474000.000,149606000.000,159081000.000,175144000.000,175555000.000,176018000.000,176675000.000,177225000.000,178978000.000,182119000.000,188062000.000,193278000.000,193977000.000,192787000.000,202393000.000,203143000.000,203414000.000,1217820000.000,1217969000.000,1217756000.000
Assets,371217000.000,341273000.000,357096000.000,375825000.000,405232000.000,488220000.000,507692000.000,505732000.000,575443000.000,602654000.000,658973000.000,687189000.000,694727000.000,704667000.000,714675000.000,705288000.000,749574000.000,755202000.000,757021000.000,753885000.000,756604000.000,2277695000.000,2145203000.000,2043554000.000
AssetsCurrent,225749000.000,200445000.000,210478000.000,176159000.000,189104000.000,229506000.000,241430000.000,233366000.000,248652000.000,261471000.000,290222000.000,306539000.000,311762000.000,308213000.000,307875000.000,300230000.000,320022000.000,330758000.000,325434000.000,296450000.000,299893000.000,986057000.000,892135000.000,788798000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,118000.000,45000.000,0.000,,,,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,,,,,,,,,54786000.000,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,121786000.000,134497000.000,,72632000.000,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,1300000.000,1300000.000,,1545000.000,1615000.000,2350000.000,,,375000.000,998000.000,,,,2875000.000,400000.000,4479000.000,33877000.000,36670000.000,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,,7694000.000,11672000.000,,5551000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,1732000.000,1791000.000,,1114000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,,,1811000.000,1996000.000,,1050000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,91138000.000,95131000.000,,53707000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,3432000.000,3752000.000,,2310000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,,,,150000.000,150000.000,,77000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,5697000.000,7582000.000,,1142000.000,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,,1148000.000,,,,945000.000,,,,,,2039000.000,2039000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,1431000.000,,,,4143000.000,,,,,,10025000.000,9966000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsNoncurrent,,,,,,,,,,,,,,426000.000,,,,,,2296000.000,2392000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,2620000.000,,,,1750000.000,,,,,,421000.000,421000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,6139000.000,,,,7142000.000,,,,,,3520000.000,3129000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,85067000.000,,,,33015000.000,,,,,,30947000.000,30718000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,83000.000,,,,40000.000,,,,,,512000.000,512000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,1996000.000,,,,2671000.000,,,,,,6960000.000,6960000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,63974000.000,,,,14628000.000,,,,,,20239000.000,20246000.000,,,
CashAndCashEquivalentsAtCarryingValue,68259000.000,48410000.000,70296000.000,30449000.000,29793000.000,25744000.000,50285000.000,38339000.000,32706000.000,30539000.000,70643000.000,94929000.000,84055000.000,42760000.000,67992000.000,75803000.000,77430000.000,72523000.000,86954000.000,54150000.000,46274000.000,83356000.000,89955000.000,73148000.000
CommitmentsAndContingencies,,,0.000,,,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,0.010,,,,0.010,,,,0.010,,,,0.010,,,,0.010,,,,0.010,
CommonStockSharesAuthorized,,,90000000.000,,,,90000000.000,,,,90000000.000,,,,90000000.000,,,,90000000.000,,,,90000000.000,
CommonStockSharesIssued,,,38291000.000,,,,38796000.000,,,,39377000.000,,,,39708000.000,,,,40288000.000,,,20181000.000,49276000.000,
CommonStockSharesOutstanding,,,30091000.000,,,,29096000.000,,,,28948000.000,,,,28508000.000,,,,28236000.000,,,,48507000.000,
CommonStockValue,383000.000,383000.000,383000.000,383000.000,383000.000,383000.000,388000.000,393000.000,393000.000,393000.000,394000.000,394000.000,394000.000,395000.000,397000.000,399000.000,399000.000,399000.000,403000.000,403000.000,403000.000,493000.000,493000.000,493000.000
CustomerDepositsCurrent,,,,,,,,,,,,,,,,,,,,,,37591000.000,33536000.000,36983000.000
DebtInstrumentBasisSpreadOnVariableRate,,,,,,0.020,,,0.020,,,,,,,,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,,,,,,,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,0.068,,,,0.068,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,,,3627000.000,3455000.000,3279000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,18017000.000,19485000.000,,,,22907000.000,,,,26921000.000,,,,86120000.000,
DeferredRevenueCurrent,,,,,,,9260000.000,,,,11090000.000,,,,13573000.000,,,,13747000.000,,,,7776000.000,
DeferredTaxAssetsDeferredIncome,,,,,,,1365000.000,,,1029000.000,1053000.000,,,,3864000.000,,,,3784000.000,,,,8221000.000,
DeferredTaxAssetsGross,,,,,,,5307000.000,,,13052000.000,15702000.000,,,,28864000.000,,,,14778000.000,,,,34552000.000,
DeferredTaxAssetsGrossCurrent,,,,,,,1148000.000,,,3348000.000,5044000.000,,,,7122000.000,,,,9321000.000,,,,9707000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-12127000.000,,,-4965000.000,,,,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,,,1078000.000,1078000.000,1078000.000,1078000.000,1148000.000,1148000.000,1148000.000,3348000.000,5044000.000,5190000.000,5348000.000,6299000.000,7122000.000,7056000.000,7009000.000,6632000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,0.000,0.000,0.000,448000.000,2246000.000,8085000.000,9321000.000,10993000.000,10720000.000,9912000.000,9707000.000,11249000.000
DeferredTaxAssetsOther,,,,,,,495000.000,,,2980000.000,1091000.000,,,,1710000.000,,,,1875000.000,,,,8024000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,3953000.000,5841000.000,,,,6010000.000,,,,5652000.000,,,,5604000.000,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,0.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,,,,,,,,,,,,,,4685000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,,,,,,,,,,,,859000.000,,,,3626000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,773000.000,,,,778000.000,,,,507000.000,,,,2718000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,,,1233000.000,2507000.000,,,,2391000.000,,,,2101000.000,,,,1674000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,,,427000.000,,,,,,,,,,,,,
DeferredTaxAssetsUnrealizedCurrencyLosses,,,,,,,3447000.000,,,3857000.000,4010000.000,,,,14111000.000,,,,,,,,,
DeferredTaxLiabilities,,,,,,,17434000.000,,,,3783000.000,,,,-5957000.000,,,,12143000.000,,,,51568000.000,
DeferredTaxLiabilitiesCurrent,991000.000,991000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,0.000,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,15823000.000,,,16593000.000,17760000.000,,,,21444000.000,,,,22761000.000,,,,75998000.000,
