,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccountsPayableCurrent,4690000.000,5817000.000,10754000.000,5425000.000,5022000.000,4942000.000,4409000.000,7785000.000
AccountsReceivableNetCurrent,19602000.000,18900000.000,17321000.000,16003000.000,20457000.000,21591000.000,23035000.000,20808000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,16198000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,-61000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,-2421000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-768000.000,-2089000.000,-3264000.000,-2313000.000,-3557000.000,-2928000.000,-2482000.000,-3359000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,584000.000,,,,412000.000,522000.000
Assets,257261000.000,256374000.000,263584000.000,222189000.000,221043000.000,228057000.000,243300000.000,258032000.000
AssetsCurrent,115423000.000,119119000.000,134338000.000,93529000.000,96544000.000,103792000.000,116820000.000,121486000.000
AssetsFairValueDisclosure,,,,,,,500000.000,
AvailableForSaleSecuritiesAmortizedCost,,,,,45026000.000,39671000.000,53699000.000,65209000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,13443000.000,11042000.000,26755000.000,27012000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,6437000.000,9066000.000,26755000.000,27012000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,7006000.000,1976000.000,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,44973000.000,39646000.000,53638000.000,65167000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-72000.000,34000.000,67000.000,53000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,61000.000,-27000.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,-72000.000,-34000.000,67000.000,53000.000
