,2015-11-30,2016-11-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,3211.000,
AmortizationOfIntangibleAssets,1755.000,2160.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-10086.000,-4891.000
DeferredIncomeTaxExpenseBenefit,,16000.000
DepreciationAndAmortization,1755.000,2160.000
EarningsPerShareBasicAndDiluted,,-0.000
EarningsPerShareDiluted,-0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,
ForeignCurrencyTransactionGainLossBeforeTax,-232.000,34.000
GeneralAndAdministrativeExpense,1205.000,16498.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-14900.000,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,14900.000,
IncreaseDecreaseInAccountsPayable,247.000,25845.000
IncreaseDecreaseInAccruedLiabilities,977.000,1200.000
InterestExpense,945.000,1196.000
NetCashProvidedByUsedInFinancingActivities,44184.000,11589.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,44184.000,11589.000
NetCashProvidedByUsedInInvestingActivities,-15000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-15000.000,
NetCashProvidedByUsedInOperatingActivities,-39270.000,-16480.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-39270.000,-16480.000
NetIncomeLoss,-42481.000,-45685.000
NonoperatingIncomeExpense,-1177.000,-1162.000
OperatingExpenses,41305.000,44523.000
OperatingIncomeLoss,-41305.000,-44523.000
PaymentsToAcquirePropertyPlantAndEquipment,15000.000,
ProceedsFromIssuanceOfCommonStock,28184.000,
ProceedsFromRelatedPartyDebt,16000.000,11589.000
ProfessionalFees,38345.000,25865.000
StockIssuedDuringPeriodValueNewIssues,28415.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,-16000.000
WeightedAverageNumberOfDilutedSharesOutstanding,22163307.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,24143648.000
