,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,-17713.000,,,,-53184.000,,,,45113.000
CostOfRevenue,,,,,,,,,,371817.000,316653.000,313933.000,585781.000,586225.000
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,370.000,,,,1644.000
Depreciation,,,,,,,,,,14367.000,,,,40670.000
DepreciationDepletionAndAmortization,,,,,,,,,,14368.000,,,,40670.000
EarningsPerShareBasic,-0.000,-0.000,-0.000,-0.000,-0.010,-0.060,-0.150,-0.120,0.250,-0.020,-0.036,-0.090,-0.094,-0.060
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,,-0.060
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,0.340,,,,0.340
ExciseTaxesCollected,,,,,,,,,,10691.000,,,,22468.000
GainLossFromAdjustmentsToPriorPeriodExtraordinaryItems,,,,,,,,,,,,,,321.000
GeneralAndAdministrativeExpense,917.000,1217.000,1750.000,24105.000,-24605.000,8000.000,701.000,1129.000,125971.000,50884.000,11748.000,299308.000,31101.000,102947.000
GrossProfit,,,,,,,,,,85480.000,67274.000,174272.000,39218.000,34608.000
IncomeLossFromContinuingOperations,,,,,,-24446.000,-65584.000,-51916.000,-212192.000,-98288.000,-161662.000,-427454.000,-244702.000,-282600.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,-25171.000,-66440.000,-53967.000,-194350.000,-103012.000,-165350.000,-429665.000,-427292.000,-290246.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,1508.000,,2500.000
IncomeTaxesPaidNet,,,,,,,,,,,,,,2500.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,27436.000,,,,43462.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,1217.000,,,,-2113.000,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,-6753.000,,,,-1703.000
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,-1279.000,,,,-8497.000
IncreaseDecreaseInInventories,,,,,,,,,,-17012.000,,,,-54414.000
IncreaseDecreaseInPrepaidExpense,,,,,,-9571.000,,,,7789.000,,,,-8517.000
InterestExpense,,,,,,725.000,856.000,2051.000,8565.000,4724.000,4708.000,6372.000,7448.000,7967.000
InterestExpenseOther,,,,,,,,,,,,,,1193.000
InterestPaid,,,,,,,,,,2200.000,,,,7954.000
LeaseAndRentalExpense,,,,,,,,,,20790.000,,,,17344.000
LicenseCosts,,,,,,,,,,,,,,50000.000
NetCashProvidedByUsedInFinancingActivities,-917.000,,,,,,,,,-19968.000,,,,181032.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-917.000,,,,,,,,,-19968.000,,,,181032.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,-4223.000,,,,-4189.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,-4223.000,,,,-4189.000
NetCashProvidedByUsedInOperatingActivities,-917.000,,,,,-17713.000,,,,-28993.000,,,,-131731.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-917.000,,,,,-17713.000,,,,-28993.000,,,,-131731.000
NetIncomeLoss,-917.000,-1217.000,-1750.000,-24105.000,-53459.000,-25171.000,-66440.000,-53967.000,-208345.000,-103012.000,-165350.000,-431173.000,-428192.000,-292746.000
OperatingExpenses,917.000,1217.000,1750.000,24105.000,51880.000,24446.000,65584.000,51916.000,707881.000,183768.000,228936.000,601727.000,283919.000,317208.000
OperatingIncomeLoss,,,,,,,,,,,,,,-282600.000
OtherIncome,,,,,,,,,,,1021.000,4142.000,,321.000
OtherNonoperatingIncomeExpense,,,,,,-725.000,-856.000,-2051.000,17842.000,-4724.000,-3687.000,-2210.000,-182592.000,-7646.000
ProceedsFromLinesOfCredit,,,,,,,,,,,,,,30000.000
ProceedsFromRelatedPartyDebt,-917.000,,,,,,,,,,,,,171000.000
ProceedsFromSaleOfIntangibleAssets,,,,,,,,,,-4223.000,,,,-4189.000
ProfessionalFees,,,,,,16446.000,64883.000,50787.000,203855.000,43750.000,119144.000,88861.000,84063.000,80807.000
Revenues,,,,,,,,,,457297.000,384948.000,492348.000,624998.000,621153.000
SalariesWagesAndOfficersCompensation,,,,,,,,,,29548.000,32574.000,100989.000,93855.000,63737.000
SaleOfStockPercentageOfOwnershipAfterTransaction,,,,,,,,,,,,,,1.000
SalesRevenueNet,,,,,,,,,,457297.000,383927.000,488206.000,624998.000,620832.000
SellingExpense,,,,,,,,,,59586.000,65470.000,112570.000,74899.000,69717.000
ShareBasedCompensation,,,,,,,,,,4400.000,,,,19997.000
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,,,,,,,88000.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,10000000.000,10000000.000,10000000.000,9167956.000,-21788329.000,436000.000,436000.000,436000.000,3161863.000,4483174.000,4558463.000,4728170.000,-9131823.000,4769656.000
