,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,489000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,801000.000
AllowanceForLoanAndLeaseLossesWriteOffs,551000.000
AmortizationOfIntangibleAssets,1241000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,81000.000
AvailableForSaleSecuritiesGrossRealizedGains,81000.000
BankOwnedLifeInsuranceIncome,1059000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,67237000.000
Communication,655000.000
ComprehensiveIncomeNetOfTax,24989000.000
ContractualInterestExpenseOnPrepetitionLiabilitiesNotRecognizedInStatementOfOperations,185000.000
DerivativeGainLossOnDerivativeNet,545000.000
EarningsPerShareBasic,0.350
EarningsPerShareDiluted,0.350
EffectiveIncomeTaxRateContinuingOperations,0.326
EquipmentExpense,6693000.000
FederalDepositInsuranceCorporationPremiumExpense,1493000.000
FeesAndCommissionsDepositorAccounts,3815000.000
FeesAndCommissionsMortgageBanking,866000.000
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionAggregateLoss,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,38756000.000
IncomeTaxExpenseBenefit,12639000.000
IncomeTaxesPaidNet,-219000.000
IncreaseDecreaseInDeposits,-175029000.000
InformationTechnologyAndDataProcessing,1696000.000
InterestAndDividendIncomeOperating,89619000.000
InterestAndFeeIncomeLoansAndLeases,80810000.000
InterestExpense,14861000.000
InterestExpenseBorrowings,5096000.000
InterestExpenseOtherDomesticDeposits,7364000.000
InterestExpenseTimeDeposits100000OrMore,2401000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,68972000.000
InterestIncomeExpenseNet,74758000.000
InterestIncomeSecuritiesTaxExempt,3414000.000
InterestIncomeSecuritiesTaxable,4301000.000
InterestPaidNet,12776000.000
InvestmentAdvisoryFees,4916000.000
LaborAndRelatedExpense,34267000.000
LegalFees,432000.000
LoanPortfolioExpense,280000.000
LoansAndLeasesReceivableImpairedInterestIncomeRecognizedChangeInPresentValueAttributableToPassageOfTime,403000.000
MarketingAndAdvertisingExpense,345000.000
NetCashProvidedByUsedInFinancingActivities,175448000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,175448000.000
NetCashProvidedByUsedInInvestingActivities,-170721000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-170721000.000
NetCashProvidedByUsedInOperatingActivities,62510000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,62510000.000
NetIncomeLoss,26117000.000
NoninterestExpense,54321000.000
NoninterestIncome,24105000.000
NoninterestIncomeOther,5477000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,1061000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,-2189000.000
OtherComprehensiveIncomeLossNetOfTax,-1128000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,51000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,30000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,1179000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,688000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,-1010000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,580000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,1112000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,-644000.000
OtherInterestAndDividendIncome,1094000.000
OtherNoninterestExpense,12120000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetAvailableforsaleSecurities,0.000
PaymentsForProceedsFromLoansAndLeases,171010000.000
PaymentsForProceedsFromOtherInvestingActivities,16542000.000
PaymentsToAcquireAvailableForSaleSecurities,101087000.000
PaymentsToAcquirePropertyPlantAndEquipment,937000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,22939000.000
ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,77000.000
ProceedsFromSaleOfAvailableForSaleSecurities,84696000.000
ProceedsFromSaleOfForeclosedAssets,1295000.000
ProceedsFromSaleOfLoansHeldForSale,9925000.000
ProvisionForLoanAndLeaseLosses,5786000.000
RepaymentsOfSeniorDebt,9600000.000
TransferOfPortfolioLoansAndLeasesToHeldForSale1,39249000.000
TransferToOtherRealEstate,3489000.000
WeightedAverageNumberOfDilutedSharesOutstanding,75672750.000
WeightedAverageNumberOfSharesOutstandingBasic,75000000.000
WeightedAverageNumberOfSharesRestrictedStock,672750.000
