,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsAndNotesReceivableNet,,,,,,,,,,,,,,,0.000,,,,,,
AccountsPayableTradeCurrent,1828000.000,2295000.000,1849000.000,2009000.000,2333000.000,4406000.000,2405000.000,2198000.000,5743000.000,3905000.000,2082000.000,1725000.000,1639000.000,2008000.000,3211000.000,4359000.000,2836000.000,5949000.000,5475000.000,5624000.000,5068000.000
AccountsReceivableNetCurrent,62000.000,63000.000,39000.000,28000.000,43000.000,22000.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,762000.000,669000.000,738000.000,482000.000,545000.000,757000.000,2717000.000,3913000.000,3560000.000,1649000.000,1812000.000,3093000.000,8588000.000,8077000.000,8929000.000,9505000.000,6300000.000,4245000.000,3885000.000,3377000.000,4190000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,2242000.000,2542000.000,2242000.000,340000.000,340000.000,175000.000,707000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,515000.000,,,,487000.000,,,,11000.000,,,,56000.000,,
AdditionalPaidInCapitalCommonStock,196232000.000,196964000.000,218055000.000,230809000.000,233517000.000,234740000.000,256498000.000,257531000.000,257565000.000,261909000.000,271327000.000,284152000.000,286229000.000,291253000.000,292028000.000,293965000.000,297574000.000,297616000.000,299290000.000,300601000.000,302418000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,,,,,,541000.000,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,8000.000,,,,,,,,,,,,,,,,,,
Assets,23422000.000,17333000.000,17077000.000,23935000.000,18405000.000,18501000.000,31924000.000,24631000.000,18903000.000,15920000.000,10952000.000,14847000.000,9623000.000,5253000.000,8917000.000,5439000.000,4160000.000,2033000.000,19547000.000,13978000.000,11778000.000
AssetsCurrent,19919000.000,13919000.000,13734000.000,20740000.000,15214000.000,15432000.000,29283000.000,22082000.000,16439000.000,13534000.000,9013000.000,12969000.000,8033000.000,3257000.000,7801000.000,4344000.000,3094000.000,996000.000,1043000.000,1104000.000,194000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,263000.000,263000.000,263000.000,263000.000,69000.000,69000.000,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,314000.000,263000.000,263000.000,263000.000,69000.000,69000.000,69000.000,621000.000,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,51000.000,0.000,0.000,0.000,0.000,,,,6000.000,5000.000,5000.000,3000.000,3000.000,3000.000,0.000
CashAndCashEquivalentsAtCarryingValue,16183000.000,10362000.000,10188000.000,16280000.000,10636000.000,9456000.000,23121000.000,16110000.000,11176000.000,8401000.000,3881000.000,8379000.000,3749000.000,2667000.000,395000.000,91000.000,2993000.000,146000.000,493000.000,552000.000,185000.000
CashFDICInsuredAmount,,,,,,,5000000.000,,,,3400000.000,,,,250000.000,,,,250000.000,,
CashReserveDepositRequiredAndMade,,,,,,,,,,,,,,,,,,,,,10400000.000
CashUninsuredAmount,,,,,,,,,,,,,,,100000.000,,,,17200000.000,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,1.280,1.170,,29.200,,2.830,,,1.120
ClassOfWarrantOrRightOutstanding,,,,,36209167.000,36009167.000,,16492501.000,16492501.000,13911855.000,,15587580.000,16337580.000,27137580.000,,1119840.000,,,,,
CommitmentsAndContingencies,,,,,,0.000,,,,0.000,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,187500000.000,187500000.000,207500000.000,207500000.000,207500000.000,207500000.000,213500000000.000,213500000000.000,213500000.000,213500000.000,274800000.000,213500000.000,274800000.000,274800000.000,314800000.000,314800000.000,314800000.000,314800000.000,314800000.000,314800000.000,314800000.000
CommonStockSharesIssued,135055505.000,135055505.000,139255505.000,145708299.000,145954158.000,146284158.000,166349158000.000,166491509000.000,166491509.000,169122155.000,172384178.000,181859940.000,181859940.000,192997235.000,193047235.000,8111700.000,10873863.000,10873723.000,11566941.000,15024017.000,153614758.000
CommonStockSharesOutstanding,135055505.000,135055505.000,139255505.000,145708299.000,145954158.000,146284158.000,166349158000.000,166491509000.000,166491509.000,169122155.000,172384178.000,181859940.000,181859940.000,192997235.000,193047235.000,8111700.000,10873863.000,10873723.000,11566941.000,15024017.000,153614758.000
CommonStockValue,14000.000,14000.000,14000.000,15000.000,15000.000,15000.000,17000.000,17000.000,17000.000,17000.000,17000.000,18000.000,18000.000,19000.000,19000.000,1000.000,1000.000,1000.000,1000.000,2000.000,15000.000
ConvertibleDebt,,,,,,,,,,,,,,,,,,,2500000.000,,1100000.000
