,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-1084000.000,,-339000.000,,,,,,-269000.000,,,
AccretionOfDiscount,,,,,,,,,247000.000,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,1741000.000,,-1740000.000,,,,1263000.000,,,,,
AdvertisingExpense,,,,,,,,,328000.000,376000.000,282000.000,314000.000,307000.000,260000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,35000.000,27000.000,654000.000,17000.000,19000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,,,,413000.000,-17000.000,5000.000,25000.000,34000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,135000.000,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,823000.000,6000.000,18000.000,,,21000.000,306000.000,,135000.000,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,196000.000,,,,28000.000,36000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,2413000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,3902000.000,,,
BankOwnedLifeInsuranceIncome,,,120000.000,198000.000,87000.000,114000.000,77000.000,-277503.000,111000.000,104000.000,73000.000,99000.000,99000.000,105000.000
BrokerageCommissionsRevenue,,,42000.000,51000.000,107000.000,92000.000,72000.000,-270639.000,104000.000,103000.000,145000.000,153000.000,144000.000,98000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-9019000.000,,-18551000.000,,,,13587000.000,,5591000.000,,,
CommonStockDividendsPerShareCashPaid,,,,,,,,,-1858.000,,,,,
ComprehensiveIncomeNetOfTax,,,913000.000,3855000.000,874000.000,-4019000.000,760000.000,2380545.000,5293.000,1941000.000,5095000.000,-48000.000,5356000.000,746000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,5293.000,0.000,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,913000.000,3855000.000,874000.000,-4019000.000,760000.000,,,1941000.000,5095000.000,-48000.000,5356000.000,
DeferredIncomeTaxExpenseBenefit,,,59000.000,,-212000.000,,,,,,456000.000,,,
DeferredOtherTaxExpenseBenefit,,,,,,,,,-67000.000,,,,,
DefinedBenefitPlanActuarialGainLoss,,,,,,,,,,,2062000.000,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,,44000.000,,,,
DefinedBenefitPlanAmortizationOfNetGainsLosses,,,,,47000.000,,-47000.000,,,,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,-4000.000,,,,,,,,,,
DefinedBenefitPlanInterestCost,,,,96000.000,73000.000,,,,,26000.000,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,115000.000,155000.000,,,,,-9000.000,,,,
DefinedBenefitPlanServiceCost,,,,23000.000,35000.000,,,,,9000.000,,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,107000.000,,,,,,,,,
Depreciation,,,328000.000,360000.000,380000.000,385000.000,373000.000,,360000.000,,,,,
DepreciationAmortizationAndAccretionNet,,319000.000,329000.000,,380000.000,,,,,,372000.000,,,
DepreciationAndAmortization,,,,,,,,,,,372000.000,366000.000,377000.000,374000.000
DepreciationNonproduction,,,,,,,,,,349000.000,,,,
DividendIncomeOperating,88000.000,17000.000,48000.000,45000.000,,,,,,56000.000,55000.000,55000.000,50000.000,69000.000
Dividends,,,,,,,,,73000.000,,,,,
EarningsPerShareBasic,0.370,,0.440,0.370,0.590,0.460,0.400,0.480,,,0.530,0.560,0.570,0.470
EarningsPerShareBasicAndDiluted,,0.430,,,,,,,,0.550,0.530,0.560,0.570,0.470
EquipmentExpense,302000.000,,,,,,,,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,,377000.000,356000.000,402000.000,186000.000,51000.000,336000.000,-572272.000,129000.000,172000.000,150000.000,129000.000,147000.000,161000.000
FeesAndCommissionsDepositorAccounts,1713000.000,1754000.000,1648000.000,1667000.000,1565000.000,1602000.000,1689000.000,-4849521.000,1520000.000,1681000.000,1560000.000,1661000.000,1695000.000,1700000.000
FeesAndCommissionsFiduciaryAndTrustActivities,498000.000,491000.000,536000.000,518000.000,596000.000,564000.000,550000.000,-1707702.000,670000.000,633000.000,652000.000,640000.000,619000.000,619000.000
FeesAndCommissionsMortgageBanking,,96000.000,,,,,,,,,,,,
FeesAndCommissionsOther,102000.000,,,,,,,,,,,,,
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,,,,34000.000,0.000,78000.000,-1000.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,,,,,,,,,,,-1489000.000,,,
GainLossOnSaleOfOtherLoansAndLeases,,,,,,,,,-36000.000,,,,,
GainLossOnSaleOfSecuritiesNet,374000.000,701000.000,1212000.000,18000.000,823000.000,6000.000,0.000,-828171.000,45000.000,-7000.000,270000.000,,135000.000,
GainLossOnSalesOfLoansNet,,,119000.000,126000.000,179000.000,151000.000,75000.000,-404563.000,-36000.000,86000.000,33000.000,80000.000,77000.000,80000.000
GainsLossesOnSalesOfAssets,,,,,,,,,6000.000,,,,,
GainsLossesOnSalesOfOtherRealEstate,,-458000.000,-414000.000,-471000.000,-139000.000,-29000.000,-75000.000,242692.000,,475000.000,17000.000,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,,,,,,10165000.000,9404000.000,,,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,,,,,,,,156000.000,,,
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,,,,,,,,,115000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,3019000.000,2328000.000,3613000.000,3235000.000,2836000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,,,,,2975000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2325000.000,2933000.000,,,,,,,,3757000.000,3593000.000,3387000.000,3644000.000,3047000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,2019000.000,2301000.000,,,,,,,,,,,,
IncomeTaxExpenseBenefit,306000.000,632000.000,690000.000,373000.000,557000.000,842000.000,779000.000,-2175135.000,713000.000,1031000.000,976000.000,677000.000,925000.000,771000.000
IncomeTaxesPaid,,,,,,,,,137000.000,,310000.000,,,
IncomeTaxesPaidNet,,,1563000.000,,-201000.000,,,,,,,,,
IncreaseDecreaseInDeposits,,,,,,,,,28837000.000,,43867000.000,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,-311000.000,,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,,,1124000.000,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,936000.000,,492000.000,,,,,,853000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,590000.000,,-676000.000,,,,,,282000.000,,,
InformationTechnologyAndDataProcessing,,480000.000,475000.000,498000.000,544000.000,605000.000,579000.000,-1725712.000,588000.000,573000.000,601000.000,622000.000,654000.000,629000.000
InterestAndDividendIncomeOperating,9680000.000,9541000.000,9065000.000,9114000.000,9223000.000,9523000.000,9328000.000,-28036639.000,9042000.000,9351000.000,9303000.000,9720000.000,9817000.000,9842000.000
InterestAndDividendIncomeSecurities,2141000.000,,,,,,,,,,,,,
InterestAndFeeIncomeLoansAndLeases,7528000.000,7450000.000,6980000.000,6934000.000,6962000.000,7314000.000,7219000.000,,,,,,,
InterestAndFeeIncomeOtherLoans,,,,,,,,,6936000.000,7248000.000,7168000.000,7621000.000,7815000.000,7918000.000
InterestExpense,1255000.000,1179000.000,1071000.000,917000.000,834000.000,751000.000,679000.000,-2261093.000,620000.000,605000.000,565000.000,556000.000,556000.000,548000.000
InterestExpenseBorrowings,178000.000,166000.000,167000.000,105000.000,,,,,,,,,,
InterestExpenseDomesticDeposits,1077000.000,1013000.000,904000.000,812000.000,735000.000,696000.000,642000.000,-2070306.000,604000.000,587000.000,542000.000,534000.000,528000.000,527000.000
InterestExpenseOtherShortTermBorrowings,,,,,,,,,16000.000,18000.000,23000.000,22000.000,28000.000,21000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,7675000.000,7612000.000,7394000.000,8197000.000,8389000.000,8772000.000,8649000.000,-25775546.000,8422000.000,8746000.000,8738000.000,9164000.000,9261000.000,9264000.000
InterestIncomeExpenseNet,8425000.000,8362000.000,7994000.000,8197000.000,8389000.000,8772000.000,8649000.000,-25775546.000,8422000.000,8746000.000,8738000.000,9164000.000,9261000.000,9294000.000
InterestIncomeSecuritiesTaxExempt,910000.000,895000.000,809000.000,762000.000,746000.000,737000.000,717000.000,-2197087.000,679000.000,578000.000,609000.000,553000.000,530000.000,526000.000
InterestIncomeSecuritiesTaxable,1143000.000,1149000.000,1184000.000,1338000.000,1437000.000,1382000.000,1332000.000,-4145499.000,1354000.000,1469000.000,1471000.000,1491000.000,1422000.000,1329000.000
InterestPaid,,,1001000.000,,780000.000,,,,,,,,,
InterestPaidNet,,,,,,,,,693000.000,,638000.000,,,
LaborAndRelatedExpense,4144000.000,4001000.000,4273000.000,4361000.000,4472000.000,4525000.000,4293000.000,,,4483000.000,4641000.000,4406000.000,4654000.000,5196000.000
LegalFees,,,,,,,,,228000.000,,,,,
LoansAssumed1,,,,,1760000.000,,,,,,,,,
MarketingAndAdvertisingExpense,,253000.000,294000.000,280000.000,253000.000,288000.000,266000.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,35563000.000,,24325000.000,,,,27968000.000,,42915000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,35563000.000,,24325000.000,,,,27968000.000,,42915000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-48652000.000,,-44192000.000,,,,-17906000.000,,-39725000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-48652000.000,,-44192000.000,,,,-17906000.000,,-39725000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,4070000.000,,1316000.000,,,,,,2401000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,4070000.000,,1316000.000,,,,,,2401000.000,,,
NetChangeInterestAndNoninterestBearingDepositsDomestic,,,43592000.000,,30655000.000,,,,,,,,,
NetIncomeLossAttributableToNoncontrollingInterest,8000.000,,,,,8000.000,,,,0.000,,8000.000,,
NetIncomeLossAvailableToCommonStockholdersBasic,2011000.000,2301000.000,2329000.000,1955000.000,3056000.000,2385000.000,2057000.000,-7488124.000,2262000.000,2726000.000,2617000.000,2702000.000,2719000.000,2268000.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,,,,,,,,,-45000.000,,270000.000,,,
NoninterestExpense,8044000.000,7566000.000,7754000.000,8145000.000,8105000.000,8157000.000,8322000.000,-24551187.000,8098000.000,8166000.000,8030000.000,8551000.000,8524000.000,9094000.000
NoninterestIncome,2694000.000,2887000.000,3379000.000,2276000.000,3329000.000,2620000.000,2509000.000,,,,,,,
NoninterestIncomeOther,,,,,,,,,2651000.000,3177000.000,2885000.000,2774000.000,2907000.000,2877000.000
NoninterestIncomeOtherOperatingIncome,7000.000,124000.000,116000.000,169000.000,111000.000,120000.000,121000.000,-351477.000,159000.000,102000.000,135000.000,141000.000,138000.000,130000.000
OccupancyNet,632000.000,527000.000,468000.000,497000.000,523000.000,533000.000,509000.000,-1562419.000,467000.000,510000.000,521000.000,551000.000,566000.000,554000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,,,,,-43000.000,,,,,,,
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,-1416000.000,1900000.000,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,-47000.000,,112000.000,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,-47000.000,,69000.000,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,-2182000.000,-6404000.000,-1297000.000,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,,30000.000,,51000.000,25000.000,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,,18000.000,0.000,-32000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,-745000.000,-11000.000,-506000.000,-4000.000,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,467000.000,7000.000,317000.000,-2000.000,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,,-4000.000,166000.000,,83000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,,,,,,,3000.000,-104000.000,0.000,,
OtherComprehensiveIncomeLossTax,,,,,,,,,3031.000,785000.000,-2478000.000,2750000.000,-2637000.000,1522000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-671000.000,1911000.000,-1629000.000,-8058000.000,-1213000.000,10886411.000,,-759000.000,2644000.000,-2699000.000,2745000.000,-1593000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,420000.000,1197000.000,1020000.000,-5044000.000,,,,-475000.000,-1654000.000,1690000.000,-1719000.000,998000.000
OtherInterestAndDividendIncome,11000.000,30000.000,44000.000,35000.000,78000.000,90000.000,60000.000,,,,,,,
OtherNoninterestExpense,2966000.000,1208000.000,1212000.000,1318000.000,1469000.000,1376000.000,1569000.000,-4408630.000,1400000.000,1393000.000,1026000.000,1620000.000,1537000.000,1589000.000
OtherRevenueExpenseFromRealEstateOperations,,,,,,,,,7000.000,-17000.000,,,-1000.000,
PaymentsForProceedsFromLoansReceivable,,,-10915000.000,,4765000.000,,,,-13665000.000,,22953000.000,,,
PaymentsForRepurchaseOfCommonStock,,,,,1028000.000,,,,-976000.000,,1135000.000,,,
PaymentsOfDividendsCommonStock,,,1972000.000,,,,,,,,1813000.000,,,
PaymentsToAcquireAvailableForSaleSecurities,,,214836000.000,,129012000.000,,,,-14376000.000,,52632000.000,,,
PaymentsToAcquireLifeInsurancePolicies,,,,,486000.000,,,,-175000.000,,,,,
PaymentsToAcquireMachineryAndEquipment,,,,,,,,,-259000.000,,380000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,206000.000,,57000.000,,,,,,,,,
PaymentsToPurchaseMortgageLoansHeldForSale,,,5783000.000,,10301000.000,,,,-1109000.000,,1706000.000,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,,,,,,,8514000.000,,5753000.000,,,
ProceedsFromPaymentsForInSecuritiesSoldUnderAgreementsToRepurchase,,,943000.000,,1698000.000,,,,1965000.000,,1996000.000,,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,19144000.000,,16629000.000,,,,,,,,,
ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,,,,,,,,,,,4025000.000,,,
ProceedsFromSaleAndMaturityOfTradingSecuritiesHeldforinvestment,,,1390000.000,,765000.000,,,,925000.000,,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,134018000.000,,72447000.000,,,,754000.000,,26440000.000,,,
ProceedsFromSaleOfMortgageLoansHeldForSale,,,6888000.000,,10156000.000,,,,1217000.000,,1357000.000,,,
ProceedsFromSaleOfOtherRealEstate,,,923000.000,,287000.000,,,,376000.000,,22000.000,,,
ProfitLoss,,,2329000.000,1955000.000,,2393000.000,2057000.000,,2262000.000,2726000.000,2617000.000,2710000.000,2719000.000,2276000.000
ProvisionForLoanAndLeaseLosses,,,600000.000,,,,,,,0.000,,,,
ProvisionForLoanLeaseAndOtherLosses,,,,,,,,,,0.000,,,,
ProvisionForOtherCreditLosses,750000.000,750000.000,,,,,,,,,,,,
RepaymentsOfFederalHomeLoanBankBorrowings,,,7000000.000,,7000000.000,,,,,,,,,
SalariesAndWages,,,,,,,,,4521000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecreaseWeightedAverageExercisePrice,,,,,,,,,0.450,,,,,
SuppliesAndPostageExpense,,48000.000,49000.000,87000.000,74000.000,71000.000,87000.000,-231707.000,70000.000,74000.000,86000.000,75000.000,68000.000,60000.000
UnrealizedGainLossOnSecurities,,,,,,,,,,,400000.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,5330000.000,5328002.000,5178759000.000,5133051.000,5086469000.000,-10265250202.000,5017789.000,4934895.000,4897245.000,4853265.000,4808352.000,-9726645.000
WeightedAverageNumberOfSharesOutstandingBasic,5392760.000,,,,,,,,,,4897245.000,4853265.000,4808352.000,-9726645.000
