,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,1000000.000,2000000.000,2000000.000,2000000.000,3000000.000,3000000.000,3000000.000,4000000.000,3000000.000,3000000.000,5000000.000
AllocatedShareBasedCompensationExpenseNetOfTax,1000000.000,1000000.000,1000000.000,2000000.000,2000000.000,1000000.000,2000000.000,2000000.000,2000000.000,2000000.000,3000000.000
AmortizationOfFinancingCosts,,,1000000.000,,,,1000000.000,,,,1000000.000
AmortizationOfIntangibleAssets,14000000.000,13000000.000,12000000.000,12000000.000,7000000.000,7000000.000,8000000.000,8000000.000,8000000.000,9000000.000,7000000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,6000000.000,,,,4000000.000,,,
BusinessCombinationConsiderationTransferred1,,,14000000.000,,,,3000000.000,,,,13000000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,2000000.000,,,,,,,,2000000.000
CapitalLeaseObligationsIncurred,,,,,,,6000000.000,,,,12000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-141000000.000,,,,74000000.000,,,,37000000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,-6000000.000,,,,6000000.000,,,,4000000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-5000000.000,,,,,,,,1000000.000
ComprehensiveIncomeNetOfTax,42000000.000,-8000000.000,22000000.000,65000000.000,42000000.000,18000000.000,40000000.000,15000000.000,71000000.000,47000000.000,40000000.000
CostOfGoodsAndServicesSold,351000000.000,344000000.000,303000000.000,365000000.000,368000000.000,339000000.000,324000000.000,379000000.000,400000000.000,345000000.000,346000000.000
DeferredIncomeTaxExpenseBenefit,,,5000000.000,,,,1000000.000,,,,
Depreciation,12000000.000,12000000.000,12000000.000,11000000.000,11000000.000,13000000.000,13000000.000,,,,18000000.000
DepreciationDepletionAndAmortization,26000000.000,25000000.000,24000000.000,,18000000.000,,21000000.000,22000000.000,24000000.000,27000000.000,25000000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,-2000000.000,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,1000000.000,1000000.000,1000000.000,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,-4000000.000,,-1000000.000,-1000000.000,-1000000.000,0.000,,,,,
EarningsPerShareBasic,0.440,-0.030,0.210,0.490,0.370,0.120,0.280,0.120,0.520,0.220,0.290
EarningsPerShareDiluted,0.440,-0.030,0.200,0.490,0.360,0.120,0.280,0.110,0.510,0.230,0.290
EffectOfExchangeRateOnCash,,,,,,,1000000.000,,,,
EffectiveIncomeTaxRateContinuingOperations,0.472,0.565,0.370,0.387,0.393,-0.752,0.371,0.310,0.398,-0.725,0.383
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,8000000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,-8000000.000,,,,,,,,
GainLossRelatedToLitigationSettlement,,,,,,,,-88000000.000,-1000000.000,,-1000000.000
GainOnSaleOfInvestments,,,,2000000.000,3000000.000,,1000000.000,,,,
GainsLossesOnExtinguishmentOfDebt,,-65000000.000,-13000000.000,-14000000.000,-31000000.000,0.000,,,,,
GoodwillAcquiredDuringPeriod,,,10000000.000,,,,2000000.000,,,,10000000.000
GoodwillImpairmentLoss,,0.000,0.000,0.000,,,,,,,
GoodwillTranslationAdjustments,,,-2000000.000,,,,2000000.000,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,1000000.000,,,,2000000.000,,,,
ImpairmentOfInvestments,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,1000000.000,,,2000000.000
IncomeLossFromContinuingOperations,42000000.000,-3000000.000,28000000.000,67000000.000,50000000.000,17000000.000,39000000.000,16000000.000,70000000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,80000000.000,-5000000.000,45000000.000,109000000.000,83000000.000,33000000.000,62000000.000,23000000.000,116000000.000,40000000.000,62000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,39000000.000,16000000.000,70000000.000,30000000.000,38000000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.460,-0.020,0.210,0.500,0.370,0.120,0.290,0.110,0.520,0.230,0.280
IncomeLossFromContinuingOperationsPerDilutedShare,0.460,-0.020,0.210,0.490,0.370,0.120,0.280,0.110,0.510,0.230,0.280
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-2000000.000,-1000000.000,,,-1000000.000,,,,,,1000000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.020,-0.010,,,-0.010,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.020,-0.010,,,-0.010,,,,,,
IncomeTaxExpenseBenefit,38000000.000,-3000000.000,17000000.000,42000000.000,32000000.000,16000000.000,23000000.000,7000000.000,46000000.000,9000000.000,24000000.000
IncomeTaxesPaidNet,,,1000000.000,,,,3000000.000,,,,1000000.000
IncreaseDecreaseInAccountsPayable,,,6000000.000,,,,5000000.000,,,,-4000000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,10000000.000,,,,19000000.000,,,,23000000.000
IncreaseDecreaseInAccruedLiabilities,,,-29000000.000,,,,-16000000.000,,,,-16000000.000
IncreaseDecreaseInDeferredRevenue,,,17000000.000,,,,16000000.000,,,,15000000.000
IncreaseDecreaseInInterestPayableNet,,,-25000000.000,,,,-7000000.000,,,,3000000.000
IncreaseDecreaseInInventoriesAndOtherOperatingAssets,,,-6000000.000,,,,7000000.000,,,,4000000.000
IncreaseDecreaseInReceivables,,,-21000000.000,,,,-28000000.000,,,,-36000000.000
IncreaseDecreaseInRestructuringReserve,,,-1000000.000,,,,,,,,
IncreaseDecreaseInSelfInsuranceReserve,,,,,,,,23000000.000,,,
InterestExpense,61000000.000,49000000.000,46000000.000,42000000.000,41000000.000,38000000.000,38000000.000,38000000.000,39000000.000,38000000.000,37000000.000
InterestPaid,,,67000000.000,,,,42000000.000,,,,29000000.000
